Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1818,zzz. Not colonized
Algeria,DZA,1818,zzz. Not colonized
Angola,AGO,1818,Portugal
Antigua and Barbuda,ATG,1818,United Kingdom
Argentina,ARG,1818,Spain
Armenia,ARM,1818,zzz. Not colonized
Australia,AUS,1818,zzz. Not colonized
Azerbaijan,AZE,1818,zzz. Not colonized
Bahamas,BHS,1818,United Kingdom
Bahrain,BHR,1818,zzz. Not colonized
Bangladesh,BGD,1818,zzz. Not colonized
Barbados,BRB,1818,United Kingdom
Belgium,BEL,1818,zz. Colonizer
Belize,BLZ,1818,z. Multiple colonizers
Benin,BEN,1818,zzz. Not colonized
Bhutan,BTN,1818,zzz. Not colonized
Bolivia,BOL,1818,Spain
Botswana,BWA,1818,zzz. Not colonized
Brazil,BRA,1818,Portugal
Brunei,BRN,1818,zzz. Not colonized
Burkina Faso,BFA,1818,zzz. Not colonized
Burundi,BDI,1818,zzz. Not colonized
Cambodia,KHM,1818,zzz. Not colonized
Cameroon,CMR,1818,zzz. Not colonized
Canada,CAN,1818,United Kingdom
Cape Verde,CPV,1818,Portugal
Central African Republic,CAF,1818,zzz. Not colonized
Chad,TCD,1818,zzz. Not colonized
Chile,CHL,1818,Spain
China,CHN,1818,zzz. Not colonized
Colombia,COL,1818,Spain
Comoros,COM,1818,zzz. Not colonized
Congo,COG,1818,zzz. Not colonized
Costa Rica,CRI,1818,Spain
Cote d'Ivoire,CIV,1818,zzz. Not colonized
Cuba,CUB,1818,Spain
Democratic Republic of Congo,COD,1818,zzz. Not colonized
Djibouti,DJI,1818,zzz. Not colonized
Dominica,DMA,1818,United Kingdom
Dominican Republic,DOM,1818,Spain
East Timor,TLS,1818,Portugal
Ecuador,ECU,1818,Spain
Egypt,EGY,1818,zzz. Not colonized
El Salvador,SLV,1818,Spain
Equatorial Guinea,GNQ,1818,zzzz. No longer colonized
Eritrea,ERI,1818,zzz. Not colonized
Eswatini,SWZ,1818,zzz. Not colonized
Ethiopia,ETH,1818,zzz. Not colonized
Fiji,FJI,1818,zzz. Not colonized
France,FRA,1818,zz. Colonizer
Gabon,GAB,1818,zzz. Not colonized
Gambia,GMB,1818,zzz. Not colonized
Georgia,GEO,1818,zzz. Not colonized
Germany,DEU,1818,zz. Colonizer
Ghana,GHA,1818,Portugal
Grenada,GRD,1818,United Kingdom
Guatemala,GTM,1818,Spain
Guinea,GIN,1818,zzz. Not colonized
Guinea-Bissau,GNB,1818,zzz. Not colonized
Guyana,GUY,1818,United Kingdom
Haiti,HTI,1818,zzzz. No longer colonized
Honduras,HND,1818,Spain
India,IND,1818,zzz. Not colonized
Indonesia,IDN,1818,Netherlands
Iran,IRN,1818,zzz. Not colonized
Iraq,IRQ,1818,zzz. Not colonized
Israel,ISR,1818,zzz. Not colonized
Italy,ITA,1818,zz. Colonizer
Jamaica,JAM,1818,United Kingdom
Japan,JPN,1818,zzz. Not colonized
Jordan,JOR,1818,zzz. Not colonized
Kazakhstan,KAZ,1818,zzz. Not colonized
Kenya,KEN,1818,zzz. Not colonized
Kiribati,KIR,1818,zzz. Not colonized
Kuwait,KWT,1818,zzz. Not colonized
Kyrgyzstan,KGZ,1818,zzz. Not colonized
Laos,LAO,1818,zzz. Not colonized
Lebanon,LBN,1818,zzz. Not colonized
Lesotho,LSO,1818,zzz. Not colonized
Liberia,LBR,1818,zzz. Not colonized
Libya,LBY,1818,zzz. Not colonized
Madagascar,MDG,1818,zzz. Not colonized
Malawi,MWI,1818,zzz. Not colonized
Malaysia,MYS,1818,zzzz. No longer colonized
Maldives,MDV,1818,zzz. Not colonized
Mali,MLI,1818,zzz. Not colonized
Marshall Islands,MHL,1818,zzz. Not colonized
Mauritania,MRT,1818,zzz. Not colonized
Mauritius,MUS,1818,United Kingdom
Mexico,MEX,1818,Spain
Micronesia (country),FSM,1818,Spain
Mongolia,MNG,1818,zzz. Not colonized
Morocco,MAR,1818,zzz. Not colonized
Mozambique,MOZ,1818,zzz. Not colonized
Myanmar,MMR,1818,zzz. Not colonized
Namibia,NAM,1818,zzz. Not colonized
Nauru,NRU,1818,zzz. Not colonized
Nepal,NPL,1818,zzz. Not colonized
