Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1808,zzz. Not colonized
Algeria,DZA,1808,zzz. Not colonized
Angola,AGO,1808,Portugal
Antigua and Barbuda,ATG,1808,United Kingdom
Argentina,ARG,1808,Spain
Armenia,ARM,1808,zzz. Not colonized
Australia,AUS,1808,zzz. Not colonized
Azerbaijan,AZE,1808,zzz. Not colonized
Bahamas,BHS,1808,United Kingdom
Bahrain,BHR,1808,zzz. Not colonized
Bangladesh,BGD,1808,zzz. Not colonized
Barbados,BRB,1808,United Kingdom
Belgium,BEL,1808,zz. Colonizer
Belize,BLZ,1808,z. Multiple colonizers
Benin,BEN,1808,zzz. Not colonized
Bhutan,BTN,1808,zzz. Not colonized
Bolivia,BOL,1808,Spain
Botswana,BWA,1808,zzz. Not colonized
Brazil,BRA,1808,Portugal
Brunei,BRN,1808,zzz. Not colonized
Burkina Faso,BFA,1808,zzz. Not colonized
Burundi,BDI,1808,zzz. Not colonized
Cambodia,KHM,1808,zzz. Not colonized
Cameroon,CMR,1808,zzz. Not colonized
Canada,CAN,1808,United Kingdom
Cape Verde,CPV,1808,Portugal
Central African Republic,CAF,1808,zzz. Not colonized
Chad,TCD,1808,zzz. Not colonized
Chile,CHL,1808,Spain
China,CHN,1808,zzz. Not colonized
Colombia,COL,1808,Spain
Comoros,COM,1808,zzz. Not colonized
Congo,COG,1808,zzz. Not colonized
Costa Rica,CRI,1808,Spain
Cote d'Ivoire,CIV,1808,zzz. Not colonized
Cuba,CUB,1808,Spain
Democratic Republic of Congo,COD,1808,zzz. Not colonized
Djibouti,DJI,1808,zzz. Not colonized
Dominica,DMA,1808,United Kingdom
Dominican Republic,DOM,1808,Spain
East Timor,TLS,1808,Portugal
Ecuador,ECU,1808,Spain
Egypt,EGY,1808,zzz. Not colonized
El Salvador,SLV,1808,Spain
Equatorial Guinea,GNQ,1808,zzzz. No longer colonized
Eritrea,ERI,1808,zzz. Not colonized
Eswatini,SWZ,1808,zzz. Not colonized
Ethiopia,ETH,1808,zzz. Not colonized
Fiji,FJI,1808,zzz. Not colonized
France,FRA,1808,zz. Colonizer
Gabon,GAB,1808,zzz. Not colonized
Gambia,GMB,1808,zzz. Not colonized
Georgia,GEO,1808,zzz. Not colonized
Germany,DEU,1808,zz. Colonizer
Ghana,GHA,1808,Portugal
Grenada,GRD,1808,United Kingdom
Guatemala,GTM,1808,Spain
Guinea,GIN,1808,zzz. Not colonized
Guinea-Bissau,GNB,1808,zzz. Not colonized
Guyana,GUY,1808,Netherlands
Haiti,HTI,1808,zzzz. No longer colonized
Honduras,HND,1808,Spain
India,IND,1808,zzz. Not colonized
Indonesia,IDN,1808,Netherlands
Iran,IRN,1808,zzz. Not colonized
Iraq,IRQ,1808,zzz. Not colonized
Israel,ISR,1808,zzz. Not colonized
Italy,ITA,1808,zz. Colonizer
Jamaica,JAM,1808,United Kingdom
Japan,JPN,1808,zzz. Not colonized
Jordan,JOR,1808,zzz. Not colonized
Kazakhstan,KAZ,1808,zzz. Not colonized
Kenya,KEN,1808,zzz. Not colonized
Kiribati,KIR,1808,zzz. Not colonized
Kuwait,KWT,1808,zzz. Not colonized
Kyrgyzstan,KGZ,1808,zzz. Not colonized
Laos,LAO,1808,zzz. Not colonized
Lebanon,LBN,1808,zzz. Not colonized
Lesotho,LSO,1808,zzz. Not colonized
Liberia,LBR,1808,zzz. Not colonized
Libya,LBY,1808,zzz. Not colonized
Madagascar,MDG,1808,zzz. Not colonized
Malawi,MWI,1808,zzz. Not colonized
Malaysia,MYS,1808,zzzz. No longer colonized
Maldives,MDV,1808,zzz. Not colonized
Mali,MLI,1808,zzz. Not colonized
Marshall Islands,MHL,1808,zzz. Not colonized
Mauritania,MRT,1808,zzz. Not colonized
Mauritius,MUS,1808,France
Mexico,MEX,1808,Spain
Micronesia (country),FSM,1808,Spain
Mongolia,MNG,1808,zzz. Not colonized
Morocco,MAR,1808,zzz. Not colonized
Mozambique,MOZ,1808,zzz. Not colonized
Myanmar,MMR,1808,zzz. Not colonized
Namibia,NAM,1808,zzz. Not colonized
Nauru,NRU,1808,zzz. Not colonized
Nepal,NPL,1808,zzz. Not colonized
Netherlands,NLD,1808,zz. Colonizer
New Zealand,NZL,1808,zzz. Not colonized
Nicaragua,NIC,1808,Spain
Niger,NER,1808,zzz. Not colonized
Nigeria,NGA,1808,zzz. Not colonized
North Korea,PRK,1808,zzz. Not colonized
Oman,OMN,1808,zzz. Not colonized
Pakistan,PAK,1808,zzz. Not colonized
Palau,PLW,1808,zzz. Not colonized
Panama,PAN,1808,Spain
Papua New Guinea,PNG,1808,zzz. Not colonized
Paraguay,PRY,1808,Spain
Peru,PER,1808,Spain
Philippines,PHL,1808,Spain
Portugal,PRT,1808,zz. Colonizer
Qatar,QAT,1808,zzz. Not colonized
Rwanda,RWA,1808,zzz. Not colonized
Saint Kitts and Nevis,KNA,1808,United Kingdom
Saint Lucia,LCA,1808,France
Saint Vincent and the Grenadines,VCT,1808,United Kingdom
Samoa,WSM,1808,zzz. Not colonized
Sao Tome and Principe,STP,1808,Portugal
Saudi Arabia,SAU,1808,zzz. Not colonized
Senegal,SEN,1808,United Kingdom
Seychelles,SYC,1808,zzzz. No longer colonized
Sierra Leone,SLE,1808,zzz. Not colonized
Singapore,SGP,1808,zzz. Not colonized
Solomon Islands,SLB,1808,zzz. Not colonized
Somalia,SOM,1808,zzz. Not colonized
South Africa,ZAF,1808,zzzz. No longer colonized
South Korea,KOR,1808,zzz. Not colonized
South Sudan,SSD,1808,zzz. Not colonized
Spain,ESP,1808,zz. Colonizer
Sri Lanka,LKA,1808,United Kingdom
Sudan,SDN,1808,zzz. Not colonized
Suriname,SUR,1808,Netherlands
Syria,SYR,1808,zzz. Not colonized
Taiwan,TWN,1808,zzz. Not colonized
Tajikistan,TJK,1808,zzz. Not colonized
Tanzania,TZA,1808,zzz. Not colonized
Thailand,THA,1808,zzz. Not colonized
Togo,TGO,1808,zzz. Not colonized
Tonga,TON,1808,zzz. Not colonized
Trinidad and Tobago,TTO,1808,United Kingdom
Tunisia,TUN,1808,zzz. Not colonized
Turkey,TUR,1808,zzz. Not colonized
Turkmenistan,TKM,1808,zzz. Not colonized
Tuvalu,TUV,1808,zzz. Not colonized
Uganda,UGA,1808,zzz. Not colonized
United Arab Emirates,ARE,1808,zzz. Not colonized
United Kingdom,GBR,1808,zz. Colonizer
United States,USA,1808,zzzz. No longer colonized
Uruguay,URY,1808,z. Multiple colonizers
Uzbekistan,UZB,1808,zzz. Not colonized
Vanuatu,VUT,1808,zzz. Not colonized
Venezuela,VEN,1808,Spain
Vietnam,VNM,1808,zzz. Not colonized
Yemen,YEM,1808,zzz. Not colonized
Zambia,ZMB,1808,zzz. Not colonized
Zimbabwe,ZWE,1808,zzz. Not colonized
