Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1495,zzz. Not colonized
Algeria,DZA,1495,zzz. Not colonized
Angola,AGO,1495,zzz. Not colonized
Antigua and Barbuda,ATG,1495,zzz. Not colonized
Argentina,ARG,1495,zzz. Not colonized
Armenia,ARM,1495,zzz. Not colonized
Australia,AUS,1495,zzz. Not colonized
Azerbaijan,AZE,1495,zzz. Not colonized
Bahamas,BHS,1495,zzz. Not colonized
Bahrain,BHR,1495,zzz. Not colonized
Bangladesh,BGD,1495,zzz. Not colonized
Barbados,BRB,1495,zzz. Not colonized
Belgium,BEL,1495,zz. Colonizer
Belize,BLZ,1495,zzz. Not colonized
Benin,BEN,1495,zzz. Not colonized
Bhutan,BTN,1495,zzz. Not colonized
Bolivia,BOL,1495,zzz. Not colonized
Botswana,BWA,1495,zzz. Not colonized
Brazil,BRA,1495,zzz. Not colonized
Brunei,BRN,1495,zzz. Not colonized
Burkina Faso,BFA,1495,zzz. Not colonized
Burundi,BDI,1495,zzz. Not colonized
Cambodia,KHM,1495,zzz. Not colonized
Cameroon,CMR,1495,zzz. Not colonized
Canada,CAN,1495,zzz. Not colonized
Cape Verde,CPV,1495,Portugal
Central African Republic,CAF,1495,zzz. Not colonized
Chad,TCD,1495,zzz. Not colonized
Chile,CHL,1495,zzz. Not colonized
China,CHN,1495,zzz. Not colonized
Colombia,COL,1495,zzz. Not colonized
Comoros,COM,1495,zzz. Not colonized
Congo,COG,1495,zzz. Not colonized
Costa Rica,CRI,1495,zzz. Not colonized
Cote d'Ivoire,CIV,1495,zzz. Not colonized
Cuba,CUB,1495,zzz. Not colonized
Democratic Republic of Congo,COD,1495,zzz. Not colonized
Djibouti,DJI,1495,zzz. Not colonized
Dominica,DMA,1495,zzz. Not colonized
Dominican Republic,DOM,1495,Spain
East Timor,TLS,1495,zzz. Not colonized
Ecuador,ECU,1495,zzz. Not colonized
Egypt,EGY,1495,zzz. Not colonized
El Salvador,SLV,1495,zzz. Not colonized
Equatorial Guinea,GNQ,1495,zzz. Not colonized
Eritrea,ERI,1495,zzz. Not colonized
Eswatini,SWZ,1495,zzz. Not colonized
Ethiopia,ETH,1495,zzz. Not colonized
Fiji,FJI,1495,zzz. Not colonized
France,FRA,1495,zz. Colonizer
Gabon,GAB,1495,zzz. Not colonized
Gambia,GMB,1495,zzz. Not colonized
Georgia,GEO,1495,zzz. Not colonized
Germany,DEU,1495,zz. Colonizer
Ghana,GHA,1495,Portugal
Grenada,GRD,1495,zzz. Not colonized
Guatemala,GTM,1495,zzz. Not colonized
Guinea,GIN,1495,zzz. Not colonized
Guinea-Bissau,GNB,1495,zzz. Not colonized
Guyana,GUY,1495,zzz. Not colonized
Haiti,HTI,1495,zzz. Not colonized
Honduras,HND,1495,zzz. Not colonized
India,IND,1495,zzz. Not colonized
Indonesia,IDN,1495,zzz. Not colonized
Iran,IRN,1495,zzz. Not colonized
Iraq,IRQ,1495,zzz. Not colonized
Israel,ISR,1495,zzz. Not colonized
Italy,ITA,1495,zz. Colonizer
Jamaica,JAM,1495,zzz. Not colonized
Japan,JPN,1495,zzz. Not colonized
Jordan,JOR,1495,zzz. Not colonized
Kazakhstan,KAZ,1495,zzz. Not colonized
