Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1601,zzz. Not colonized
Algeria,DZA,1601,zzz. Not colonized
Angola,AGO,1601,Portugal
Antigua and Barbuda,ATG,1601,zzz. Not colonized
Argentina,ARG,1601,Spain
Armenia,ARM,1601,zzz. Not colonized
Australia,AUS,1601,zzz. Not colonized
Azerbaijan,AZE,1601,zzz. Not colonized
Bahamas,BHS,1601,zzz. Not colonized
Bahrain,BHR,1601,zzz. Not colonized
Bangladesh,BGD,1601,zzz. Not colonized
Barbados,BRB,1601,zzz. Not colonized
Belgium,BEL,1601,zz. Colonizer
Belize,BLZ,1601,Spain
Benin,BEN,1601,zzz. Not colonized
Bhutan,BTN,1601,zzz. Not colonized
Bolivia,BOL,1601,Spain
Botswana,BWA,1601,zzz. Not colonized
Brazil,BRA,1601,Portugal
Brunei,BRN,1601,zzz. Not colonized
Burkina Faso,BFA,1601,zzz. Not colonized
Burundi,BDI,1601,zzz. Not colonized
Cambodia,KHM,1601,zzz. Not colonized
Cameroon,CMR,1601,zzz. Not colonized
Canada,CAN,1601,zzz. Not colonized
Cape Verde,CPV,1601,Portugal
Central African Republic,CAF,1601,zzz. Not colonized
Chad,TCD,1601,zzz. Not colonized
Chile,CHL,1601,Spain
China,CHN,1601,zzz. Not colonized
Colombia,COL,1601,Spain
Comoros,COM,1601,zzz. Not colonized
Congo,COG,1601,zzz. Not colonized
Costa Rica,CRI,1601,Spain
Cote d'Ivoire,CIV,1601,zzz. Not colonized
Cuba,CUB,1601,Spain
Democratic Republic of Congo,COD,1601,zzz. Not colonized
Djibouti,DJI,1601,zzz. Not colonized
Dominica,DMA,1601,zzz. Not colonized
Dominican Republic,DOM,1601,Spain
East Timor,TLS,1601,zzz. Not colonized
Ecuador,ECU,1601,Spain
Egypt,EGY,1601,zzz. Not colonized
El Salvador,SLV,1601,Spain
Equatorial Guinea,GNQ,1601,zzz. Not colonized
Eritrea,ERI,1601,zzz. Not colonized
Eswatini,SWZ,1601,zzz. Not colonized
Ethiopia,ETH,1601,zzz. Not colonized
Fiji,FJI,1601,zzz. Not colonized
France,FRA,1601,zz. Colonizer
Gabon,GAB,1601,zzz. Not colonized
Gambia,GMB,1601,zzz. Not colonized
Georgia,GEO,1601,zzz. Not colonized
Germany,DEU,1601,zz. Colonizer
Ghana,GHA,1601,Portugal
Grenada,GRD,1601,zzz. Not colonized
Guatemala,GTM,1601,Spain
Guinea,GIN,1601,zzz. Not colonized
Guinea-Bissau,GNB,1601,zzz. Not colonized
Guyana,GUY,1601,Netherlands
Haiti,HTI,1601,zzz. Not colonized
Honduras,HND,1601,Spain
India,IND,1601,zzz. Not colonized
Indonesia,IDN,1601,zzz. Not colonized
Iran,IRN,1601,zzz. Not colonized
Iraq,IRQ,1601,zzz. Not colonized
Israel,ISR,1601,zzz. Not colonized
Italy,ITA,1601,zz. Colonizer
Jamaica,JAM,1601,Spain
Japan,JPN,1601,zzz. Not colonized
Jordan,JOR,1601,zzz. Not colonized
Kazakhstan,KAZ,1601,zzz. Not colonized
Kenya,KEN,1601,zzz. Not colonized
Kiribati,KIR,1601,zzz. Not colonized
Kuwait,KWT,1601,zzz. Not colonized
Kyrgyzstan,KGZ,1601,zzz. Not colonized
Laos,LAO,1601,zzz. Not colonized
Lebanon,LBN,1601,zzz. Not colonized
Lesotho,LSO,1601,zzz. Not colonized
Liberia,LBR,1601,zzz. Not colonized
Libya,LBY,1601,zzz. Not colonized
Madagascar,MDG,1601,zzz. Not colonized
Malawi,MWI,1601,zzz. Not colonized
Malaysia,MYS,1601,Portugal
Maldives,MDV,1601,zzz. Not colonized
Mali,MLI,1601,zzz. Not colonized
Marshall Islands,MHL,1601,zzz. Not colonized
Mauritania,MRT,1601,zzz. Not colonized
Mauritius,MUS,1601,zzz. Not colonized
Mexico,MEX,1601,Spain
Micronesia (country),FSM,1601,zzz. Not colonized
Mongolia,MNG,1601,zzz. Not colonized
Morocco,MAR,1601,zzz. Not colonized
Mozambique,MOZ,1601,zzz. Not colonized
Myanmar,MMR,1601,zzz. Not colonized
Namibia,NAM,1601,zzz. Not colonized
Nauru,NRU,1601,zzz. Not colonized
Nepal,NPL,1601,zzz. Not colonized
Netherlands,NLD,1601,zz. Colonizer
New Zealand,NZL,1601,zzz. Not colonized
Nicaragua,NIC,1601,Spain
Niger,NER,1601,zzz. Not colonized
Nigeria,NGA,1601,zzz. Not colonized
North Korea,PRK,1601,zzz. Not colonized
Oman,OMN,1601,zzz. Not colonized
Pakistan,PAK,1601,zzz. Not colonized
Palau,PLW,1601,zzz. Not colonized
Panama,PAN,1601,Spain
Papua New Guinea,PNG,1601,zzz. Not colonized
Paraguay,PRY,1601,Spain
Peru,PER,1601,Spain
Philippines,PHL,1601,Spain
Portugal,PRT,1601,zz. Colonizer
Qatar,QAT,1601,zzz. Not colonized
Rwanda,RWA,1601,zzz. Not colonized
Saint Kitts and Nevis,KNA,1601,zzz. Not colonized
Saint Lucia,LCA,1601,zzz. Not colonized
Saint Vincent and the Grenadines,VCT,1601,zzz. Not colonized
Samoa,WSM,1601,zzz. Not colonized
Sao Tome and Principe,STP,1601,Portugal
Saudi Arabia,SAU,1601,zzz. Not colonized
Senegal,SEN,1601,zzz. Not colonized
Seychelles,SYC,1601,zzz. Not colonized
Sierra Leone,SLE,1601,zzz. Not colonized
Singapore,SGP,1601,zzz. Not colonized
Solomon Islands,SLB,1601,zzz. Not colonized
Somalia,SOM,1601,zzz. Not colonized
South Africa,ZAF,1601,zzz. Not colonized
South Korea,KOR,1601,zzz. Not colonized
South Sudan,SSD,1601,zzz. Not colonized
Spain,ESP,1601,zz. Colonizer
Sri Lanka,LKA,1601,zzz. Not colonized
Sudan,SDN,1601,zzz. Not colonized
Suriname,SUR,1601,zzz. Not colonized
Syria,SYR,1601,zzz. Not colonized
Taiwan,TWN,1601,zzz. Not colonized
Tajikistan,TJK,1601,zzz. Not colonized
Tanzania,TZA,1601,zzz. Not colonized
Thailand,THA,1601,zzz. Not colonized
Togo,TGO,1601,zzz. Not colonized
Tonga,TON,1601,zzz. Not colonized
Trinidad and Tobago,TTO,1601,Spain
Tunisia,TUN,1601,zzz. Not colonized
Turkey,TUR,1601,zzz. Not colonized
Turkmenistan,TKM,1601,zzz. Not colonized
Tuvalu,TUV,1601,zzz. Not colonized
Uganda,UGA,1601,zzz. Not colonized
United Arab Emirates,ARE,1601,zzz. Not colonized
United Kingdom,GBR,1601,zz. Colonizer
United States,USA,1601,zzz. Not colonized
Uruguay,URY,1601,zzz. Not colonized
Uzbekistan,UZB,1601,zzz. Not colonized
Vanuatu,VUT,1601,zzz. Not colonized
Venezuela,VEN,1601,Spain
Vietnam,VNM,1601,zzz. Not colonized
Yemen,YEM,1601,zzz. Not colonized
Zambia,ZMB,1601,zzz. Not colonized
Zimbabwe,ZWE,1601,zzz. Not colonized
