Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1922,zzz. Not colonized
Algeria,DZA,1922,France
Angola,AGO,1922,Portugal
Antigua and Barbuda,ATG,1922,United Kingdom
Argentina,ARG,1922,zzzz. No longer colonized
Armenia,ARM,1922,zzz. Not colonized
Australia,AUS,1922,zzzz. No longer colonized
Azerbaijan,AZE,1922,zzz. Not colonized
Bahamas,BHS,1922,United Kingdom
Bahrain,BHR,1922,United Kingdom
Bangladesh,BGD,1922,United Kingdom
Barbados,BRB,1922,United Kingdom
Belgium,BEL,1922,zz. Colonizer
Belize,BLZ,1922,United Kingdom
Benin,BEN,1922,France
Bhutan,BTN,1922,United Kingdom
Bolivia,BOL,1922,zzzz. No longer colonized
Botswana,BWA,1922,United Kingdom
Brazil,BRA,1922,zzzz. No longer colonized
Brunei,BRN,1922,United Kingdom
Burkina Faso,BFA,1922,France
Burundi,BDI,1922,Germany
Cambodia,KHM,1922,France
Cameroon,CMR,1922,France
Canada,CAN,1922,zzzz. No longer colonized
Cape Verde,CPV,1922,Portugal
Central African Republic,CAF,1922,France
Chad,TCD,1922,France
Chile,CHL,1922,zzzz. No longer colonized
China,CHN,1922,zzz. Not colonized
Colombia,COL,1922,zzzz. No longer colonized
Comoros,COM,1922,France
Congo,COG,1922,France
Costa Rica,CRI,1922,zzzz. No longer colonized
Cote d'Ivoire,CIV,1922,France
Cuba,CUB,1922,zzzz. No longer colonized
Cyprus,CYP,1922,United Kingdom
Democratic Republic of Congo,COD,1922,Belgium
Djibouti,DJI,1922,France
Dominica,DMA,1922,United Kingdom
Dominican Republic,DOM,1922,zzzz. No longer colonized
East Timor,TLS,1922,Portugal
Ecuador,ECU,1922,zzzz. No longer colonized
Egypt,EGY,1922,United Kingdom
El Salvador,SLV,1922,zzzz. No longer colonized
Equatorial Guinea,GNQ,1922,Spain
Eritrea,ERI,1922,Italy
Eswatini,SWZ,1922,United Kingdom
Ethiopia,ETH,1922,zzz. Not colonized
Fiji,FJI,1922,United Kingdom
France,FRA,1922,zz. Colonizer
Gabon,GAB,1922,France
Gambia,GMB,1922,United Kingdom
Georgia,GEO,1922,zzz. Not colonized
Germany,DEU,1922,zz. Colonizer
Ghana,GHA,1922,United Kingdom
Grenada,GRD,1922,United Kingdom
Guatemala,GTM,1922,zzzz. No longer colonized
Guinea,GIN,1922,France
Guinea-Bissau,GNB,1922,Portugal
Guyana,GUY,1922,United Kingdom
Haiti,HTI,1922,zzzz. No longer colonized
Honduras,HND,1922,zzzz. No longer colonized
India,IND,1922,United Kingdom
Indonesia,IDN,1922,Netherlands
Iran,IRN,1922,zzz. Not colonized
Iraq,IRQ,1922,United Kingdom
Israel,ISR,1922,zzz. Not colonized
Italy,ITA,1922,zz. Colonizer
Jamaica,JAM,1922,United Kingdom
Japan,JPN,1922,zzz. Not colonized
Jordan,JOR,1922,zzz. Not colonized
Kazakhstan,KAZ,1922,zzz. Not colonized
Kenya,KEN,1922,United Kingdom
Kiribati,KIR,1922,United Kingdom
Kuwait,KWT,1922,United Kingdom
Kyrgyzstan,KGZ,1922,zzz. Not colonized
Laos,LAO,1922,France
Lebanon,LBN,1922,zzz. Not colonized
Lesotho,LSO,1922,United Kingdom
Liberia,LBR,1922,zzz. Not colonized
Libya,LBY,1922,Italy
Madagascar,MDG,1922,France
Malawi,MWI,1922,United Kingdom
Malaysia,MYS,1922,United Kingdom
Maldives,MDV,1922,United Kingdom
Mali,MLI,1922,France
Marshall Islands,MHL,1922,zzzz. No longer colonized
Mauritania,MRT,1922,France
Mauritius,MUS,1922,United Kingdom
Mexico,MEX,1922,zzzz. No longer colonized
Micronesia (country),FSM,1922,zzzz. No longer colonized
Mongolia,MNG,1922,zzz. Not colonized
Morocco,MAR,1922,z. Multiple colonizers
Mozambique,MOZ,1922,Portugal
Myanmar,MMR,1922,United Kingdom
Namibia,NAM,1922,zzzz. No longer colonized
Nauru,NRU,1922,United Kingdom
Nepal,NPL,1922,zzz. Not colonized
Netherlands,NLD,1922,zz. Colonizer
New Zealand,NZL,1922,zzzz. No longer colonized
Nicaragua,NIC,1922,zzzz. No longer colonized
Niger,NER,1922,France
Nigeria,NGA,1922,United Kingdom
North Korea,PRK,1922,zzz. Not colonized
Oman,OMN,1922,zzz. Not colonized
Pakistan,PAK,1922,United Kingdom
Palau,PLW,1922,zzzz. No longer colonized
Panama,PAN,1922,zzzz. No longer colonized
Papua New Guinea,PNG,1922,zzzz. No longer colonized
Paraguay,PRY,1922,zzzz. No longer colonized
Peru,PER,1922,zzzz. No longer colonized
Philippines,PHL,1922,zzzz. No longer colonized
Portugal,PRT,1922,zz. Colonizer
Qatar,QAT,1922,United Kingdom
Rwanda,RWA,1922,Belgium
Saint Kitts and Nevis,KNA,1922,United Kingdom
Saint Lucia,LCA,1922,United Kingdom
