Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1584,zzz. Not colonized
Algeria,DZA,1584,zzz. Not colonized
Angola,AGO,1584,Portugal
Antigua and Barbuda,ATG,1584,zzz. Not colonized
Argentina,ARG,1584,Spain
Armenia,ARM,1584,zzz. Not colonized
Australia,AUS,1584,zzz. Not colonized
Azerbaijan,AZE,1584,zzz. Not colonized
Bahamas,BHS,1584,zzz. Not colonized
Bahrain,BHR,1584,zzz. Not colonized
Bangladesh,BGD,1584,zzz. Not colonized
Barbados,BRB,1584,zzz. Not colonized
Belgium,BEL,1584,zz. Colonizer
Belize,BLZ,1584,Spain
Benin,BEN,1584,zzz. Not colonized
Bhutan,BTN,1584,zzz. Not colonized
Bolivia,BOL,1584,Spain
Botswana,BWA,1584,zzz. Not colonized
Brazil,BRA,1584,Portugal
Brunei,BRN,1584,zzz. Not colonized
Burkina Faso,BFA,1584,zzz. Not colonized
Burundi,BDI,1584,zzz. Not colonized
Cambodia,KHM,1584,zzz. Not colonized
Cameroon,CMR,1584,zzz. Not colonized
Canada,CAN,1584,zzz. Not colonized
Cape Verde,CPV,1584,Portugal
Central African Republic,CAF,1584,zzz. Not colonized
Chad,TCD,1584,zzz. Not colonized
Chile,CHL,1584,Spain
China,CHN,1584,zzz. Not colonized
Colombia,COL,1584,Spain
Comoros,COM,1584,zzz. Not colonized
Congo,COG,1584,zzz. Not colonized
Costa Rica,CRI,1584,Spain
Cote d'Ivoire,CIV,1584,zzz. Not colonized
Cuba,CUB,1584,Spain
Democratic Republic of Congo,COD,1584,zzz. Not colonized
Djibouti,DJI,1584,zzz. Not colonized
Dominica,DMA,1584,zzz. Not colonized
Dominican Republic,DOM,1584,Spain
East Timor,TLS,1584,zzz. Not colonized
Ecuador,ECU,1584,Spain
Egypt,EGY,1584,zzz. Not colonized
El Salvador,SLV,1584,Spain
Equatorial Guinea,GNQ,1584,zzz. Not colonized
Eritrea,ERI,1584,zzz. Not colonized
Eswatini,SWZ,1584,zzz. Not colonized
Ethiopia,ETH,1584,zzz. Not colonized
Fiji,FJI,1584,zzz. Not colonized
France,FRA,1584,zz. Colonizer
Gabon,GAB,1584,zzz. Not colonized
Gambia,GMB,1584,zzz. Not colonized
Georgia,GEO,1584,zzz. Not colonized
Germany,DEU,1584,zz. Colonizer
Ghana,GHA,1584,Portugal
Grenada,GRD,1584,zzz. Not colonized
Guatemala,GTM,1584,Spain
Guinea,GIN,1584,zzz. Not colonized
Guinea-Bissau,GNB,1584,zzz. Not colonized
Guyana,GUY,1584,Netherlands
Haiti,HTI,1584,zzz. Not colonized
Honduras,HND,1584,Spain
India,IND,1584,zzz. Not colonized
Indonesia,IDN,1584,zzz. Not colonized
Iran,IRN,1584,zzz. Not colonized
Iraq,IRQ,1584,zzz. Not colonized
Israel,ISR,1584,zzz. Not colonized
Italy,ITA,1584,zz. Colonizer
Jamaica,JAM,1584,Spain
Japan,JPN,1584,zzz. Not colonized
Jordan,JOR,1584,zzz. Not colonized
Kazakhstan,KAZ,1584,zzz. Not colonized
Kenya,KEN,1584,zzz. Not colonized
Kiribati,KIR,1584,zzz. Not colonized
Kuwait,KWT,1584,zzz. Not colonized
Kyrgyzstan,KGZ,1584,zzz. Not colonized
Laos,LAO,1584,zzz. Not colonized
Lebanon,LBN,1584,zzz. Not colonized
Lesotho,LSO,1584,zzz. Not colonized
Liberia,LBR,1584,zzz. Not colonized
Libya,LBY,1584,zzz. Not colonized
Madagascar,MDG,1584,zzz. Not colonized
Malawi,MWI,1584,zzz. Not colonized
Malaysia,MYS,1584,Portugal
Maldives,MDV,1584,zzz. Not colonized
Mali,MLI,1584,zzz. Not colonized
Marshall Islands,MHL,1584,zzz. Not colonized
Mauritania,MRT,1584,zzz. Not colonized
Mauritius,MUS,1584,zzz. Not colonized
Mexico,MEX,1584,Spain
Micronesia (country),FSM,1584,zzz. Not colonized
Mongolia,MNG,1584,zzz. Not colonized
Morocco,MAR,1584,zzz. Not colonized
Mozambique,MOZ,1584,zzz. Not colonized
Myanmar,MMR,1584,zzz. Not colonized
Namibia,NAM,1584,zzz. Not colonized
Nauru,NRU,1584,zzz. Not colonized
Nepal,NPL,1584,zzz. Not colonized
Netherlands,NLD,1584,zz. Colonizer
New Zealand,NZL,1584,zzz. Not colonized
Nicaragua,NIC,1584,Spain
Niger,NER,1584,zzz. Not colonized
Nigeria,NGA,1584,zzz. Not colonized
North Korea,PRK,1584,zzz. Not colonized
Oman,OMN,1584,zzz. Not colonized
Pakistan,PAK,1584,zzz. Not colonized
Palau,PLW,1584,zzz. Not colonized
Panama,PAN,1584,Spain
Papua New Guinea,PNG,1584,zzz. Not colonized
Paraguay,PRY,1584,Spain
Peru,PER,1584,Spain
Philippines,PHL,1584,Spain
Portugal,PRT,1584,zz. Colonizer
Qatar,QAT,1584,zzz. Not colonized
Rwanda,RWA,1584,zzz. Not colonized
Saint Kitts and Nevis,KNA,1584,zzz. Not colonized
Saint Lucia,LCA,1584,zzz. Not colonized
Saint Vincent and the Grenadines,VCT,1584,zzz. Not colonized
Samoa,WSM,1584,zzz. Not colonized
Sao Tome and Principe,STP,1584,Portugal
Saudi Arabia,SAU,1584,zzz. Not colonized
Senegal,SEN,1584,zzz. Not colonized
Seychelles,SYC,1584,zzz. Not colonized
Sierra Leone,SLE,1584,zzz. Not colonized
Singapore,SGP,1584,zzz. Not colonized
Solomon Islands,SLB,1584,zzz. Not colonized
Somalia,SOM,1584,zzz. Not colonized
South Africa,ZAF,1584,zzz. Not colonized
South Korea,KOR,1584,zzz. Not colonized
South Sudan,SSD,1584,zzz. Not colonized
Spain,ESP,1584,zz. Colonizer
Sri Lanka,LKA,1584,zzz. Not colonized
Sudan,SDN,1584,zzz. Not colonized
Suriname,SUR,1584,zzz. Not colonized
Syria,SYR,1584,zzz. Not colonized
Taiwan,TWN,1584,zzz. Not colonized
Tajikistan,TJK,1584,zzz. Not colonized
Tanzania,TZA,1584,zzz. Not colonized
Thailand,THA,1584,zzz. Not colonized
Togo,TGO,1584,zzz. Not colonized
Tonga,TON,1584,zzz. Not colonized
Trinidad and Tobago,TTO,1584,zzz. Not colonized
Tunisia,TUN,1584,zzz. Not colonized
Turkey,TUR,1584,zzz. Not colonized
Turkmenistan,TKM,1584,zzz. Not colonized
Tuvalu,TUV,1584,zzz. Not colonized
Uganda,UGA,1584,zzz. Not colonized
United Arab Emirates,ARE,1584,zzz. Not colonized
United Kingdom,GBR,1584,zz. Colonizer
United States,USA,1584,zzz. Not colonized
Uruguay,URY,1584,zzz. Not colonized
Uzbekistan,UZB,1584,zzz. Not colonized
Vanuatu,VUT,1584,zzz. Not colonized
Venezuela,VEN,1584,Spain
Vietnam,VNM,1584,zzz. Not colonized
Yemen,YEM,1584,zzz. Not colonized
Zambia,ZMB,1584,zzz. Not colonized
Zimbabwe,ZWE,1584,zzz. Not colonized
