Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1783,zzz. Not colonized
Algeria,DZA,1783,zzz. Not colonized
Angola,AGO,1783,Portugal
Antigua and Barbuda,ATG,1783,United Kingdom
Argentina,ARG,1783,Spain
Armenia,ARM,1783,zzz. Not colonized
Australia,AUS,1783,zzz. Not colonized
Azerbaijan,AZE,1783,zzz. Not colonized
Bahamas,BHS,1783,United Kingdom
Bahrain,BHR,1783,zzz. Not colonized
Bangladesh,BGD,1783,zzz. Not colonized
Barbados,BRB,1783,United Kingdom
Belgium,BEL,1783,zz. Colonizer
Belize,BLZ,1783,Spain
Benin,BEN,1783,zzz. Not colonized
Bhutan,BTN,1783,zzz. Not colonized
Bolivia,BOL,1783,Spain
Botswana,BWA,1783,zzz. Not colonized
Brazil,BRA,1783,Portugal
Brunei,BRN,1783,zzz. Not colonized
Burkina Faso,BFA,1783,zzz. Not colonized
Burundi,BDI,1783,zzz. Not colonized
Cambodia,KHM,1783,zzz. Not colonized
Cameroon,CMR,1783,zzz. Not colonized
Canada,CAN,1783,United Kingdom
Cape Verde,CPV,1783,Portugal
Central African Republic,CAF,1783,zzz. Not colonized
Chad,TCD,1783,zzz. Not colonized
Chile,CHL,1783,Spain
China,CHN,1783,zzz. Not colonized
Colombia,COL,1783,Spain
Comoros,COM,1783,zzz. Not colonized
Congo,COG,1783,zzz. Not colonized
Costa Rica,CRI,1783,Spain
Cote d'Ivoire,CIV,1783,zzz. Not colonized
Cuba,CUB,1783,Spain
Democratic Republic of Congo,COD,1783,zzz. Not colonized
Djibouti,DJI,1783,zzz. Not colonized
Dominica,DMA,1783,zzzz. No longer colonized
Dominican Republic,DOM,1783,Spain
East Timor,TLS,1783,Portugal
Ecuador,ECU,1783,Spain
Egypt,EGY,1783,zzz. Not colonized
El Salvador,SLV,1783,Spain
Equatorial Guinea,GNQ,1783,zzzz. No longer colonized
Eritrea,ERI,1783,zzz. Not colonized
Eswatini,SWZ,1783,zzz. Not colonized
Ethiopia,ETH,1783,zzz. Not colonized
Fiji,FJI,1783,zzz. Not colonized
France,FRA,1783,zz. Colonizer
Gabon,GAB,1783,zzz. Not colonized
Gambia,GMB,1783,zzz. Not colonized
Georgia,GEO,1783,zzz. Not colonized
Germany,DEU,1783,zz. Colonizer
Ghana,GHA,1783,Portugal
Grenada,GRD,1783,United Kingdom
Guatemala,GTM,1783,Spain
