Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1669,zzz. Not colonized
Algeria,DZA,1669,zzz. Not colonized
Angola,AGO,1669,Portugal
Antigua and Barbuda,ATG,1669,United Kingdom
Argentina,ARG,1669,Spain
Armenia,ARM,1669,zzz. Not colonized
Australia,AUS,1669,zzz. Not colonized
Azerbaijan,AZE,1669,zzz. Not colonized
Bahamas,BHS,1669,zzz. Not colonized
Bahrain,BHR,1669,zzz. Not colonized
Bangladesh,BGD,1669,zzz. Not colonized
Barbados,BRB,1669,United Kingdom
Belgium,BEL,1669,zz. Colonizer
Belize,BLZ,1669,Spain
Benin,BEN,1669,zzz. Not colonized
Bhutan,BTN,1669,zzz. Not colonized
Bolivia,BOL,1669,Spain
Botswana,BWA,1669,zzz. Not colonized
Brazil,BRA,1669,Portugal
Brunei,BRN,1669,zzz. Not colonized
Burkina Faso,BFA,1669,zzz. Not colonized
Burundi,BDI,1669,zzz. Not colonized
Cambodia,KHM,1669,zzz. Not colonized
Cameroon,CMR,1669,zzz. Not colonized
Canada,CAN,1669,France
Cape Verde,CPV,1669,Portugal
Central African Republic,CAF,1669,zzz. Not colonized
Chad,TCD,1669,zzz. Not colonized
Chile,CHL,1669,Spain
China,CHN,1669,zzz. Not colonized
Colombia,COL,1669,Spain
Comoros,COM,1669,zzz. Not colonized
Congo,COG,1669,zzz. Not colonized
Costa Rica,CRI,1669,Spain
Cote d'Ivoire,CIV,1669,zzz. Not colonized
Cuba,CUB,1669,Spain
Democratic Republic of Congo,COD,1669,zzz. Not colonized
Djibouti,DJI,1669,zzz. Not colonized
Dominica,DMA,1669,France
Dominican Republic,DOM,1669,Spain
East Timor,TLS,1669,Portugal
Ecuador,ECU,1669,Spain
Egypt,EGY,1669,zzz. Not colonized
El Salvador,SLV,1669,Spain
Equatorial Guinea,GNQ,1669,zzz. Not colonized
Eritrea,ERI,1669,zzz. Not colonized
Eswatini,SWZ,1669,zzz. Not colonized
Ethiopia,ETH,1669,zzz. Not colonized
Fiji,FJI,1669,zzz. Not colonized
France,FRA,1669,zz. Colonizer
Gabon,GAB,1669,zzz. Not colonized
Gambia,GMB,1669,zzz. Not colonized
Georgia,GEO,1669,zzz. Not colonized
Germany,DEU,1669,zz. Colonizer
Ghana,GHA,1669,Portugal
Grenada,GRD,1669,France
Guatemala,GTM,1669,Spain
Guinea,GIN,1669,zzz. Not colonized
Guinea-Bissau,GNB,1669,zzz. Not colonized
Guyana,GUY,1669,Netherlands
Haiti,HTI,1669,France
Honduras,HND,1669,Spain
India,IND,1669,zzz. Not colonized
Indonesia,IDN,1669,Netherlands
Iran,IRN,1669,zzz. Not colonized
Iraq,IRQ,1669,zzz. Not colonized
Israel,ISR,1669,zzz. Not colonized
Italy,ITA,1669,zz. Colonizer
Jamaica,JAM,1669,United Kingdom
Japan,JPN,1669,zzz. Not colonized
Jordan,JOR,1669,zzz. Not colonized
