Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1550,zzz. Not colonized
Algeria,DZA,1550,zzz. Not colonized
Angola,AGO,1550,zzz. Not colonized
Antigua and Barbuda,ATG,1550,zzz. Not colonized
Argentina,ARG,1550,zzz. Not colonized
Armenia,ARM,1550,zzz. Not colonized
Australia,AUS,1550,zzz. Not colonized
Azerbaijan,AZE,1550,zzz. Not colonized
Bahamas,BHS,1550,zzz. Not colonized
Bahrain,BHR,1550,zzz. Not colonized
Bangladesh,BGD,1550,zzz. Not colonized
Barbados,BRB,1550,zzz. Not colonized
Belgium,BEL,1550,zz. Colonizer
Belize,BLZ,1550,Spain
Benin,BEN,1550,zzz. Not colonized
Bhutan,BTN,1550,zzz. Not colonized
Bolivia,BOL,1550,zzz. Not colonized
Botswana,BWA,1550,zzz. Not colonized
Brazil,BRA,1550,Portugal
Brunei,BRN,1550,zzz. Not colonized
Burkina Faso,BFA,1550,zzz. Not colonized
Burundi,BDI,1550,zzz. Not colonized
Cambodia,KHM,1550,zzz. Not colonized
Cameroon,CMR,1550,zzz. Not colonized
Canada,CAN,1550,zzz. Not colonized
Cape Verde,CPV,1550,Portugal
Central African Republic,CAF,1550,zzz. Not colonized
Chad,TCD,1550,zzz. Not colonized
Chile,CHL,1550,Spain
China,CHN,1550,zzz. Not colonized
Colombia,COL,1550,Spain
Comoros,COM,1550,zzz. Not colonized
Congo,COG,1550,zzz. Not colonized
Costa Rica,CRI,1550,Spain
Cote d'Ivoire,CIV,1550,zzz. Not colonized
Cuba,CUB,1550,Spain
Democratic Republic of Congo,COD,1550,zzz. Not colonized
Djibouti,DJI,1550,zzz. Not colonized
Dominica,DMA,1550,zzz. Not colonized
Dominican Republic,DOM,1550,Spain
East Timor,TLS,1550,zzz. Not colonized
Ecuador,ECU,1550,Spain
Egypt,EGY,1550,zzz. Not colonized
El Salvador,SLV,1550,Spain
Equatorial Guinea,GNQ,1550,zzz. Not colonized
Eritrea,ERI,1550,zzz. Not colonized
Eswatini,SWZ,1550,zzz. Not colonized
Ethiopia,ETH,1550,zzz. Not colonized
Fiji,FJI,1550,zzz. Not colonized
France,FRA,1550,zz. Colonizer
Gabon,GAB,1550,zzz. Not colonized
Gambia,GMB,1550,zzz. Not colonized
Georgia,GEO,1550,zzz. Not colonized
Germany,DEU,1550,zz. Colonizer
Ghana,GHA,1550,Portugal
Grenada,GRD,1550,zzz. Not colonized
Guatemala,GTM,1550,Spain
Guinea,GIN,1550,zzz. Not colonized
Guinea-Bissau,GNB,1550,zzz. Not colonized
Guyana,GUY,1550,zzz. Not colonized
Haiti,HTI,1550,zzz. Not colonized
Honduras,HND,1550,Spain
India,IND,1550,zzz. Not colonized
Indonesia,IDN,1550,zzz. Not colonized
Iran,IRN,1550,zzz. Not colonized
Iraq,IRQ,1550,zzz. Not colonized
Israel,ISR,1550,zzz. Not colonized
Italy,ITA,1550,zz. Colonizer
Jamaica,JAM,1550,Spain
Japan,JPN,1550,zzz. Not colonized
Jordan,JOR,1550,zzz. Not colonized
Kazakhstan,KAZ,1550,zzz. Not colonized
Kenya,KEN,1550,zzz. Not colonized
Kiribati,KIR,1550,zzz. Not colonized
Kuwait,KWT,1550,zzz. Not colonized
Kyrgyzstan,KGZ,1550,zzz. Not colonized
Laos,LAO,1550,zzz. Not colonized
Lebanon,LBN,1550,zzz. Not colonized
Lesotho,LSO,1550,zzz. Not colonized
Liberia,LBR,1550,zzz. Not colonized
Libya,LBY,1550,zzz. Not colonized
Madagascar,MDG,1550,zzz. Not colonized
Malawi,MWI,1550,zzz. Not colonized
Malaysia,MYS,1550,Portugal
Maldives,MDV,1550,zzz. Not colonized
Mali,MLI,1550,zzz. Not colonized
Marshall Islands,MHL,1550,zzz. Not colonized
Mauritania,MRT,1550,zzz. Not colonized
Mauritius,MUS,1550,zzz. Not colonized
Mexico,MEX,1550,Spain
Micronesia (country),FSM,1550,zzz. Not colonized
Mongolia,MNG,1550,zzz. Not colonized
Morocco,MAR,1550,zzz. Not colonized
Mozambique,MOZ,1550,zzz. Not colonized
Myanmar,MMR,1550,zzz. Not colonized
Namibia,NAM,1550,zzz. Not colonized
Nauru,NRU,1550,zzz. Not colonized
Nepal,NPL,1550,zzz. Not colonized
Netherlands,NLD,1550,zz. Colonizer
New Zealand,NZL,1550,zzz. Not colonized
Nicaragua,NIC,1550,Spain
Niger,NER,1550,zzz. Not colonized
Nigeria,NGA,1550,zzz. Not colonized
North Korea,PRK,1550,zzz. Not colonized
Oman,OMN,1550,zzz. Not colonized
Pakistan,PAK,1550,zzz. Not colonized
Palau,PLW,1550,zzz. Not colonized
Panama,PAN,1550,Spain
Papua New Guinea,PNG,1550,zzz. Not colonized
Paraguay,PRY,1550,Spain
Peru,PER,1550,Spain
Philippines,PHL,1550,zzz. Not colonized
Portugal,PRT,1550,zz. Colonizer
Qatar,QAT,1550,zzz. Not colonized
Rwanda,RWA,1550,zzz. Not colonized
Saint Kitts and Nevis,KNA,1550,zzz. Not colonized
Saint Lucia,LCA,1550,zzz. Not colonized
Saint Vincent and the Grenadines,VCT,1550,zzz. Not colonized
Samoa,WSM,1550,zzz. Not colonized
Sao Tome and Principe,STP,1550,Portugal
Saudi Arabia,SAU,1550,zzz. Not colonized
Senegal,SEN,1550,zzz. Not colonized
Seychelles,SYC,1550,zzz. Not colonized
Sierra Leone,SLE,1550,zzz. Not colonized
Singapore,SGP,1550,zzz. Not colonized
Solomon Islands,SLB,1550,zzz. Not colonized
Somalia,SOM,1550,zzz. Not colonized
South Africa,ZAF,1550,zzz. Not colonized
South Korea,KOR,1550,zzz. Not colonized
South Sudan,SSD,1550,zzz. Not colonized
Spain,ESP,1550,zz. Colonizer
Sri Lanka,LKA,1550,zzz. Not colonized
Sudan,SDN,1550,zzz. Not colonized
Suriname,SUR,1550,zzz. Not colonized
Syria,SYR,1550,zzz. Not colonized
Taiwan,TWN,1550,zzz. Not colonized
Tajikistan,TJK,1550,zzz. Not colonized
Tanzania,TZA,1550,zzz. Not colonized
Thailand,THA,1550,zzz. Not colonized
Togo,TGO,1550,zzz. Not colonized
Tonga,TON,1550,zzz. Not colonized
Trinidad and Tobago,TTO,1550,zzz. Not colonized
Tunisia,TUN,1550,zzz. Not colonized
Turkey,TUR,1550,zzz. Not colonized
Turkmenistan,TKM,1550,zzz. Not colonized
Tuvalu,TUV,1550,zzz. Not colonized
Uganda,UGA,1550,zzz. Not colonized
United Arab Emirates,ARE,1550,zzz. Not colonized
United Kingdom,GBR,1550,zz. Colonizer
United States,USA,1550,zzz. Not colonized
Uruguay,URY,1550,zzz. Not colonized
Uzbekistan,UZB,1550,zzz. Not colonized
Vanuatu,VUT,1550,zzz. Not colonized
Venezuela,VEN,1550,zzz. Not colonized
Vietnam,VNM,1550,zzz. Not colonized
Yemen,YEM,1550,zzz. Not colonized
Zambia,ZMB,1550,zzz. Not colonized
Zimbabwe,ZWE,1550,zzz. Not colonized
