Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1865,zzz. Not colonized
Algeria,DZA,1865,France
Angola,AGO,1865,Portugal
Antigua and Barbuda,ATG,1865,United Kingdom
Argentina,ARG,1865,zzzz. No longer colonized
Armenia,ARM,1865,zzz. Not colonized
Australia,AUS,1865,United Kingdom
Azerbaijan,AZE,1865,zzz. Not colonized
Bahamas,BHS,1865,United Kingdom
Bahrain,BHR,1865,United Kingdom
Bangladesh,BGD,1865,United Kingdom
Barbados,BRB,1865,United Kingdom
Belgium,BEL,1865,zz. Colonizer
Belize,BLZ,1865,United Kingdom
Benin,BEN,1865,zzz. Not colonized
Bhutan,BTN,1865,zzz. Not colonized
Bolivia,BOL,1865,zzzz. No longer colonized
Botswana,BWA,1865,zzz. Not colonized
Brazil,BRA,1865,zzzz. No longer colonized
Brunei,BRN,1865,zzz. Not colonized
Burkina Faso,BFA,1865,zzz. Not colonized
Burundi,BDI,1865,zzz. Not colonized
Cambodia,KHM,1865,zzz. Not colonized
Cameroon,CMR,1865,zzz. Not colonized
Canada,CAN,1865,United Kingdom
Cape Verde,CPV,1865,Portugal
Central African Republic,CAF,1865,zzz. Not colonized
Chad,TCD,1865,zzz. Not colonized
Chile,CHL,1865,zzzz. No longer colonized
China,CHN,1865,zzz. Not colonized
Colombia,COL,1865,zzzz. No longer colonized
Comoros,COM,1865,zzz. Not colonized
Congo,COG,1865,zzz. Not colonized
Costa Rica,CRI,1865,zzzz. No longer colonized
Cote d'Ivoire,CIV,1865,zzz. Not colonized
Cuba,CUB,1865,Spain
Democratic Republic of Congo,COD,1865,zzz. Not colonized
Djibouti,DJI,1865,zzz. Not colonized
Dominica,DMA,1865,United Kingdom
Dominican Republic,DOM,1865,Spain
East Timor,TLS,1865,Portugal
Ecuador,ECU,1865,zzzz. No longer colonized
Egypt,EGY,1865,zzz. Not colonized
El Salvador,SLV,1865,zzzz. No longer colonized
Equatorial Guinea,GNQ,1865,Spain
Eritrea,ERI,1865,zzz. Not colonized
Eswatini,SWZ,1865,zzz. Not colonized
Ethiopia,ETH,1865,zzz. Not colonized
Fiji,FJI,1865,zzz. Not colonized
France,FRA,1865,zz. Colonizer
Gabon,GAB,1865,zzz. Not colonized
Gambia,GMB,1865,zzz. Not colonized
Georgia,GEO,1865,zzz. Not colonized
Germany,DEU,1865,zz. Colonizer
Ghana,GHA,1865,zzzz. No longer colonized
Grenada,GRD,1865,United Kingdom
Guatemala,GTM,1865,zzzz. No longer colonized
Guinea,GIN,1865,zzz. Not colonized
Guinea-Bissau,GNB,1865,zzz. Not colonized
Guyana,GUY,1865,United Kingdom
Haiti,HTI,1865,zzzz. No longer colonized
Honduras,HND,1865,zzzz. No longer colonized
India,IND,1865,United Kingdom
Indonesia,IDN,1865,Netherlands
Iran,IRN,1865,zzz. Not colonized
Iraq,IRQ,1865,zzz. Not colonized
Israel,ISR,1865,zzz. Not colonized
Italy,ITA,1865,zz. Colonizer
Jamaica,JAM,1865,United Kingdom
Japan,JPN,1865,zzz. Not colonized
Jordan,JOR,1865,zzz. Not colonized
Kazakhstan,KAZ,1865,zzz. Not colonized
Kenya,KEN,1865,zzz. Not colonized
Kiribati,KIR,1865,zzz. Not colonized
Kuwait,KWT,1865,zzz. Not colonized
Kyrgyzstan,KGZ,1865,zzz. Not colonized
Laos,LAO,1865,zzz. Not colonized
Lebanon,LBN,1865,zzz. Not colonized
Lesotho,LSO,1865,zzz. Not colonized
Liberia,LBR,1865,zzz. Not colonized
Libya,LBY,1865,zzz. Not colonized
Madagascar,MDG,1865,zzz. Not colonized
Malawi,MWI,1865,zzz. Not colonized
Malaysia,MYS,1865,zzzz. No longer colonized
Maldives,MDV,1865,zzz. Not colonized
Mali,MLI,1865,zzz. Not colonized
Marshall Islands,MHL,1865,zzz. Not colonized
Mauritania,MRT,1865,zzz. Not colonized
Mauritius,MUS,1865,United Kingdom
Mexico,MEX,1865,zzzz. No longer colonized
Micronesia (country),FSM,1865,Spain
Mongolia,MNG,1865,zzz. Not colonized
Morocco,MAR,1865,zzz. Not colonized
Mozambique,MOZ,1865,zzz. Not colonized
Myanmar,MMR,1865,zzz. Not colonized
Namibia,NAM,1865,zzz. Not colonized
Nauru,NRU,1865,zzz. Not colonized
Nepal,NPL,1865,zzz. Not colonized
Netherlands,NLD,1865,zz. Colonizer
New Zealand,NZL,1865,United Kingdom
Nicaragua,NIC,1865,zzzz. No longer colonized
Niger,NER,1865,zzz. Not colonized
Nigeria,NGA,1865,zzz. Not colonized
North Korea,PRK,1865,zzz. Not colonized
Oman,OMN,1865,zzz. Not colonized
