Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1794,zzz. Not colonized
Algeria,DZA,1794,zzz. Not colonized
Angola,AGO,1794,Portugal
Antigua and Barbuda,ATG,1794,United Kingdom
Argentina,ARG,1794,Spain
Armenia,ARM,1794,zzz. Not colonized
Australia,AUS,1794,zzz. Not colonized
Azerbaijan,AZE,1794,zzz. Not colonized
Bahamas,BHS,1794,United Kingdom
Bahrain,BHR,1794,zzz. Not colonized
Bangladesh,BGD,1794,zzz. Not colonized
Barbados,BRB,1794,United Kingdom
Belgium,BEL,1794,zz. Colonizer
Belize,BLZ,1794,Spain
Benin,BEN,1794,zzz. Not colonized
Bhutan,BTN,1794,zzz. Not colonized
Bolivia,BOL,1794,Spain
Botswana,BWA,1794,zzz. Not colonized
Brazil,BRA,1794,Portugal
Brunei,BRN,1794,zzz. Not colonized
Burkina Faso,BFA,1794,zzz. Not colonized
Burundi,BDI,1794,zzz. Not colonized
Cambodia,KHM,1794,zzz. Not colonized
Cameroon,CMR,1794,zzz. Not colonized
Canada,CAN,1794,United Kingdom
Cape Verde,CPV,1794,Portugal
Central African Republic,CAF,1794,zzz. Not colonized
Chad,TCD,1794,zzz. Not colonized
Chile,CHL,1794,Spain
China,CHN,1794,zzz. Not colonized
Colombia,COL,1794,Spain
Comoros,COM,1794,zzz. Not colonized
Congo,COG,1794,zzz. Not colonized
Costa Rica,CRI,1794,Spain
Cote d'Ivoire,CIV,1794,zzz. Not colonized
Cuba,CUB,1794,Spain
Democratic Republic of Congo,COD,1794,zzz. Not colonized
Djibouti,DJI,1794,zzz. Not colonized
Dominica,DMA,1794,zzzz. No longer colonized
Dominican Republic,DOM,1794,Spain
East Timor,TLS,1794,Portugal
Ecuador,ECU,1794,Spain
Egypt,EGY,1794,zzz. Not colonized
El Salvador,SLV,1794,Spain
Equatorial Guinea,GNQ,1794,zzzz. No longer colonized
Eritrea,ERI,1794,zzz. Not colonized
Eswatini,SWZ,1794,zzz. Not colonized
Ethiopia,ETH,1794,zzz. Not colonized
Fiji,FJI,1794,zzz. Not colonized
France,FRA,1794,zz. Colonizer
Gabon,GAB,1794,zzz. Not colonized
Gambia,GMB,1794,zzz. Not colonized
Georgia,GEO,1794,zzz. Not colonized
Germany,DEU,1794,zz. Colonizer
Ghana,GHA,1794,Portugal
Grenada,GRD,1794,United Kingdom
Guatemala,GTM,1794,Spain
Guinea,GIN,1794,zzz. Not colonized
Guinea-Bissau,GNB,1794,zzz. Not colonized
Guyana,GUY,1794,Netherlands
Haiti,HTI,1794,France
Honduras,HND,1794,Spain
India,IND,1794,zzz. Not colonized
Indonesia,IDN,1794,Netherlands
Iran,IRN,1794,zzz. Not colonized
Iraq,IRQ,1794,zzz. Not colonized
Israel,ISR,1794,zzz. Not colonized
Italy,ITA,1794,zz. Colonizer
Jamaica,JAM,1794,United Kingdom
Japan,JPN,1794,zzz. Not colonized
Jordan,JOR,1794,zzz. Not colonized
Kazakhstan,KAZ,1794,zzz. Not colonized
Kenya,KEN,1794,zzz. Not colonized
Kiribati,KIR,1794,zzz. Not colonized
Kuwait,KWT,1794,zzz. Not colonized
Kyrgyzstan,KGZ,1794,zzz. Not colonized
Laos,LAO,1794,zzz. Not colonized
Lebanon,LBN,1794,zzz. Not colonized
Lesotho,LSO,1794,zzz. Not colonized
Liberia,LBR,1794,zzz. Not colonized
Libya,LBY,1794,zzz. Not colonized
Madagascar,MDG,1794,zzz. Not colonized
Malawi,MWI,1794,zzz. Not colonized
Malaysia,MYS,1794,zzzz. No longer colonized
Maldives,MDV,1794,zzz. Not colonized
Mali,MLI,1794,zzz. Not colonized
Marshall Islands,MHL,1794,zzz. Not colonized
Mauritania,MRT,1794,zzz. Not colonized
Mauritius,MUS,1794,France
Mexico,MEX,1794,Spain
Micronesia (country),FSM,1794,Spain
Mongolia,MNG,1794,zzz. Not colonized
Morocco,MAR,1794,zzz. Not colonized
Mozambique,MOZ,1794,zzz. Not colonized
Myanmar,MMR,1794,zzz. Not colonized
Namibia,NAM,1794,zzz. Not colonized
Nauru,NRU,1794,zzz. Not colonized
