Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1838,zzz. Not colonized
Algeria,DZA,1838,zzz. Not colonized
Angola,AGO,1838,Portugal
Antigua and Barbuda,ATG,1838,United Kingdom
Argentina,ARG,1838,zzzz. No longer colonized
Armenia,ARM,1838,zzz. Not colonized
Australia,AUS,1838,United Kingdom
Azerbaijan,AZE,1838,zzz. Not colonized
Bahamas,BHS,1838,United Kingdom
Bahrain,BHR,1838,zzz. Not colonized
Bangladesh,BGD,1838,zzz. Not colonized
Barbados,BRB,1838,United Kingdom
Belgium,BEL,1838,zz. Colonizer
Belize,BLZ,1838,z. Multiple colonizers
Benin,BEN,1838,zzz. Not colonized
Bhutan,BTN,1838,zzz. Not colonized
Bolivia,BOL,1838,zzzz. No longer colonized
Botswana,BWA,1838,zzz. Not colonized
Brazil,BRA,1838,zzzz. No longer colonized
Brunei,BRN,1838,zzz. Not colonized
Burkina Faso,BFA,1838,zzz. Not colonized
Burundi,BDI,1838,zzz. Not colonized
Cambodia,KHM,1838,zzz. Not colonized
Cameroon,CMR,1838,zzz. Not colonized
Canada,CAN,1838,United Kingdom
Cape Verde,CPV,1838,Portugal
Central African Republic,CAF,1838,zzz. Not colonized
Chad,TCD,1838,zzz. Not colonized
Chile,CHL,1838,zzzz. No longer colonized
China,CHN,1838,zzz. Not colonized
Colombia,COL,1838,zzzz. No longer colonized
Comoros,COM,1838,zzz. Not colonized
Congo,COG,1838,zzz. Not colonized
Costa Rica,CRI,1838,zzzz. No longer colonized
Cote d'Ivoire,CIV,1838,zzz. Not colonized
Cuba,CUB,1838,Spain
Democratic Republic of Congo,COD,1838,zzz. Not colonized
Djibouti,DJI,1838,zzz. Not colonized
Dominica,DMA,1838,United Kingdom
Dominican Republic,DOM,1838,Spain
East Timor,TLS,1838,Portugal
Ecuador,ECU,1838,zzzz. No longer colonized
Egypt,EGY,1838,zzz. Not colonized
El Salvador,SLV,1838,zzzz. No longer colonized
Equatorial Guinea,GNQ,1838,United Kingdom
Eritrea,ERI,1838,zzz. Not colonized
Eswatini,SWZ,1838,zzz. Not colonized
Ethiopia,ETH,1838,zzz. Not colonized
Fiji,FJI,1838,zzz. Not colonized
France,FRA,1838,zz. Colonizer
Gabon,GAB,1838,zzz. Not colonized
Gambia,GMB,1838,zzz. Not colonized
Georgia,GEO,1838,zzz. Not colonized
Germany,DEU,1838,zz. Colonizer
Ghana,GHA,1838,zzzz. No longer colonized
Grenada,GRD,1838,United Kingdom
Guatemala,GTM,1838,zzzz. No longer colonized
Guinea,GIN,1838,zzz. Not colonized
Guinea-Bissau,GNB,1838,zzz. Not colonized
Guyana,GUY,1838,United Kingdom
Haiti,HTI,1838,zzzz. No longer colonized
Honduras,HND,1838,zzzz. No longer colonized
India,IND,1838,zzz. Not colonized
Indonesia,IDN,1838,Netherlands
Iran,IRN,1838,zzz. Not colonized
Iraq,IRQ,1838,zzz. Not colonized
Israel,ISR,1838,zzz. Not colonized
Italy,ITA,1838,zz. Colonizer
Jamaica,JAM,1838,United Kingdom
Japan,JPN,1838,zzz. Not colonized
Jordan,JOR,1838,zzz. Not colonized
Kazakhstan,KAZ,1838,zzz. Not colonized
Kenya,KEN,1838,zzz. Not colonized
Kiribati,KIR,1838,zzz. Not colonized
Kuwait,KWT,1838,zzz. Not colonized
Kyrgyzstan,KGZ,1838,zzz. Not colonized
Laos,LAO,1838,zzz. Not colonized
Lebanon,LBN,1838,zzz. Not colonized
Lesotho,LSO,1838,zzz. Not colonized
Liberia,LBR,1838,zzz. Not colonized
Libya,LBY,1838,zzz. Not colonized
Madagascar,MDG,1838,zzz. Not colonized
Malawi,MWI,1838,zzz. Not colonized
Malaysia,MYS,1838,zzzz. No longer colonized
Maldives,MDV,1838,zzz. Not colonized
Mali,MLI,1838,zzz. Not colonized
Marshall Islands,MHL,1838,zzz. Not colonized
Mauritania,MRT,1838,zzz. Not colonized
Mauritius,MUS,1838,United Kingdom
Mexico,MEX,1838,zzzz. No longer colonized
Micronesia (country),FSM,1838,Spain
Mongolia,MNG,1838,zzz. Not colonized
Morocco,MAR,1838,zzz. Not colonized
Mozambique,MOZ,1838,zzz. Not colonized
Myanmar,MMR,1838,zzz. Not colonized
Namibia,NAM,1838,zzz. Not colonized
Nauru,NRU,1838,zzz. Not colonized
Nepal,NPL,1838,zzz. Not colonized
Netherlands,NLD,1838,zz. Colonizer
New Zealand,NZL,1838,zzz. Not colonized
Nicaragua,NIC,1838,zzzz. No longer colonized
Niger,NER,1838,zzz. Not colonized
Nigeria,NGA,1838,zzz. Not colonized
North Korea,PRK,1838,zzz. Not colonized
Oman,OMN,1838,zzz. Not colonized
Pakistan,PAK,1838,zzz. Not colonized
Palau,PLW,1838,zzz. Not colonized
Panama,PAN,1838,zzzz. No longer colonized
Papua New Guinea,PNG,1838,zzz. Not colonized
Paraguay,PRY,1838,zzzz. No longer colonized
Peru,PER,1838,zzzz. No longer colonized
Philippines,PHL,1838,Spain
Portugal,PRT,1838,zz. Colonizer
Qatar,QAT,1838,zzz. Not colonized
Rwanda,RWA,1838,zzz. Not colonized
Saint Kitts and Nevis,KNA,1838,United Kingdom
