Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1968,zzz. Not colonized
Algeria,DZA,1968,zzzz. No longer colonized
Angola,AGO,1968,Portugal
Antigua and Barbuda,ATG,1968,United Kingdom
Argentina,ARG,1968,zzzz. No longer colonized
Armenia,ARM,1968,zzz. Not colonized
Australia,AUS,1968,zzzz. No longer colonized
Azerbaijan,AZE,1968,zzz. Not colonized
Bahamas,BHS,1968,United Kingdom
Bahrain,BHR,1968,United Kingdom
Bangladesh,BGD,1968,zzzz. No longer colonized
Barbados,BRB,1968,zzzz. No longer colonized
Belgium,BEL,1968,zz. Colonizer
Belize,BLZ,1968,United Kingdom
Benin,BEN,1968,zzzz. No longer colonized
Bhutan,BTN,1968,zzzz. No longer colonized
Bolivia,BOL,1968,zzzz. No longer colonized
Botswana,BWA,1968,zzzz. No longer colonized
Brazil,BRA,1968,zzzz. No longer colonized
Brunei,BRN,1968,United Kingdom
Burkina Faso,BFA,1968,zzzz. No longer colonized
Burundi,BDI,1968,zzzz. No longer colonized
Cambodia,KHM,1968,zzzz. No longer colonized
Cameroon,CMR,1968,zzzz. No longer colonized
Canada,CAN,1968,zzzz. No longer colonized
Cape Verde,CPV,1968,Portugal
Central African Republic,CAF,1968,zzzz. No longer colonized
Chad,TCD,1968,zzzz. No longer colonized
Chile,CHL,1968,zzzz. No longer colonized
China,CHN,1968,zzz. Not colonized
Colombia,COL,1968,zzzz. No longer colonized
Comoros,COM,1968,France
Congo,COG,1968,zzzz. No longer colonized
Costa Rica,CRI,1968,zzzz. No longer colonized
Cote d'Ivoire,CIV,1968,zzzz. No longer colonized
Cuba,CUB,1968,zzzz. No longer colonized
Cyprus,CYP,1968,zzzz. No longer colonized
Democratic Republic of Congo,COD,1968,zzzz. No longer colonized
Djibouti,DJI,1968,France
Dominica,DMA,1968,United Kingdom
Dominican Republic,DOM,1968,zzzz. No longer colonized
East Timor,TLS,1968,Portugal
Ecuador,ECU,1968,zzzz. No longer colonized
Egypt,EGY,1968,zzzz. No longer colonized
El Salvador,SLV,1968,zzzz. No longer colonized
Equatorial Guinea,GNQ,1968,Spain
