Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1971,zzz. Not colonized
Algeria,DZA,1971,zzzz. No longer colonized
Angola,AGO,1971,Portugal
Antigua and Barbuda,ATG,1971,United Kingdom
Argentina,ARG,1971,zzzz. No longer colonized
Armenia,ARM,1971,zzz. Not colonized
Australia,AUS,1971,zzzz. No longer colonized
Azerbaijan,AZE,1971,zzz. Not colonized
Bahamas,BHS,1971,United Kingdom
Bahrain,BHR,1971,United Kingdom
Bangladesh,BGD,1971,zzzz. No longer colonized
Barbados,BRB,1971,zzzz. No longer colonized
Belgium,BEL,1971,zz. Colonizer
Belize,BLZ,1971,United Kingdom
Benin,BEN,1971,zzzz. No longer colonized
Bhutan,BTN,1971,zzzz. No longer colonized
Bolivia,BOL,1971,zzzz. No longer colonized
Botswana,BWA,1971,zzzz. No longer colonized
Brazil,BRA,1971,zzzz. No longer colonized
Brunei,BRN,1971,United Kingdom
Burkina Faso,BFA,1971,zzzz. No longer colonized
Burundi,BDI,1971,zzzz. No longer colonized
Cambodia,KHM,1971,zzzz. No longer colonized
Cameroon,CMR,1971,zzzz. No longer colonized
Canada,CAN,1971,zzzz. No longer colonized
Cape Verde,CPV,1971,Portugal
Central African Republic,CAF,1971,zzzz. No longer colonized
Chad,TCD,1971,zzzz. No longer colonized
Chile,CHL,1971,zzzz. No longer colonized
China,CHN,1971,zzz. Not colonized
Colombia,COL,1971,zzzz. No longer colonized
Comoros,COM,1971,France
Congo,COG,1971,zzzz. No longer colonized
Costa Rica,CRI,1971,zzzz. No longer colonized
Cote d'Ivoire,CIV,1971,zzzz. No longer colonized
Cuba,CUB,1971,zzzz. No longer colonized
Cyprus,CYP,1971,zzzz. No longer colonized
Democratic Republic of Congo,COD,1971,zzzz. No longer colonized
Djibouti,DJI,1971,France
Dominica,DMA,1971,United Kingdom
Dominican Republic,DOM,1971,zzzz. No longer colonized
East Timor,TLS,1971,Portugal
Ecuador,ECU,1971,zzzz. No longer colonized
Egypt,EGY,1971,zzzz. No longer colonized
El Salvador,SLV,1971,zzzz. No longer colonized
Equatorial Guinea,GNQ,1971,zzzz. No longer colonized
Eritrea,ERI,1971,zzzz. No longer colonized
Eswatini,SWZ,1971,zzzz. No longer colonized
Ethiopia,ETH,1971,zzz. Not colonized
Fiji,FJI,1971,zzzz. No longer colonized
France,FRA,1971,zz. Colonizer
Gabon,GAB,1971,zzzz. No longer colonized
Gambia,GMB,1971,zzzz. No longer colonized
Georgia,GEO,1971,zzz. Not colonized
Germany,DEU,1971,zz. Colonizer
Ghana,GHA,1971,zzzz. No longer colonized
Grenada,GRD,1971,United Kingdom
Guatemala,GTM,1971,zzzz. No longer colonized
Guinea,GIN,1971,zzzz. No longer colonized
Guinea-Bissau,GNB,1971,Portugal
Guyana,GUY,1971,zzzz. No longer colonized
Haiti,HTI,1971,zzzz. No longer colonized
Honduras,HND,1971,zzzz. No longer colonized
India,IND,1971,zzzz. No longer colonized
Indonesia,IDN,1971,zzzz. No longer colonized
Iran,IRN,1971,zzz. Not colonized
Iraq,IRQ,1971,zzzz. No longer colonized
Israel,ISR,1971,zzzz. No longer colonized
Italy,ITA,1971,zz. Colonizer
Jamaica,JAM,1971,zzzz. No longer colonized
Japan,JPN,1971,zzz. Not colonized
Jordan,JOR,1971,zzzz. No longer colonized
Kazakhstan,KAZ,1971,zzz. Not colonized
Kenya,KEN,1971,zzzz. No longer colonized
Kiribati,KIR,1971,United Kingdom
Kuwait,KWT,1971,zzzz. No longer colonized
Kyrgyzstan,KGZ,1971,zzz. Not colonized
Laos,LAO,1971,zzzz. No longer colonized
Lebanon,LBN,1971,zzzz. No longer colonized
Lesotho,LSO,1971,zzzz. No longer colonized
Liberia,LBR,1971,zzz. Not colonized
Libya,LBY,1971,zzzz. No longer colonized
Madagascar,MDG,1971,zzzz. No longer colonized
Malawi,MWI,1971,zzzz. No longer colonized
Malaysia,MYS,1971,zzzz. No longer colonized
Maldives,MDV,1971,zzzz. No longer colonized
Mali,MLI,1971,zzzz. No longer colonized
Marshall Islands,MHL,1971,zzzz. No longer colonized
Mauritania,MRT,1971,zzzz. No longer colonized
Mauritius,MUS,1971,zzzz. No longer colonized
Mexico,MEX,1971,zzzz. No longer colonized
Micronesia (country),FSM,1971,zzzz. No longer colonized
Mongolia,MNG,1971,zzz. Not colonized
Morocco,MAR,1971,Spain
Mozambique,MOZ,1971,Portugal
Myanmar,MMR,1971,zzzz. No longer colonized
Namibia,NAM,1971,zzzz. No longer colonized
Nauru,NRU,1971,zzzz. No longer colonized
Nepal,NPL,1971,zzz. Not colonized
Netherlands,NLD,1971,zz. Colonizer
New Zealand,NZL,1971,zzzz. No longer colonized
Nicaragua,NIC,1971,zzzz. No longer colonized
Niger,NER,1971,zzzz. No longer colonized
Nigeria,NGA,1971,zzzz. No longer colonized
North Korea,PRK,1971,zzz. Not colonized
Oman,OMN,1971,zzz. Not colonized
Pakistan,PAK,1971,zzzz. No longer colonized
Palau,PLW,1971,zzzz. No longer colonized
Panama,PAN,1971,zzzz. No longer colonized
Papua New Guinea,PNG,1971,zzzz. No longer colonized
Paraguay,PRY,1971,zzzz. No longer colonized
Peru,PER,1971,zzzz. No longer colonized
Philippines,PHL,1971,zzzz. No longer colonized
Portugal,PRT,1971,zz. Colonizer
Qatar,QAT,1971,United Kingdom
Rwanda,RWA,1971,zzzz. No longer colonized
Saint Kitts and Nevis,KNA,1971,United Kingdom
Saint Lucia,LCA,1971,United Kingdom
Saint Vincent and the Grenadines,VCT,1971,United Kingdom
Samoa,WSM,1971,zzzz. No longer colonized
Sao Tome and Principe,STP,1971,Portugal
Saudi Arabia,SAU,1971,zzz. Not colonized
Senegal,SEN,1971,zzzz. No longer colonized
Seychelles,SYC,1971,United Kingdom
Sierra Leone,SLE,1971,zzzz. No longer colonized
Singapore,SGP,1971,zzzz. No longer colonized
Solomon Islands,SLB,1971,United Kingdom
Somalia,SOM,1971,zzzz. No longer colonized
South Africa,ZAF,1971,zzzz. No longer colonized
South Korea,KOR,1971,zzz. Not colonized
South Sudan,SSD,1971,zzz. Not colonized
Spain,ESP,1971,zz. Colonizer
Sri Lanka,LKA,1971,zzzz. No longer colonized
Sudan,SDN,1971,zzzz. No longer colonized
Suriname,SUR,1971,Netherlands
Syria,SYR,1971,zzzz. No longer colonized
Taiwan,TWN,1971,zzz. Not colonized
Tajikistan,TJK,1971,zzz. Not colonized
Tanzania,TZA,1971,zzzz. No longer colonized
Thailand,THA,1971,zzz. Not colonized
Togo,TGO,1971,zzzz. No longer colonized
Tonga,TON,1971,zzzz. No longer colonized
Trinidad and Tobago,TTO,1971,zzzz. No longer colonized
Tunisia,TUN,1971,zzzz. No longer colonized
Turkey,TUR,1971,zzz. Not colonized
Turkmenistan,TKM,1971,zzz. Not colonized
Tuvalu,TUV,1971,United Kingdom
Uganda,UGA,1971,zzzz. No longer colonized
United Arab Emirates,ARE,1971,United Kingdom
United Kingdom,GBR,1971,zz. Colonizer
United States,USA,1971,zzzz. No longer colonized
Uruguay,URY,1971,zzzz. No longer colonized
Uzbekistan,UZB,1971,zzz. Not colonized
Vanuatu,VUT,1971,z. Multiple colonizers
Venezuela,VEN,1971,zzzz. No longer colonized
Vietnam,VNM,1971,zzzz. No longer colonized
Yemen,YEM,1971,zzzz. No longer colonized
Zambia,ZMB,1971,zzzz. No longer colonized
Zimbabwe,ZWE,1971,United Kingdom
