Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1611,zzz. Not colonized
Algeria,DZA,1611,zzz. Not colonized
Angola,AGO,1611,Portugal
Antigua and Barbuda,ATG,1611,zzz. Not colonized
Argentina,ARG,1611,Spain
Armenia,ARM,1611,zzz. Not colonized
Australia,AUS,1611,zzz. Not colonized
Azerbaijan,AZE,1611,zzz. Not colonized
Bahamas,BHS,1611,zzz. Not colonized
Bahrain,BHR,1611,zzz. Not colonized
Bangladesh,BGD,1611,zzz. Not colonized
Barbados,BRB,1611,zzz. Not colonized
Belgium,BEL,1611,zz. Colonizer
Belize,BLZ,1611,Spain
Benin,BEN,1611,zzz. Not colonized
Bhutan,BTN,1611,zzz. Not colonized
Bolivia,BOL,1611,Spain
Botswana,BWA,1611,zzz. Not colonized
Brazil,BRA,1611,Portugal
Brunei,BRN,1611,zzz. Not colonized
Burkina Faso,BFA,1611,zzz. Not colonized
Burundi,BDI,1611,zzz. Not colonized
Cambodia,KHM,1611,zzz. Not colonized
Cameroon,CMR,1611,zzz. Not colonized
Canada,CAN,1611,France
Cape Verde,CPV,1611,Portugal
Central African Republic,CAF,1611,zzz. Not colonized
Chad,TCD,1611,zzz. Not colonized
Chile,CHL,1611,Spain
China,CHN,1611,zzz. Not colonized
Colombia,COL,1611,Spain
Comoros,COM,1611,zzz. Not colonized
Congo,COG,1611,zzz. Not colonized
Costa Rica,CRI,1611,Spain
Cote d'Ivoire,CIV,1611,zzz. Not colonized
Cuba,CUB,1611,Spain
Democratic Republic of Congo,COD,1611,zzz. Not colonized
Djibouti,DJI,1611,zzz. Not colonized
Dominica,DMA,1611,zzz. Not colonized
Dominican Republic,DOM,1611,Spain
East Timor,TLS,1611,zzz. Not colonized
Ecuador,ECU,1611,Spain
Egypt,EGY,1611,zzz. Not colonized
El Salvador,SLV,1611,Spain
Equatorial Guinea,GNQ,1611,zzz. Not colonized
Eritrea,ERI,1611,zzz. Not colonized
Eswatini,SWZ,1611,zzz. Not colonized
Ethiopia,ETH,1611,zzz. Not colonized
Fiji,FJI,1611,zzz. Not colonized
France,FRA,1611,zz. Colonizer
Gabon,GAB,1611,zzz. Not colonized
Gambia,GMB,1611,zzz. Not colonized
Georgia,GEO,1611,zzz. Not colonized
Germany,DEU,1611,zz. Colonizer
Ghana,GHA,1611,Portugal
Grenada,GRD,1611,zzz. Not colonized
Guatemala,GTM,1611,Spain
Guinea,GIN,1611,zzz. Not colonized
Guinea-Bissau,GNB,1611,zzz. Not colonized
Guyana,GUY,1611,Netherlands
Haiti,HTI,1611,zzz. Not colonized
Honduras,HND,1611,Spain
India,IND,1611,zzz. Not colonized
Indonesia,IDN,1611,zzz. Not colonized
Iran,IRN,1611,zzz. Not colonized
Iraq,IRQ,1611,zzz. Not colonized
Israel,ISR,1611,zzz. Not colonized
Italy,ITA,1611,zz. Colonizer
Jamaica,JAM,1611,Spain
Japan,JPN,1611,zzz. Not colonized
Jordan,JOR,1611,zzz. Not colonized
Kazakhstan,KAZ,1611,zzz. Not colonized
Kenya,KEN,1611,zzz. Not colonized
Kiribati,KIR,1611,zzz. Not colonized
Kuwait,KWT,1611,zzz. Not colonized
Kyrgyzstan,KGZ,1611,zzz. Not colonized
Laos,LAO,1611,zzz. Not colonized
Lebanon,LBN,1611,zzz. Not colonized
Lesotho,LSO,1611,zzz. Not colonized
Liberia,LBR,1611,zzz. Not colonized
Libya,LBY,1611,zzz. Not colonized
Madagascar,MDG,1611,zzz. Not colonized
Malawi,MWI,1611,zzz. Not colonized
Malaysia,MYS,1611,Portugal
Maldives,MDV,1611,zzz. Not colonized
Mali,MLI,1611,zzz. Not colonized
Marshall Islands,MHL,1611,zzz. Not colonized
Mauritania,MRT,1611,zzz. Not colonized
Mauritius,MUS,1611,zzz. Not colonized
Mexico,MEX,1611,Spain
Micronesia (country),FSM,1611,zzz. Not colonized
Mongolia,MNG,1611,zzz. Not colonized
Morocco,MAR,1611,zzz. Not colonized
Mozambique,MOZ,1611,zzz. Not colonized
Myanmar,MMR,1611,zzz. Not colonized
Namibia,NAM,1611,zzz. Not colonized
Nauru,NRU,1611,zzz. Not colonized
Nepal,NPL,1611,zzz. Not colonized
Netherlands,NLD,1611,zz. Colonizer
New Zealand,NZL,1611,zzz. Not colonized
Nicaragua,NIC,1611,Spain
Niger,NER,1611,zzz. Not colonized
Nigeria,NGA,1611,zzz. Not colonized
North Korea,PRK,1611,zzz. Not colonized
Oman,OMN,1611,zzz. Not colonized
Pakistan,PAK,1611,zzz. Not colonized
