Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1980,zzz. Not colonized
Algeria,DZA,1980,zzzz. No longer colonized
Angola,AGO,1980,zzzz. No longer colonized
Antigua and Barbuda,ATG,1980,United Kingdom
Argentina,ARG,1980,zzzz. No longer colonized
Armenia,ARM,1980,zzz. Not colonized
Australia,AUS,1980,zzzz. No longer colonized
Azerbaijan,AZE,1980,zzz. Not colonized
Bahamas,BHS,1980,zzzz. No longer colonized
Bahrain,BHR,1980,zzzz. No longer colonized
Bangladesh,BGD,1980,zzzz. No longer colonized
Barbados,BRB,1980,zzzz. No longer colonized
Belgium,BEL,1980,zz. Colonizer
Belize,BLZ,1980,United Kingdom
Benin,BEN,1980,zzzz. No longer colonized
Bhutan,BTN,1980,zzzz. No longer colonized
Bolivia,BOL,1980,zzzz. No longer colonized
Botswana,BWA,1980,zzzz. No longer colonized
Brazil,BRA,1980,zzzz. No longer colonized
Brunei,BRN,1980,United Kingdom
Burkina Faso,BFA,1980,zzzz. No longer colonized
Burundi,BDI,1980,zzzz. No longer colonized
Cambodia,KHM,1980,zzzz. No longer colonized
Cameroon,CMR,1980,zzzz. No longer colonized
Canada,CAN,1980,zzzz. No longer colonized
Cape Verde,CPV,1980,zzzz. No longer colonized
Central African Republic,CAF,1980,zzzz. No longer colonized
Chad,TCD,1980,zzzz. No longer colonized
Chile,CHL,1980,zzzz. No longer colonized
China,CHN,1980,zzz. Not colonized
Colombia,COL,1980,zzzz. No longer colonized
Comoros,COM,1980,zzzz. No longer colonized
Congo,COG,1980,zzzz. No longer colonized
Costa Rica,CRI,1980,zzzz. No longer colonized
Cote d'Ivoire,CIV,1980,zzzz. No longer colonized
Cuba,CUB,1980,zzzz. No longer colonized
Cyprus,CYP,1980,zzzz. No longer colonized
Democratic Republic of Congo,COD,1980,zzzz. No longer colonized
Djibouti,DJI,1980,zzzz. No longer colonized
Dominica,DMA,1980,zzzz. No longer colonized
Dominican Republic,DOM,1980,zzzz. No longer colonized
East Timor,TLS,1980,zzzz. No longer colonized
Ecuador,ECU,1980,zzzz. No longer colonized
Egypt,EGY,1980,zzzz. No longer colonized
El Salvador,SLV,1980,zzzz. No longer colonized
Equatorial Guinea,GNQ,1980,zzzz. No longer colonized
Eritrea,ERI,1980,zzzz. No longer colonized
Eswatini,SWZ,1980,zzzz. No longer colonized
Ethiopia,ETH,1980,zzz. Not colonized
Fiji,FJI,1980,zzzz. No longer colonized
France,FRA,1980,zz. Colonizer
Gabon,GAB,1980,zzzz. No longer colonized
Gambia,GMB,1980,zzzz. No longer colonized
Georgia,GEO,1980,zzz. Not colonized
Germany,DEU,1980,zz. Colonizer
Ghana,GHA,1980,zzzz. No longer colonized
Grenada,GRD,1980,zzzz. No longer colonized
Guatemala,GTM,1980,zzzz. No longer colonized
Guinea,GIN,1980,zzzz. No longer colonized
Guinea-Bissau,GNB,1980,zzzz. No longer colonized
Guyana,GUY,1980,zzzz. No longer colonized
Haiti,HTI,1980,zzzz. No longer colonized
Honduras,HND,1980,zzzz. No longer colonized
India,IND,1980,zzzz. No longer colonized
Indonesia,IDN,1980,zzzz. No longer colonized
Iran,IRN,1980,zzz. Not colonized
Iraq,IRQ,1980,zzzz. No longer colonized
Israel,ISR,1980,zzzz. No longer colonized
Italy,ITA,1980,zz. Colonizer
Jamaica,JAM,1980,zzzz. No longer colonized
Japan,JPN,1980,zzz. Not colonized
Jordan,JOR,1980,zzzz. No longer colonized
Kazakhstan,KAZ,1980,zzz. Not colonized
Kenya,KEN,1980,zzzz. No longer colonized
Kiribati,KIR,1980,zzzz. No longer colonized
Kuwait,KWT,1980,zzzz. No longer colonized
Kyrgyzstan,KGZ,1980,zzz. Not colonized
Laos,LAO,1980,zzzz. No longer colonized
Lebanon,LBN,1980,zzzz. No longer colonized
Lesotho,LSO,1980,zzzz. No longer colonized
Liberia,LBR,1980,zzz. Not colonized
Libya,LBY,1980,zzzz. No longer colonized
Madagascar,MDG,1980,zzzz. No longer colonized
Malawi,MWI,1980,zzzz. No longer colonized
Malaysia,MYS,1980,zzzz. No longer colonized
Maldives,MDV,1980,zzzz. No longer colonized
Mali,MLI,1980,zzzz. No longer colonized
Marshall Islands,MHL,1980,zzzz. No longer colonized
Mauritania,MRT,1980,zzzz. No longer colonized
Mauritius,MUS,1980,zzzz. No longer colonized
Mexico,MEX,1980,zzzz. No longer colonized
Micronesia (country),FSM,1980,zzzz. No longer colonized
Mongolia,MNG,1980,zzz. Not colonized
Morocco,MAR,1980,zzzz. No longer colonized
Mozambique,MOZ,1980,zzzz. No longer colonized
Myanmar,MMR,1980,zzzz. No longer colonized
Namibia,NAM,1980,zzzz. No longer colonized
Nauru,NRU,1980,zzzz. No longer colonized
Nepal,NPL,1980,zzz. Not colonized
Netherlands,NLD,1980,zz. Colonizer
