Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1850,zzz. Not colonized
Algeria,DZA,1850,France
Angola,AGO,1850,Portugal
Antigua and Barbuda,ATG,1850,United Kingdom
Argentina,ARG,1850,zzzz. No longer colonized
Armenia,ARM,1850,zzz. Not colonized
Australia,AUS,1850,United Kingdom
Azerbaijan,AZE,1850,zzz. Not colonized
Bahamas,BHS,1850,United Kingdom
Bahrain,BHR,1850,zzz. Not colonized
Bangladesh,BGD,1850,zzz. Not colonized
Barbados,BRB,1850,United Kingdom
Belgium,BEL,1850,zz. Colonizer
Belize,BLZ,1850,z. Multiple colonizers
Benin,BEN,1850,zzz. Not colonized
Bhutan,BTN,1850,zzz. Not colonized
Bolivia,BOL,1850,zzzz. No longer colonized
Botswana,BWA,1850,zzz. Not colonized
Brazil,BRA,1850,zzzz. No longer colonized
Brunei,BRN,1850,zzz. Not colonized
Burkina Faso,BFA,1850,zzz. Not colonized
Burundi,BDI,1850,zzz. Not colonized
Cambodia,KHM,1850,zzz. Not colonized
Cameroon,CMR,1850,zzz. Not colonized
Canada,CAN,1850,United Kingdom
Cape Verde,CPV,1850,Portugal
Central African Republic,CAF,1850,zzz. Not colonized
Chad,TCD,1850,zzz. Not colonized
Chile,CHL,1850,zzzz. No longer colonized
China,CHN,1850,zzz. Not colonized
Colombia,COL,1850,zzzz. No longer colonized
Comoros,COM,1850,zzz. Not colonized
Congo,COG,1850,zzz. Not colonized
Costa Rica,CRI,1850,zzzz. No longer colonized
Cote d'Ivoire,CIV,1850,zzz. Not colonized
Cuba,CUB,1850,Spain
Democratic Republic of Congo,COD,1850,zzz. Not colonized
Djibouti,DJI,1850,zzz. Not colonized
Dominica,DMA,1850,United Kingdom
Dominican Republic,DOM,1850,Spain
East Timor,TLS,1850,Portugal
Ecuador,ECU,1850,zzzz. No longer colonized
Egypt,EGY,1850,zzz. Not colonized
El Salvador,SLV,1850,zzzz. No longer colonized
Equatorial Guinea,GNQ,1850,United Kingdom
Eritrea,ERI,1850,zzz. Not colonized
Eswatini,SWZ,1850,zzz. Not colonized
Ethiopia,ETH,1850,zzz. Not colonized
Fiji,FJI,1850,zzz. Not colonized
France,FRA,1850,zz. Colonizer
Gabon,GAB,1850,zzz. Not colonized
Gambia,GMB,1850,zzz. Not colonized
Georgia,GEO,1850,zzz. Not colonized
Germany,DEU,1850,zz. Colonizer
Ghana,GHA,1850,zzzz. No longer colonized
Grenada,GRD,1850,United Kingdom
Guatemala,GTM,1850,zzzz. No longer colonized
Guinea,GIN,1850,zzz. Not colonized
Guinea-Bissau,GNB,1850,zzz. Not colonized
Guyana,GUY,1850,United Kingdom
Haiti,HTI,1850,zzzz. No longer colonized
Honduras,HND,1850,zzzz. No longer colonized
India,IND,1850,zzz. Not colonized
Indonesia,IDN,1850,Netherlands
Iran,IRN,1850,zzz. Not colonized
Iraq,IRQ,1850,zzz. Not colonized
Israel,ISR,1850,zzz. Not colonized
Italy,ITA,1850,zz. Colonizer
Jamaica,JAM,1850,United Kingdom
Japan,JPN,1850,zzz. Not colonized
Jordan,JOR,1850,zzz. Not colonized
Kazakhstan,KAZ,1850,zzz. Not colonized
Kenya,KEN,1850,zzz. Not colonized
Kiribati,KIR,1850,zzz. Not colonized
Kuwait,KWT,1850,zzz. Not colonized
Kyrgyzstan,KGZ,1850,zzz. Not colonized
Laos,LAO,1850,zzz. Not colonized
Lebanon,LBN,1850,zzz. Not colonized
Lesotho,LSO,1850,zzz. Not colonized
Liberia,LBR,1850,zzz. Not colonized
Libya,LBY,1850,zzz. Not colonized
Madagascar,MDG,1850,zzz. Not colonized
Malawi,MWI,1850,zzz. Not colonized
Malaysia,MYS,1850,zzzz. No longer colonized
Maldives,MDV,1850,zzz. Not colonized
Mali,MLI,1850,zzz. Not colonized
Marshall Islands,MHL,1850,zzz. Not colonized
Mauritania,MRT,1850,zzz. Not colonized
Mauritius,MUS,1850,United Kingdom
Mexico,MEX,1850,zzzz. No longer colonized
Micronesia (country),FSM,1850,Spain
Mongolia,MNG,1850,zzz. Not colonized
Morocco,MAR,1850,zzz. Not colonized
Mozambique,MOZ,1850,zzz. Not colonized
Myanmar,MMR,1850,zzz. Not colonized
Namibia,NAM,1850,zzz. Not colonized
Nauru,NRU,1850,zzz. Not colonized
Nepal,NPL,1850,zzz. Not colonized
Netherlands,NLD,1850,zz. Colonizer
New Zealand,NZL,1850,United Kingdom
Nicaragua,NIC,1850,zzzz. No longer colonized
Niger,NER,1850,zzz. Not colonized
Nigeria,NGA,1850,zzz. Not colonized
North Korea,PRK,1850,zzz. Not colonized
Oman,OMN,1850,zzz. Not colonized
Pakistan,PAK,1850,zzz. Not colonized
Palau,PLW,1850,zzz. Not colonized
Panama,PAN,1850,zzzz. No longer colonized
Papua New Guinea,PNG,1850,zzz. Not colonized
Paraguay,PRY,1850,zzzz. No longer colonized
Peru,PER,1850,zzzz. No longer colonized
Philippines,PHL,1850,Spain
Portugal,PRT,1850,zz. Colonizer
Qatar,QAT,1850,zzz. Not colonized
Rwanda,RWA,1850,zzz. Not colonized
Saint Kitts and Nevis,KNA,1850,United Kingdom
Saint Lucia,LCA,1850,United Kingdom
Saint Vincent and the Grenadines,VCT,1850,United Kingdom
Samoa,WSM,1850,zzz. Not colonized
Sao Tome and Principe,STP,1850,Portugal
Saudi Arabia,SAU,1850,zzz. Not colonized
Senegal,SEN,1850,zzzz. No longer colonized
Seychelles,SYC,1850,United Kingdom
Sierra Leone,SLE,1850,zzz. Not colonized
Singapore,SGP,1850,United Kingdom
Solomon Islands,SLB,1850,zzz. Not colonized
Somalia,SOM,1850,zzz. Not colonized
South Africa,ZAF,1850,United Kingdom
South Korea,KOR,1850,zzz. Not colonized
South Sudan,SSD,1850,zzz. Not colonized
Spain,ESP,1850,zz. Colonizer
Sri Lanka,LKA,1850,United Kingdom
Sudan,SDN,1850,zzz. Not colonized
Suriname,SUR,1850,Netherlands
Syria,SYR,1850,zzz. Not colonized
Taiwan,TWN,1850,zzz. Not colonized
Tajikistan,TJK,1850,zzz. Not colonized
Tanzania,TZA,1850,zzz. Not colonized
Thailand,THA,1850,zzz. Not colonized
Togo,TGO,1850,zzz. Not colonized
Tonga,TON,1850,zzz. Not colonized
Trinidad and Tobago,TTO,1850,United Kingdom
Tunisia,TUN,1850,zzz. Not colonized
Turkey,TUR,1850,zzz. Not colonized
Turkmenistan,TKM,1850,zzz. Not colonized
Tuvalu,TUV,1850,zzz. Not colonized
Uganda,UGA,1850,zzz. Not colonized
United Arab Emirates,ARE,1850,zzz. Not colonized
United Kingdom,GBR,1850,zz. Colonizer
United States,USA,1850,zzzz. No longer colonized
Uruguay,URY,1850,zzzz. No longer colonized
Uzbekistan,UZB,1850,zzz. Not colonized
Vanuatu,VUT,1850,zzz. Not colonized
Venezuela,VEN,1850,zzzz. No longer colonized
Vietnam,VNM,1850,zzz. Not colonized
Yemen,YEM,1850,zzz. Not colonized
Zambia,ZMB,1850,zzz. Not colonized
Zimbabwe,ZWE,1850,zzz. Not colonized
