Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1947,zzz. Not colonized
Algeria,DZA,1947,France
Angola,AGO,1947,Portugal
Antigua and Barbuda,ATG,1947,United Kingdom
Argentina,ARG,1947,zzzz. No longer colonized
Armenia,ARM,1947,zzz. Not colonized
Australia,AUS,1947,zzzz. No longer colonized
Azerbaijan,AZE,1947,zzz. Not colonized
Bahamas,BHS,1947,United Kingdom
Bahrain,BHR,1947,United Kingdom
Bangladesh,BGD,1947,United Kingdom
Barbados,BRB,1947,United Kingdom
Belgium,BEL,1947,zz. Colonizer
Belize,BLZ,1947,United Kingdom
Benin,BEN,1947,France
Bhutan,BTN,1947,United Kingdom
Bolivia,BOL,1947,zzzz. No longer colonized
Botswana,BWA,1947,United Kingdom
Brazil,BRA,1947,zzzz. No longer colonized
Brunei,BRN,1947,United Kingdom
Burkina Faso,BFA,1947,France
Burundi,BDI,1947,Belgium
Cambodia,KHM,1947,France
Cameroon,CMR,1947,France
Canada,CAN,1947,zzzz. No longer colonized
Cape Verde,CPV,1947,Portugal
Central African Republic,CAF,1947,France
Chad,TCD,1947,France
Chile,CHL,1947,zzzz. No longer colonized
China,CHN,1947,zzz. Not colonized
Colombia,COL,1947,zzzz. No longer colonized
Comoros,COM,1947,France
Congo,COG,1947,France
Costa Rica,CRI,1947,zzzz. No longer colonized
Cote d'Ivoire,CIV,1947,France
Cuba,CUB,1947,zzzz. No longer colonized
Cyprus,CYP,1947,United Kingdom
Democratic Republic of Congo,COD,1947,Belgium
Djibouti,DJI,1947,France
Dominica,DMA,1947,United Kingdom
Dominican Republic,DOM,1947,zzzz. No longer colonized
East Timor,TLS,1947,Portugal
Ecuador,ECU,1947,zzzz. No longer colonized
Egypt,EGY,1947,zzzz. No longer colonized
El Salvador,SLV,1947,zzzz. No longer colonized
Equatorial Guinea,GNQ,1947,Spain
Eritrea,ERI,1947,United Kingdom
Eswatini,SWZ,1947,United Kingdom
Ethiopia,ETH,1947,zzz. Not colonized
Fiji,FJI,1947,United Kingdom
France,FRA,1947,zz. Colonizer
Gabon,GAB,1947,France
Gambia,GMB,1947,United Kingdom
Georgia,GEO,1947,zzz. Not colonized
Germany,DEU,1947,zz. Colonizer
Ghana,GHA,1947,United Kingdom
Grenada,GRD,1947,United Kingdom
Guatemala,GTM,1947,zzzz. No longer colonized
Guinea,GIN,1947,France
Guinea-Bissau,GNB,1947,Portugal
Guyana,GUY,1947,United Kingdom
Haiti,HTI,1947,zzzz. No longer colonized
Honduras,HND,1947,zzzz. No longer colonized
India,IND,1947,United Kingdom
Indonesia,IDN,1947,Netherlands
Iran,IRN,1947,zzz. Not colonized
Iraq,IRQ,1947,zzzz. No longer colonized
Israel,ISR,1947,United Kingdom
Italy,ITA,1947,zz. Colonizer
Jamaica,JAM,1947,United Kingdom
Japan,JPN,1947,zzz. Not colonized
Jordan,JOR,1947,zzzz. No longer colonized
Kazakhstan,KAZ,1947,zzz. Not colonized
Kenya,KEN,1947,United Kingdom
Kiribati,KIR,1947,United Kingdom
Kuwait,KWT,1947,United Kingdom
Kyrgyzstan,KGZ,1947,zzz. Not colonized
Laos,LAO,1947,France
Lebanon,LBN,1947,zzzz. No longer colonized
Lesotho,LSO,1947,United Kingdom
Liberia,LBR,1947,zzz. Not colonized
Libya,LBY,1947,United Kingdom
Madagascar,MDG,1947,France
Malawi,MWI,1947,United Kingdom
Malaysia,MYS,1947,United Kingdom
Maldives,MDV,1947,United Kingdom
Mali,MLI,1947,France
Marshall Islands,MHL,1947,zzzz. No longer colonized
Mauritania,MRT,1947,France
Mauritius,MUS,1947,United Kingdom
Mexico,MEX,1947,zzzz. No longer colonized
Micronesia (country),FSM,1947,zzzz. No longer colonized
Mongolia,MNG,1947,zzz. Not colonized
Morocco,MAR,1947,z. Multiple colonizers
Mozambique,MOZ,1947,Portugal
Myanmar,MMR,1947,United Kingdom
Namibia,NAM,1947,zzzz. No longer colonized
Nauru,NRU,1947,United Kingdom
Nepal,NPL,1947,zzz. Not colonized
Netherlands,NLD,1947,zz. Colonizer
New Zealand,NZL,1947,zzzz. No longer colonized
Nicaragua,NIC,1947,zzzz. No longer colonized
Niger,NER,1947,France
Nigeria,NGA,1947,United Kingdom
North Korea,PRK,1947,zzz. Not colonized
Oman,OMN,1947,zzz. Not colonized
Pakistan,PAK,1947,United Kingdom
Palau,PLW,1947,zzzz. No longer colonized
Panama,PAN,1947,zzzz. No longer colonized
Papua New Guinea,PNG,1947,zzzz. No longer colonized
Paraguay,PRY,1947,zzzz. No longer colonized
Peru,PER,1947,zzzz. No longer colonized
Philippines,PHL,1947,zzzz. No longer colonized
Portugal,PRT,1947,zz. Colonizer
Qatar,QAT,1947,United Kingdom
Rwanda,RWA,1947,Belgium
Saint Kitts and Nevis,KNA,1947,United Kingdom
Saint Lucia,LCA,1947,United Kingdom
Saint Vincent and the Grenadines,VCT,1947,United Kingdom
Samoa,WSM,1947,zzzz. No longer colonized
Sao Tome and Principe,STP,1947,Portugal
Saudi Arabia,SAU,1947,zzz. Not colonized
Senegal,SEN,1947,France
Seychelles,SYC,1947,United Kingdom
Sierra Leone,SLE,1947,United Kingdom
Singapore,SGP,1947,United Kingdom
Solomon Islands,SLB,1947,United Kingdom
Somalia,SOM,1947,United Kingdom
South Africa,ZAF,1947,zzzz. No longer colonized
South Korea,KOR,1947,zzz. Not colonized
South Sudan,SSD,1947,zzz. Not colonized
Spain,ESP,1947,zz. Colonizer
Sri Lanka,LKA,1947,United Kingdom
Sudan,SDN,1947,United Kingdom
Suriname,SUR,1947,Netherlands
Syria,SYR,1947,zzzz. No longer colonized
Taiwan,TWN,1947,zzz. Not colonized
Tajikistan,TJK,1947,zzz. Not colonized
Tanzania,TZA,1947,United Kingdom
Thailand,THA,1947,zzz. Not colonized
Togo,TGO,1947,France
Tonga,TON,1947,United Kingdom
Trinidad and Tobago,TTO,1947,United Kingdom
Tunisia,TUN,1947,France
Turkey,TUR,1947,zzz. Not colonized
Turkmenistan,TKM,1947,zzz. Not colonized
Tuvalu,TUV,1947,United Kingdom
Uganda,UGA,1947,United Kingdom
United Arab Emirates,ARE,1947,United Kingdom
United Kingdom,GBR,1947,zz. Colonizer
United States,USA,1947,zzzz. No longer colonized
Uruguay,URY,1947,zzzz. No longer colonized
Uzbekistan,UZB,1947,zzz. Not colonized
Vanuatu,VUT,1947,z. Multiple colonizers
Venezuela,VEN,1947,zzzz. No longer colonized
Vietnam,VNM,1947,France
Yemen,YEM,1947,zzz. Not colonized
Zambia,ZMB,1947,United Kingdom
Zimbabwe,ZWE,1947,United Kingdom
