Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1928,zzz. Not colonized
Algeria,DZA,1928,France
Angola,AGO,1928,Portugal
Antigua and Barbuda,ATG,1928,United Kingdom
Argentina,ARG,1928,zzzz. No longer colonized
Armenia,ARM,1928,zzz. Not colonized
Australia,AUS,1928,zzzz. No longer colonized
Azerbaijan,AZE,1928,zzz. Not colonized
Bahamas,BHS,1928,United Kingdom
Bahrain,BHR,1928,United Kingdom
Bangladesh,BGD,1928,United Kingdom
Barbados,BRB,1928,United Kingdom
Belgium,BEL,1928,zz. Colonizer
Belize,BLZ,1928,United Kingdom
Benin,BEN,1928,France
Bhutan,BTN,1928,United Kingdom
Bolivia,BOL,1928,zzzz. No longer colonized
Botswana,BWA,1928,United Kingdom
Brazil,BRA,1928,zzzz. No longer colonized
Brunei,BRN,1928,United Kingdom
Burkina Faso,BFA,1928,France
Burundi,BDI,1928,Belgium
Cambodia,KHM,1928,France
Cameroon,CMR,1928,France
Canada,CAN,1928,zzzz. No longer colonized
Cape Verde,CPV,1928,Portugal
Central African Republic,CAF,1928,France
Chad,TCD,1928,France
Chile,CHL,1928,zzzz. No longer colonized
China,CHN,1928,zzz. Not colonized
Colombia,COL,1928,zzzz. No longer colonized
Comoros,COM,1928,France
Congo,COG,1928,France
Costa Rica,CRI,1928,zzzz. No longer colonized
Cote d'Ivoire,CIV,1928,France
Cuba,CUB,1928,zzzz. No longer colonized
Cyprus,CYP,1928,United Kingdom
Democratic Republic of Congo,COD,1928,Belgium
Djibouti,DJI,1928,France
Dominica,DMA,1928,United Kingdom
Dominican Republic,DOM,1928,zzzz. No longer colonized
East Timor,TLS,1928,Portugal
Ecuador,ECU,1928,zzzz. No longer colonized
Egypt,EGY,1928,United Kingdom
El Salvador,SLV,1928,zzzz. No longer colonized
Equatorial Guinea,GNQ,1928,Spain
Eritrea,ERI,1928,Italy
Eswatini,SWZ,1928,United Kingdom
Ethiopia,ETH,1928,zzz. Not colonized
Fiji,FJI,1928,United Kingdom
France,FRA,1928,zz. Colonizer
Gabon,GAB,1928,France
Gambia,GMB,1928,United Kingdom
Georgia,GEO,1928,zzz. Not colonized
Germany,DEU,1928,zz. Colonizer
Ghana,GHA,1928,United Kingdom
Grenada,GRD,1928,United Kingdom
Guatemala,GTM,1928,zzzz. No longer colonized
Guinea,GIN,1928,France
Guinea-Bissau,GNB,1928,Portugal
Guyana,GUY,1928,United Kingdom
Haiti,HTI,1928,zzzz. No longer colonized
Honduras,HND,1928,zzzz. No longer colonized
India,IND,1928,United Kingdom
Indonesia,IDN,1928,Netherlands
Iran,IRN,1928,zzz. Not colonized
Iraq,IRQ,1928,United Kingdom
Israel,ISR,1928,United Kingdom
Italy,ITA,1928,zz. Colonizer
Jamaica,JAM,1928,United Kingdom
Japan,JPN,1928,zzz. Not colonized
Jordan,JOR,1928,United Kingdom
Kazakhstan,KAZ,1928,zzz. Not colonized
Kenya,KEN,1928,United Kingdom
Kiribati,KIR,1928,United Kingdom
Kuwait,KWT,1928,United Kingdom
Kyrgyzstan,KGZ,1928,zzz. Not colonized
Laos,LAO,1928,France
Lebanon,LBN,1928,France
Lesotho,LSO,1928,United Kingdom
Liberia,LBR,1928,zzz. Not colonized
Libya,LBY,1928,Italy
Madagascar,MDG,1928,France
Malawi,MWI,1928,United Kingdom
Malaysia,MYS,1928,United Kingdom
Maldives,MDV,1928,United Kingdom
Mali,MLI,1928,France
Marshall Islands,MHL,1928,zzzz. No longer colonized
Mauritania,MRT,1928,France
Mauritius,MUS,1928,United Kingdom
Mexico,MEX,1928,zzzz. No longer colonized
Micronesia (country),FSM,1928,zzzz. No longer colonized
Mongolia,MNG,1928,zzz. Not colonized
Morocco,MAR,1928,z. Multiple colonizers
Mozambique,MOZ,1928,Portugal
Myanmar,MMR,1928,United Kingdom
Namibia,NAM,1928,zzzz. No longer colonized
Nauru,NRU,1928,United Kingdom
Nepal,NPL,1928,zzz. Not colonized
Netherlands,NLD,1928,zz. Colonizer
New Zealand,NZL,1928,zzzz. No longer colonized
Nicaragua,NIC,1928,zzzz. No longer colonized
Niger,NER,1928,France
Nigeria,NGA,1928,United Kingdom
North Korea,PRK,1928,zzz. Not colonized
Oman,OMN,1928,zzz. Not colonized
Pakistan,PAK,1928,United Kingdom
Palau,PLW,1928,zzzz. No longer colonized
Panama,PAN,1928,zzzz. No longer colonized
Papua New Guinea,PNG,1928,zzzz. No longer colonized
Paraguay,PRY,1928,zzzz. No longer colonized
Peru,PER,1928,zzzz. No longer colonized
Philippines,PHL,1928,zzzz. No longer colonized
Portugal,PRT,1928,zz. Colonizer
Qatar,QAT,1928,United Kingdom
Rwanda,RWA,1928,Belgium
Saint Kitts and Nevis,KNA,1928,United Kingdom
Saint Lucia,LCA,1928,United Kingdom
Saint Vincent and the Grenadines,VCT,1928,United Kingdom
Samoa,WSM,1928,zzzz. No longer colonized
Sao Tome and Principe,STP,1928,Portugal
Saudi Arabia,SAU,1928,zzz. Not colonized
Senegal,SEN,1928,France
Seychelles,SYC,1928,United Kingdom
Sierra Leone,SLE,1928,United Kingdom
Singapore,SGP,1928,United Kingdom
Solomon Islands,SLB,1928,United Kingdom
Somalia,SOM,1928,z. Multiple colonizers
South Africa,ZAF,1928,zzzz. No longer colonized
South Korea,KOR,1928,zzz. Not colonized
South Sudan,SSD,1928,zzz. Not colonized
Spain,ESP,1928,zz. Colonizer
Sri Lanka,LKA,1928,United Kingdom
Sudan,SDN,1928,United Kingdom
Suriname,SUR,1928,Netherlands
Syria,SYR,1928,France
Taiwan,TWN,1928,zzz. Not colonized
Tajikistan,TJK,1928,zzz. Not colonized
Tanzania,TZA,1928,United Kingdom
Thailand,THA,1928,zzz. Not colonized
Togo,TGO,1928,France
Tonga,TON,1928,United Kingdom
Trinidad and Tobago,TTO,1928,United Kingdom
Tunisia,TUN,1928,France
Turkey,TUR,1928,zzz. Not colonized
Turkmenistan,TKM,1928,zzz. Not colonized
Tuvalu,TUV,1928,United Kingdom
Uganda,UGA,1928,United Kingdom
United Arab Emirates,ARE,1928,United Kingdom
United Kingdom,GBR,1928,zz. Colonizer
United States,USA,1928,zzzz. No longer colonized
Uruguay,URY,1928,zzzz. No longer colonized
Uzbekistan,UZB,1928,zzz. Not colonized
Vanuatu,VUT,1928,z. Multiple colonizers
Venezuela,VEN,1928,zzzz. No longer colonized
Vietnam,VNM,1928,France
Yemen,YEM,1928,zzz. Not colonized
Zambia,ZMB,1928,United Kingdom
Zimbabwe,ZWE,1928,United Kingdom
