Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1807,zzz. Not colonized
Algeria,DZA,1807,zzz. Not colonized
Angola,AGO,1807,Portugal
Antigua and Barbuda,ATG,1807,United Kingdom
Argentina,ARG,1807,Spain
Armenia,ARM,1807,zzz. Not colonized
Australia,AUS,1807,zzz. Not colonized
Azerbaijan,AZE,1807,zzz. Not colonized
Bahamas,BHS,1807,United Kingdom
Bahrain,BHR,1807,zzz. Not colonized
Bangladesh,BGD,1807,zzz. Not colonized
Barbados,BRB,1807,United Kingdom
Belgium,BEL,1807,zz. Colonizer
Belize,BLZ,1807,z. Multiple colonizers
Benin,BEN,1807,zzz. Not colonized
Bhutan,BTN,1807,zzz. Not colonized
Bolivia,BOL,1807,Spain
Botswana,BWA,1807,zzz. Not colonized
Brazil,BRA,1807,Portugal
Brunei,BRN,1807,zzz. Not colonized
Burkina Faso,BFA,1807,zzz. Not colonized
Burundi,BDI,1807,zzz. Not colonized
Cambodia,KHM,1807,zzz. Not colonized
Cameroon,CMR,1807,zzz. Not colonized
Canada,CAN,1807,United Kingdom
Cape Verde,CPV,1807,Portugal
Central African Republic,CAF,1807,zzz. Not colonized
Chad,TCD,1807,zzz. Not colonized
Chile,CHL,1807,Spain
China,CHN,1807,zzz. Not colonized
Colombia,COL,1807,Spain
Comoros,COM,1807,zzz. Not colonized
Congo,COG,1807,zzz. Not colonized
Costa Rica,CRI,1807,Spain
Cote d'Ivoire,CIV,1807,zzz. Not colonized
Cuba,CUB,1807,Spain
Democratic Republic of Congo,COD,1807,zzz. Not colonized
Djibouti,DJI,1807,zzz. Not colonized
Dominica,DMA,1807,United Kingdom
Dominican Republic,DOM,1807,Spain
East Timor,TLS,1807,Portugal
Ecuador,ECU,1807,Spain
Egypt,EGY,1807,zzz. Not colonized
El Salvador,SLV,1807,Spain
Equatorial Guinea,GNQ,1807,zzzz. No longer colonized
Eritrea,ERI,1807,zzz. Not colonized
Eswatini,SWZ,1807,zzz. Not colonized
Ethiopia,ETH,1807,zzz. Not colonized
Fiji,FJI,1807,zzz. Not colonized
France,FRA,1807,zz. Colonizer
Gabon,GAB,1807,zzz. Not colonized
Gambia,GMB,1807,zzz. Not colonized
Georgia,GEO,1807,zzz. Not colonized
Germany,DEU,1807,zz. Colonizer
Ghana,GHA,1807,Portugal
Grenada,GRD,1807,United Kingdom
Guatemala,GTM,1807,Spain
Guinea,GIN,1807,zzz. Not colonized
Guinea-Bissau,GNB,1807,zzz. Not colonized
Guyana,GUY,1807,Netherlands
Haiti,HTI,1807,zzzz. No longer colonized
Honduras,HND,1807,Spain
India,IND,1807,zzz. Not colonized
Indonesia,IDN,1807,Netherlands
Iran,IRN,1807,zzz. Not colonized
Iraq,IRQ,1807,zzz. Not colonized
Israel,ISR,1807,zzz. Not colonized
Italy,ITA,1807,zz. Colonizer
Jamaica,JAM,1807,United Kingdom
Japan,JPN,1807,zzz. Not colonized
Jordan,JOR,1807,zzz. Not colonized
Kazakhstan,KAZ,1807,zzz. Not colonized
Kenya,KEN,1807,zzz. Not colonized
Kiribati,KIR,1807,zzz. Not colonized
Kuwait,KWT,1807,zzz. Not colonized
Kyrgyzstan,KGZ,1807,zzz. Not colonized
Laos,LAO,1807,zzz. Not colonized
Lebanon,LBN,1807,zzz. Not colonized
Lesotho,LSO,1807,zzz. Not colonized
Liberia,LBR,1807,zzz. Not colonized
Libya,LBY,1807,zzz. Not colonized
Madagascar,MDG,1807,zzz. Not colonized
Malawi,MWI,1807,zzz. Not colonized
Malaysia,MYS,1807,zzzz. No longer colonized
Maldives,MDV,1807,zzz. Not colonized
Mali,MLI,1807,zzz. Not colonized
Marshall Islands,MHL,1807,zzz. Not colonized
Mauritania,MRT,1807,zzz. Not colonized
Mauritius,MUS,1807,France
Mexico,MEX,1807,Spain
Micronesia (country),FSM,1807,Spain
Mongolia,MNG,1807,zzz. Not colonized
Morocco,MAR,1807,zzz. Not colonized
Mozambique,MOZ,1807,zzz. Not colonized
Myanmar,MMR,1807,zzz. Not colonized
Namibia,NAM,1807,zzz. Not colonized
Nauru,NRU,1807,zzz. Not colonized
Nepal,NPL,1807,zzz. Not colonized
Netherlands,NLD,1807,zz. Colonizer
New Zealand,NZL,1807,zzz. Not colonized
Nicaragua,NIC,1807,Spain
Niger,NER,1807,zzz. Not colonized
Nigeria,NGA,1807,zzz. Not colonized
North Korea,PRK,1807,zzz. Not colonized
Oman,OMN,1807,zzz. Not colonized
Pakistan,PAK,1807,zzz. Not colonized
Palau,PLW,1807,zzz. Not colonized
Panama,PAN,1807,Spain
Papua New Guinea,PNG,1807,zzz. Not colonized
Paraguay,PRY,1807,Spain
Peru,PER,1807,Spain
Philippines,PHL,1807,Spain
Portugal,PRT,1807,zz. Colonizer
Qatar,QAT,1807,zzz. Not colonized
Rwanda,RWA,1807,zzz. Not colonized
Saint Kitts and Nevis,KNA,1807,United Kingdom
Saint Lucia,LCA,1807,France
Saint Vincent and the Grenadines,VCT,1807,United Kingdom
Samoa,WSM,1807,zzz. Not colonized
Sao Tome and Principe,STP,1807,Portugal
Saudi Arabia,SAU,1807,zzz. Not colonized
Senegal,SEN,1807,United Kingdom
Seychelles,SYC,1807,zzzz. No longer colonized
Sierra Leone,SLE,1807,zzz. Not colonized
Singapore,SGP,1807,zzz. Not colonized
Solomon Islands,SLB,1807,zzz. Not colonized
Somalia,SOM,1807,zzz. Not colonized
