Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1530,zzz. Not colonized
Algeria,DZA,1530,zzz. Not colonized
Angola,AGO,1530,zzz. Not colonized
Antigua and Barbuda,ATG,1530,zzz. Not colonized
Argentina,ARG,1530,zzz. Not colonized
Armenia,ARM,1530,zzz. Not colonized
Australia,AUS,1530,zzz. Not colonized
Azerbaijan,AZE,1530,zzz. Not colonized
Bahamas,BHS,1530,zzz. Not colonized
Bahrain,BHR,1530,zzz. Not colonized
Bangladesh,BGD,1530,zzz. Not colonized
Barbados,BRB,1530,zzz. Not colonized
Belgium,BEL,1530,zz. Colonizer
Belize,BLZ,1530,Spain
Benin,BEN,1530,zzz. Not colonized
Bhutan,BTN,1530,zzz. Not colonized
Bolivia,BOL,1530,zzz. Not colonized
Botswana,BWA,1530,zzz. Not colonized
Brazil,BRA,1530,zzz. Not colonized
Brunei,BRN,1530,zzz. Not colonized
Burkina Faso,BFA,1530,zzz. Not colonized
Burundi,BDI,1530,zzz. Not colonized
Cambodia,KHM,1530,zzz. Not colonized
Cameroon,CMR,1530,zzz. Not colonized
Canada,CAN,1530,zzz. Not colonized
Cape Verde,CPV,1530,Portugal
Central African Republic,CAF,1530,zzz. Not colonized
Chad,TCD,1530,zzz. Not colonized
Chile,CHL,1530,zzz. Not colonized
China,CHN,1530,zzz. Not colonized
Colombia,COL,1530,Spain
Comoros,COM,1530,zzz. Not colonized
Congo,COG,1530,zzz. Not colonized
Costa Rica,CRI,1530,Spain
Cote d'Ivoire,CIV,1530,zzz. Not colonized
Cuba,CUB,1530,Spain
Democratic Republic of Congo,COD,1530,zzz. Not colonized
Djibouti,DJI,1530,zzz. Not colonized
Dominica,DMA,1530,zzz. Not colonized
Dominican Republic,DOM,1530,Spain
East Timor,TLS,1530,zzz. Not colonized
Ecuador,ECU,1530,zzz. Not colonized
Egypt,EGY,1530,zzz. Not colonized
El Salvador,SLV,1530,Spain
Equatorial Guinea,GNQ,1530,zzz. Not colonized
Eritrea,ERI,1530,zzz. Not colonized
Eswatini,SWZ,1530,zzz. Not colonized
Ethiopia,ETH,1530,zzz. Not colonized
Fiji,FJI,1530,zzz. Not colonized
France,FRA,1530,zz. Colonizer
