Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1544,zzz. Not colonized
Algeria,DZA,1544,zzz. Not colonized
Angola,AGO,1544,zzz. Not colonized
Antigua and Barbuda,ATG,1544,zzz. Not colonized
Argentina,ARG,1544,zzz. Not colonized
Armenia,ARM,1544,zzz. Not colonized
Australia,AUS,1544,zzz. Not colonized
Azerbaijan,AZE,1544,zzz. Not colonized
Bahamas,BHS,1544,zzz. Not colonized
Bahrain,BHR,1544,zzz. Not colonized
Bangladesh,BGD,1544,zzz. Not colonized
Barbados,BRB,1544,zzz. Not colonized
Belgium,BEL,1544,zz. Colonizer
Belize,BLZ,1544,Spain
Benin,BEN,1544,zzz. Not colonized
Bhutan,BTN,1544,zzz. Not colonized
Bolivia,BOL,1544,zzz. Not colonized
Botswana,BWA,1544,zzz. Not colonized
Brazil,BRA,1544,Portugal
Brunei,BRN,1544,zzz. Not colonized
Burkina Faso,BFA,1544,zzz. Not colonized
Burundi,BDI,1544,zzz. Not colonized
Cambodia,KHM,1544,zzz. Not colonized
Cameroon,CMR,1544,zzz. Not colonized
Canada,CAN,1544,zzz. Not colonized
Cape Verde,CPV,1544,Portugal
Central African Republic,CAF,1544,zzz. Not colonized
Chad,TCD,1544,zzz. Not colonized
Chile,CHL,1544,Spain
China,CHN,1544,zzz. Not colonized
Colombia,COL,1544,Spain
Comoros,COM,1544,zzz. Not colonized
Congo,COG,1544,zzz. Not colonized
Costa Rica,CRI,1544,Spain
Cote d'Ivoire,CIV,1544,zzz. Not colonized
Cuba,CUB,1544,Spain
Democratic Republic of Congo,COD,1544,zzz. Not colonized
Djibouti,DJI,1544,zzz. Not colonized
Dominica,DMA,1544,zzz. Not colonized
Dominican Republic,DOM,1544,Spain
East Timor,TLS,1544,zzz. Not colonized
Ecuador,ECU,1544,Spain
Egypt,EGY,1544,zzz. Not colonized
El Salvador,SLV,1544,Spain
Equatorial Guinea,GNQ,1544,zzz. Not colonized
Eritrea,ERI,1544,zzz. Not colonized
Eswatini,SWZ,1544,zzz. Not colonized
Ethiopia,ETH,1544,zzz. Not colonized
Fiji,FJI,1544,zzz. Not colonized
France,FRA,1544,zz. Colonizer
Gabon,GAB,1544,zzz. Not colonized
Gambia,GMB,1544,zzz. Not colonized
Georgia,GEO,1544,zzz. Not colonized
Germany,DEU,1544,zz. Colonizer
Ghana,GHA,1544,Portugal
Grenada,GRD,1544,zzz. Not colonized
Guatemala,GTM,1544,Spain
Guinea,GIN,1544,zzz. Not colonized
Guinea-Bissau,GNB,1544,zzz. Not colonized
Guyana,GUY,1544,zzz. Not colonized
Haiti,HTI,1544,zzz. Not colonized
Honduras,HND,1544,Spain
India,IND,1544,zzz. Not colonized
Indonesia,IDN,1544,zzz. Not colonized
Iran,IRN,1544,zzz. Not colonized
Iraq,IRQ,1544,zzz. Not colonized
Israel,ISR,1544,zzz. Not colonized
Italy,ITA,1544,zz. Colonizer
Jamaica,JAM,1544,Spain
Japan,JPN,1544,zzz. Not colonized
Jordan,JOR,1544,zzz. Not colonized
Kazakhstan,KAZ,1544,zzz. Not colonized
Kenya,KEN,1544,zzz. Not colonized
Kiribati,KIR,1544,zzz. Not colonized
Kuwait,KWT,1544,zzz. Not colonized
Kyrgyzstan,KGZ,1544,zzz. Not colonized
Laos,LAO,1544,zzz. Not colonized
Lebanon,LBN,1544,zzz. Not colonized
Lesotho,LSO,1544,zzz. Not colonized
Liberia,LBR,1544,zzz. Not colonized
Libya,LBY,1544,zzz. Not colonized
Madagascar,MDG,1544,zzz. Not colonized
Malawi,MWI,1544,zzz. Not colonized
Malaysia,MYS,1544,Portugal
Maldives,MDV,1544,zzz. Not colonized
Mali,MLI,1544,zzz. Not colonized
Marshall Islands,MHL,1544,zzz. Not colonized
Mauritania,MRT,1544,zzz. Not colonized
Mauritius,MUS,1544,zzz. Not colonized
Mexico,MEX,1544,Spain
Micronesia (country),FSM,1544,zzz. Not colonized
Mongolia,MNG,1544,zzz. Not colonized
Morocco,MAR,1544,zzz. Not colonized
Mozambique,MOZ,1544,zzz. Not colonized
Myanmar,MMR,1544,zzz. Not colonized
Namibia,NAM,1544,zzz. Not colonized
Nauru,NRU,1544,zzz. Not colonized
Nepal,NPL,1544,zzz. Not colonized
Netherlands,NLD,1544,zz. Colonizer
New Zealand,NZL,1544,zzz. Not colonized
Nicaragua,NIC,1544,Spain
Niger,NER,1544,zzz. Not colonized
Nigeria,NGA,1544,zzz. Not colonized
North Korea,PRK,1544,zzz. Not colonized
Oman,OMN,1544,zzz. Not colonized
Pakistan,PAK,1544,zzz. Not colonized
Palau,PLW,1544,zzz. Not colonized
Panama,PAN,1544,Spain
Papua New Guinea,PNG,1544,zzz. Not colonized
Paraguay,PRY,1544,Spain
Peru,PER,1544,Spain
Philippines,PHL,1544,zzz. Not colonized
Portugal,PRT,1544,zz. Colonizer
Qatar,QAT,1544,zzz. Not colonized
Rwanda,RWA,1544,zzz. Not colonized
Saint Kitts and Nevis,KNA,1544,zzz. Not colonized
Saint Lucia,LCA,1544,zzz. Not colonized
Saint Vincent and the Grenadines,VCT,1544,zzz. Not colonized
Samoa,WSM,1544,zzz. Not colonized
Sao Tome and Principe,STP,1544,Portugal
Saudi Arabia,SAU,1544,zzz. Not colonized
Senegal,SEN,1544,zzz. Not colonized
Seychelles,SYC,1544,zzz. Not colonized
Sierra Leone,SLE,1544,zzz. Not colonized
Singapore,SGP,1544,zzz. Not colonized
Solomon Islands,SLB,1544,zzz. Not colonized
Somalia,SOM,1544,zzz. Not colonized
South Africa,ZAF,1544,zzz. Not colonized
South Korea,KOR,1544,zzz. Not colonized
South Sudan,SSD,1544,zzz. Not colonized
Spain,ESP,1544,zz. Colonizer
Sri Lanka,LKA,1544,zzz. Not colonized
Sudan,SDN,1544,zzz. Not colonized
Suriname,SUR,1544,zzz. Not colonized
Syria,SYR,1544,zzz. Not colonized
Taiwan,TWN,1544,zzz. Not colonized
Tajikistan,TJK,1544,zzz. Not colonized
Tanzania,TZA,1544,zzz. Not colonized
Thailand,THA,1544,zzz. Not colonized
Togo,TGO,1544,zzz. Not colonized
Tonga,TON,1544,zzz. Not colonized
Trinidad and Tobago,TTO,1544,zzz. Not colonized
Tunisia,TUN,1544,zzz. Not colonized
Turkey,TUR,1544,zzz. Not colonized
Turkmenistan,TKM,1544,zzz. Not colonized
Tuvalu,TUV,1544,zzz. Not colonized
Uganda,UGA,1544,zzz. Not colonized
United Arab Emirates,ARE,1544,zzz. Not colonized
United Kingdom,GBR,1544,zz. Colonizer
United States,USA,1544,zzz. Not colonized
Uruguay,URY,1544,zzz. Not colonized
Uzbekistan,UZB,1544,zzz. Not colonized
Vanuatu,VUT,1544,zzz. Not colonized
Venezuela,VEN,1544,zzz. Not colonized
Vietnam,VNM,1544,zzz. Not colonized
Yemen,YEM,1544,zzz. Not colonized
Zambia,ZMB,1544,zzz. Not colonized
Zimbabwe,ZWE,1544,zzz. Not colonized
