Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1644,zzz. Not colonized
Algeria,DZA,1644,zzz. Not colonized
Angola,AGO,1644,Portugal
Antigua and Barbuda,ATG,1644,United Kingdom
Argentina,ARG,1644,Spain
Armenia,ARM,1644,zzz. Not colonized
Australia,AUS,1644,zzz. Not colonized
Azerbaijan,AZE,1644,zzz. Not colonized
Bahamas,BHS,1644,zzz. Not colonized
Bahrain,BHR,1644,zzz. Not colonized
Bangladesh,BGD,1644,zzz. Not colonized
Barbados,BRB,1644,United Kingdom
Belgium,BEL,1644,zz. Colonizer
Belize,BLZ,1644,Spain
Benin,BEN,1644,zzz. Not colonized
Bhutan,BTN,1644,zzz. Not colonized
Bolivia,BOL,1644,Spain
Botswana,BWA,1644,zzz. Not colonized
Brazil,BRA,1644,Portugal
Brunei,BRN,1644,zzz. Not colonized
Burkina Faso,BFA,1644,zzz. Not colonized
Burundi,BDI,1644,zzz. Not colonized
Cambodia,KHM,1644,zzz. Not colonized
Cameroon,CMR,1644,zzz. Not colonized
Canada,CAN,1644,France
Cape Verde,CPV,1644,Portugal
Central African Republic,CAF,1644,zzz. Not colonized
Chad,TCD,1644,zzz. Not colonized
Chile,CHL,1644,Spain
China,CHN,1644,zzz. Not colonized
Colombia,COL,1644,Spain
Comoros,COM,1644,zzz. Not colonized
Congo,COG,1644,zzz. Not colonized
Costa Rica,CRI,1644,Spain
Cote d'Ivoire,CIV,1644,zzz. Not colonized
Cuba,CUB,1644,Spain
Democratic Republic of Congo,COD,1644,zzz. Not colonized
Djibouti,DJI,1644,zzz. Not colonized
Dominica,DMA,1644,France
Dominican Republic,DOM,1644,Spain
East Timor,TLS,1644,Portugal
Ecuador,ECU,1644,Spain
Egypt,EGY,1644,zzz. Not colonized
El Salvador,SLV,1644,Spain
Equatorial Guinea,GNQ,1644,zzz. Not colonized
Eritrea,ERI,1644,zzz. Not colonized
Eswatini,SWZ,1644,zzz. Not colonized
Ethiopia,ETH,1644,zzz. Not colonized
Fiji,FJI,1644,zzz. Not colonized
France,FRA,1644,zz. Colonizer
Gabon,GAB,1644,zzz. Not colonized
Gambia,GMB,1644,zzz. Not colonized
Georgia,GEO,1644,zzz. Not colonized
Germany,DEU,1644,zz. Colonizer
Ghana,GHA,1644,Portugal
Grenada,GRD,1644,zzz. Not colonized
Guatemala,GTM,1644,Spain
Guinea,GIN,1644,zzz. Not colonized
Guinea-Bissau,GNB,1644,zzz. Not colonized
Guyana,GUY,1644,Netherlands
Haiti,HTI,1644,zzz. Not colonized
Honduras,HND,1644,Spain
India,IND,1644,zzz. Not colonized
Indonesia,IDN,1644,Netherlands
Iran,IRN,1644,zzz. Not colonized
Iraq,IRQ,1644,zzz. Not colonized
Israel,ISR,1644,zzz. Not colonized
Italy,ITA,1644,zz. Colonizer
Jamaica,JAM,1644,Spain
Japan,JPN,1644,zzz. Not colonized
Jordan,JOR,1644,zzz. Not colonized
Kazakhstan,KAZ,1644,zzz. Not colonized
Kenya,KEN,1644,zzz. Not colonized
Kiribati,KIR,1644,zzz. Not colonized
Kuwait,KWT,1644,zzz. Not colonized
Kyrgyzstan,KGZ,1644,zzz. Not colonized
Laos,LAO,1644,zzz. Not colonized
Lebanon,LBN,1644,zzz. Not colonized
Lesotho,LSO,1644,zzz. Not colonized
Liberia,LBR,1644,zzz. Not colonized
Libya,LBY,1644,zzz. Not colonized
Madagascar,MDG,1644,zzz. Not colonized
Malawi,MWI,1644,zzz. Not colonized
Malaysia,MYS,1644,zzzz. No longer colonized
Maldives,MDV,1644,zzz. Not colonized
Mali,MLI,1644,zzz. Not colonized
Marshall Islands,MHL,1644,zzz. Not colonized
Mauritania,MRT,1644,zzz. Not colonized
Mauritius,MUS,1644,zzz. Not colonized
Mexico,MEX,1644,Spain
Micronesia (country),FSM,1644,zzz. Not colonized
Mongolia,MNG,1644,zzz. Not colonized
Morocco,MAR,1644,zzz. Not colonized
Mozambique,MOZ,1644,zzz. Not colonized
Myanmar,MMR,1644,zzz. Not colonized
Namibia,NAM,1644,zzz. Not colonized
Nauru,NRU,1644,zzz. Not colonized
Nepal,NPL,1644,zzz. Not colonized
Netherlands,NLD,1644,zz. Colonizer
New Zealand,NZL,1644,zzz. Not colonized
Nicaragua,NIC,1644,Spain
Niger,NER,1644,zzz. Not colonized
Nigeria,NGA,1644,zzz. Not colonized
North Korea,PRK,1644,zzz. Not colonized
Oman,OMN,1644,zzz. Not colonized
Pakistan,PAK,1644,zzz. Not colonized
Palau,PLW,1644,zzz. Not colonized
Panama,PAN,1644,Spain
Papua New Guinea,PNG,1644,zzz. Not colonized
Paraguay,PRY,1644,Spain
Peru,PER,1644,Spain
Philippines,PHL,1644,Spain
Portugal,PRT,1644,zz. Colonizer
Qatar,QAT,1644,zzz. Not colonized
Rwanda,RWA,1644,zzz. Not colonized
Saint Kitts and Nevis,KNA,1644,United Kingdom
Saint Lucia,LCA,1644,zzz. Not colonized
Saint Vincent and the Grenadines,VCT,1644,zzz. Not colonized
Samoa,WSM,1644,zzz. Not colonized
Sao Tome and Principe,STP,1644,Portugal
Saudi Arabia,SAU,1644,zzz. Not colonized
Senegal,SEN,1644,zzz. Not colonized
Seychelles,SYC,1644,zzz. Not colonized
Sierra Leone,SLE,1644,zzz. Not colonized
Singapore,SGP,1644,zzz. Not colonized
Solomon Islands,SLB,1644,zzz. Not colonized
Somalia,SOM,1644,zzz. Not colonized
South Africa,ZAF,1644,zzz. Not colonized
South Korea,KOR,1644,zzz. Not colonized
South Sudan,SSD,1644,zzz. Not colonized
Spain,ESP,1644,zz. Colonizer
Sri Lanka,LKA,1644,Portugal
Sudan,SDN,1644,zzz. Not colonized
Suriname,SUR,1644,zzz. Not colonized
Syria,SYR,1644,zzz. Not colonized
Taiwan,TWN,1644,zzz. Not colonized
Tajikistan,TJK,1644,zzz. Not colonized
Tanzania,TZA,1644,zzz. Not colonized
Thailand,THA,1644,zzz. Not colonized
