Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1576,zzz. Not colonized
Algeria,DZA,1576,zzz. Not colonized
Angola,AGO,1576,Portugal
Antigua and Barbuda,ATG,1576,zzz. Not colonized
Argentina,ARG,1576,zzz. Not colonized
Armenia,ARM,1576,zzz. Not colonized
Australia,AUS,1576,zzz. Not colonized
Azerbaijan,AZE,1576,zzz. Not colonized
Bahamas,BHS,1576,zzz. Not colonized
Bahrain,BHR,1576,zzz. Not colonized
Bangladesh,BGD,1576,zzz. Not colonized
Barbados,BRB,1576,zzz. Not colonized
Belgium,BEL,1576,zz. Colonizer
Belize,BLZ,1576,Spain
Benin,BEN,1576,zzz. Not colonized
Bhutan,BTN,1576,zzz. Not colonized
Bolivia,BOL,1576,Spain
Botswana,BWA,1576,zzz. Not colonized
Brazil,BRA,1576,Portugal
Brunei,BRN,1576,zzz. Not colonized
Burkina Faso,BFA,1576,zzz. Not colonized
Burundi,BDI,1576,zzz. Not colonized
Cambodia,KHM,1576,zzz. Not colonized
Cameroon,CMR,1576,zzz. Not colonized
Canada,CAN,1576,zzz. Not colonized
Cape Verde,CPV,1576,Portugal
Central African Republic,CAF,1576,zzz. Not colonized
Chad,TCD,1576,zzz. Not colonized
Chile,CHL,1576,Spain
China,CHN,1576,zzz. Not colonized
Colombia,COL,1576,Spain
Comoros,COM,1576,zzz. Not colonized
Congo,COG,1576,zzz. Not colonized
Costa Rica,CRI,1576,Spain
Cote d'Ivoire,CIV,1576,zzz. Not colonized
Cuba,CUB,1576,Spain
Democratic Republic of Congo,COD,1576,zzz. Not colonized
Djibouti,DJI,1576,zzz. Not colonized
Dominica,DMA,1576,zzz. Not colonized
Dominican Republic,DOM,1576,Spain
East Timor,TLS,1576,zzz. Not colonized
Ecuador,ECU,1576,Spain
Egypt,EGY,1576,zzz. Not colonized
El Salvador,SLV,1576,Spain
Equatorial Guinea,GNQ,1576,zzz. Not colonized
Eritrea,ERI,1576,zzz. Not colonized
Eswatini,SWZ,1576,zzz. Not colonized
Ethiopia,ETH,1576,zzz. Not colonized
Fiji,FJI,1576,zzz. Not colonized
France,FRA,1576,zz. Colonizer
Gabon,GAB,1576,zzz. Not colonized
Gambia,GMB,1576,zzz. Not colonized
Georgia,GEO,1576,zzz. Not colonized
Germany,DEU,1576,zz. Colonizer
Ghana,GHA,1576,Portugal
Grenada,GRD,1576,zzz. Not colonized
Guatemala,GTM,1576,Spain
Guinea,GIN,1576,zzz. Not colonized
Guinea-Bissau,GNB,1576,zzz. Not colonized
Guyana,GUY,1576,zzz. Not colonized
Haiti,HTI,1576,zzz. Not colonized
Honduras,HND,1576,Spain
India,IND,1576,zzz. Not colonized
Indonesia,IDN,1576,zzz. Not colonized
Iran,IRN,1576,zzz. Not colonized
Iraq,IRQ,1576,zzz. Not colonized
Israel,ISR,1576,zzz. Not colonized
Italy,ITA,1576,zz. Colonizer
Jamaica,JAM,1576,Spain
Japan,JPN,1576,zzz. Not colonized
Jordan,JOR,1576,zzz. Not colonized
Kazakhstan,KAZ,1576,zzz. Not colonized
Kenya,KEN,1576,zzz. Not colonized
Kiribati,KIR,1576,zzz. Not colonized
Kuwait,KWT,1576,zzz. Not colonized
Kyrgyzstan,KGZ,1576,zzz. Not colonized
Laos,LAO,1576,zzz. Not colonized
Lebanon,LBN,1576,zzz. Not colonized
Lesotho,LSO,1576,zzz. Not colonized
Liberia,LBR,1576,zzz. Not colonized
Libya,LBY,1576,zzz. Not colonized
Madagascar,MDG,1576,zzz. Not colonized
Malawi,MWI,1576,zzz. Not colonized
Malaysia,MYS,1576,Portugal
Maldives,MDV,1576,zzz. Not colonized
Mali,MLI,1576,zzz. Not colonized
Marshall Islands,MHL,1576,zzz. Not colonized
Mauritania,MRT,1576,zzz. Not colonized
Mauritius,MUS,1576,zzz. Not colonized
Mexico,MEX,1576,Spain
Micronesia (country),FSM,1576,zzz. Not colonized
Mongolia,MNG,1576,zzz. Not colonized
Morocco,MAR,1576,zzz. Not colonized
Mozambique,MOZ,1576,zzz. Not colonized
Myanmar,MMR,1576,zzz. Not colonized
Namibia,NAM,1576,zzz. Not colonized
Nauru,NRU,1576,zzz. Not colonized
Nepal,NPL,1576,zzz. Not colonized
Netherlands,NLD,1576,zz. Colonizer
New Zealand,NZL,1576,zzz. Not colonized
Nicaragua,NIC,1576,Spain
