Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1721,zzz. Not colonized
Algeria,DZA,1721,zzz. Not colonized
Angola,AGO,1721,Portugal
Antigua and Barbuda,ATG,1721,United Kingdom
Argentina,ARG,1721,Spain
Armenia,ARM,1721,zzz. Not colonized
Australia,AUS,1721,zzz. Not colonized
Azerbaijan,AZE,1721,zzz. Not colonized
Bahamas,BHS,1721,zzz. Not colonized
Bahrain,BHR,1721,zzz. Not colonized
Bangladesh,BGD,1721,zzz. Not colonized
Barbados,BRB,1721,United Kingdom
Belgium,BEL,1721,zz. Colonizer
Belize,BLZ,1721,Spain
Benin,BEN,1721,zzz. Not colonized
Bhutan,BTN,1721,zzz. Not colonized
Bolivia,BOL,1721,Spain
Botswana,BWA,1721,zzz. Not colonized
Brazil,BRA,1721,Portugal
Brunei,BRN,1721,zzz. Not colonized
Burkina Faso,BFA,1721,zzz. Not colonized
Burundi,BDI,1721,zzz. Not colonized
Cambodia,KHM,1721,zzz. Not colonized
Cameroon,CMR,1721,zzz. Not colonized
Canada,CAN,1721,France
Cape Verde,CPV,1721,Portugal
Central African Republic,CAF,1721,zzz. Not colonized
Chad,TCD,1721,zzz. Not colonized
Chile,CHL,1721,Spain
China,CHN,1721,zzz. Not colonized
Colombia,COL,1721,Spain
Comoros,COM,1721,zzz. Not colonized
Congo,COG,1721,zzz. Not colonized
Costa Rica,CRI,1721,Spain
Cote d'Ivoire,CIV,1721,zzz. Not colonized
Cuba,CUB,1721,Spain
Democratic Republic of Congo,COD,1721,zzz. Not colonized
Djibouti,DJI,1721,zzz. Not colonized
Dominica,DMA,1721,France
Dominican Republic,DOM,1721,Spain
East Timor,TLS,1721,Portugal
Ecuador,ECU,1721,Spain
Egypt,EGY,1721,zzz. Not colonized
El Salvador,SLV,1721,Spain
Equatorial Guinea,GNQ,1721,zzz. Not colonized
Eritrea,ERI,1721,zzz. Not colonized
Eswatini,SWZ,1721,zzz. Not colonized
Ethiopia,ETH,1721,zzz. Not colonized
Fiji,FJI,1721,zzz. Not colonized
France,FRA,1721,zz. Colonizer
Gabon,GAB,1721,zzz. Not colonized
Gambia,GMB,1721,zzz. Not colonized
Georgia,GEO,1721,zzz. Not colonized
Germany,DEU,1721,zz. Colonizer
Ghana,GHA,1721,Portugal
Grenada,GRD,1721,France
Guatemala,GTM,1721,Spain
Guinea,GIN,1721,zzz. Not colonized
Guinea-Bissau,GNB,1721,zzz. Not colonized
Guyana,GUY,1721,Netherlands
Haiti,HTI,1721,France
Honduras,HND,1721,Spain
India,IND,1721,zzz. Not colonized
Indonesia,IDN,1721,Netherlands
Iran,IRN,1721,zzz. Not colonized
Iraq,IRQ,1721,zzz. Not colonized
Israel,ISR,1721,zzz. Not colonized
Italy,ITA,1721,zz. Colonizer
Jamaica,JAM,1721,United Kingdom
Japan,JPN,1721,zzz. Not colonized
Jordan,JOR,1721,zzz. Not colonized
Kazakhstan,KAZ,1721,zzz. Not colonized
Kenya,KEN,1721,zzz. Not colonized
Kiribati,KIR,1721,zzz. Not colonized
Kuwait,KWT,1721,zzz. Not colonized
Kyrgyzstan,KGZ,1721,zzz. Not colonized
Laos,LAO,1721,zzz. Not colonized
Lebanon,LBN,1721,zzz. Not colonized
Lesotho,LSO,1721,zzz. Not colonized
Liberia,LBR,1721,zzz. Not colonized
Libya,LBY,1721,zzz. Not colonized
Madagascar,MDG,1721,zzz. Not colonized
Malawi,MWI,1721,zzz. Not colonized
Malaysia,MYS,1721,zzzz. No longer colonized
Maldives,MDV,1721,zzz. Not colonized
Mali,MLI,1721,zzz. Not colonized
Marshall Islands,MHL,1721,zzz. Not colonized
Mauritania,MRT,1721,zzz. Not colonized
Mauritius,MUS,1721,France
Mexico,MEX,1721,Spain
Micronesia (country),FSM,1721,Spain
Mongolia,MNG,1721,zzz. Not colonized
Morocco,MAR,1721,zzz. Not colonized
Mozambique,MOZ,1721,zzz. Not colonized
Myanmar,MMR,1721,zzz. Not colonized
Namibia,NAM,1721,zzz. Not colonized
Nauru,NRU,1721,zzz. Not colonized
Nepal,NPL,1721,zzz. Not colonized
Netherlands,NLD,1721,zz. Colonizer
New Zealand,NZL,1721,zzz. Not colonized
Nicaragua,NIC,1721,Spain
Niger,NER,1721,zzz. Not colonized
Nigeria,NGA,1721,zzz. Not colonized
North Korea,PRK,1721,zzz. Not colonized
Oman,OMN,1721,zzz. Not colonized
Pakistan,PAK,1721,zzz. Not colonized
Palau,PLW,1721,zzz. Not colonized
Panama,PAN,1721,Spain
Papua New Guinea,PNG,1721,zzz. Not colonized
Paraguay,PRY,1721,Spain
Peru,PER,1721,Spain
Philippines,PHL,1721,Spain
Portugal,PRT,1721,zz. Colonizer
Qatar,QAT,1721,zzz. Not colonized
Rwanda,RWA,1721,zzz. Not colonized
Saint Kitts and Nevis,KNA,1721,United Kingdom
Saint Lucia,LCA,1721,France
Saint Vincent and the Grenadines,VCT,1721,zzz. Not colonized
Samoa,WSM,1721,zzz. Not colonized
Sao Tome and Principe,STP,1721,Portugal
Saudi Arabia,SAU,1721,zzz. Not colonized
Senegal,SEN,1721,United Kingdom
Seychelles,SYC,1721,zzz. Not colonized
Sierra Leone,SLE,1721,zzz. Not colonized
Singapore,SGP,1721,zzz. Not colonized
Solomon Islands,SLB,1721,zzz. Not colonized
