Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,2018,zzz. Not colonized
Algeria,DZA,2018,zzzz. No longer colonized
Angola,AGO,2018,zzzz. No longer colonized
Antigua and Barbuda,ATG,2018,zzzz. No longer colonized
Argentina,ARG,2018,zzzz. No longer colonized
Armenia,ARM,2018,zzz. Not colonized
Australia,AUS,2018,zzzz. No longer colonized
Azerbaijan,AZE,2018,zzz. Not colonized
Bahamas,BHS,2018,zzzz. No longer colonized
Bahrain,BHR,2018,zzzz. No longer colonized
Bangladesh,BGD,2018,zzzz. No longer colonized
Barbados,BRB,2018,zzzz. No longer colonized
Belgium,BEL,2018,zz. Colonizer
Belize,BLZ,2018,zzzz. No longer colonized
Benin,BEN,2018,zzzz. No longer colonized
Bhutan,BTN,2018,zzzz. No longer colonized
Bolivia,BOL,2018,zzzz. No longer colonized
Botswana,BWA,2018,zzzz. No longer colonized
Brazil,BRA,2018,zzzz. No longer colonized
Brunei,BRN,2018,zzzz. No longer colonized
Burkina Faso,BFA,2018,zzzz. No longer colonized
Burundi,BDI,2018,zzzz. No longer colonized
Cambodia,KHM,2018,zzzz. No longer colonized
Cameroon,CMR,2018,zzzz. No longer colonized
Canada,CAN,2018,zzzz. No longer colonized
Cape Verde,CPV,2018,zzzz. No longer colonized
Central African Republic,CAF,2018,zzzz. No longer colonized
Chad,TCD,2018,zzzz. No longer colonized
Chile,CHL,2018,zzzz. No longer colonized
China,CHN,2018,zzz. Not colonized
Colombia,COL,2018,zzzz. No longer colonized
Comoros,COM,2018,zzzz. No longer colonized
Congo,COG,2018,zzzz. No longer colonized
Costa Rica,CRI,2018,zzzz. No longer colonized
Cote d'Ivoire,CIV,2018,zzzz. No longer colonized
Cuba,CUB,2018,zzzz. No longer colonized
Cyprus,CYP,2018,zzzz. No longer colonized
Democratic Republic of Congo,COD,2018,zzzz. No longer colonized
Djibouti,DJI,2018,zzzz. No longer colonized
Dominica,DMA,2018,zzzz. No longer colonized
Dominican Republic,DOM,2018,zzzz. No longer colonized
East Timor,TLS,2018,zzzz. No longer colonized
Ecuador,ECU,2018,zzzz. No longer colonized
Egypt,EGY,2018,zzzz. No longer colonized
El Salvador,SLV,2018,zzzz. No longer colonized
Equatorial Guinea,GNQ,2018,zzzz. No longer colonized
Eritrea,ERI,2018,zzzz. No longer colonized
Eswatini,SWZ,2018,zzzz. No longer colonized
Ethiopia,ETH,2018,zzz. Not colonized
Fiji,FJI,2018,zzzz. No longer colonized
France,FRA,2018,zz. Colonizer
Gabon,GAB,2018,zzzz. No longer colonized
Gambia,GMB,2018,zzzz. No longer colonized
Georgia,GEO,2018,zzz. Not colonized
Germany,DEU,2018,zz. Colonizer
Ghana,GHA,2018,zzzz. No longer colonized
Grenada,GRD,2018,zzzz. No longer colonized
Guatemala,GTM,2018,zzzz. No longer colonized
Guinea,GIN,2018,zzzz. No longer colonized
Guinea-Bissau,GNB,2018,zzzz. No longer colonized
Guyana,GUY,2018,zzzz. No longer colonized
Haiti,HTI,2018,zzzz. No longer colonized
Honduras,HND,2018,zzzz. No longer colonized
India,IND,2018,zzzz. No longer colonized
Indonesia,IDN,2018,zzzz. No longer colonized
Iran,IRN,2018,zzz. Not colonized
Iraq,IRQ,2018,zzzz. No longer colonized
Israel,ISR,2018,zzzz. No longer colonized
Italy,ITA,2018,zz. Colonizer
Jamaica,JAM,2018,zzzz. No longer colonized
Japan,JPN,2018,zzz. Not colonized
Jordan,JOR,2018,zzzz. No longer colonized
Kazakhstan,KAZ,2018,zzz. Not colonized
Kenya,KEN,2018,zzzz. No longer colonized
Kiribati,KIR,2018,zzzz. No longer colonized
Kuwait,KWT,2018,zzzz. No longer colonized
Kyrgyzstan,KGZ,2018,zzz. Not colonized
Laos,LAO,2018,zzzz. No longer colonized
Lebanon,LBN,2018,zzzz. No longer colonized
Lesotho,LSO,2018,zzzz. No longer colonized
Liberia,LBR,2018,zzz. Not colonized
Libya,LBY,2018,zzzz. No longer colonized
Madagascar,MDG,2018,zzzz. No longer colonized
Malawi,MWI,2018,zzzz. No longer colonized
Malaysia,MYS,2018,zzzz. No longer colonized
Maldives,MDV,2018,zzzz. No longer colonized
Mali,MLI,2018,zzzz. No longer colonized
Marshall Islands,MHL,2018,zzzz. No longer colonized
Mauritania,MRT,2018,zzzz. No longer colonized
Mauritius,MUS,2018,zzzz. No longer colonized
Mexico,MEX,2018,zzzz. No longer colonized
Micronesia (country),FSM,2018,zzzz. No longer colonized
Mongolia,MNG,2018,zzz. Not colonized
