Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1470,zzz. Not colonized
Algeria,DZA,1470,zzz. Not colonized
Angola,AGO,1470,zzz. Not colonized
Antigua and Barbuda,ATG,1470,zzz. Not colonized
Argentina,ARG,1470,zzz. Not colonized
Armenia,ARM,1470,zzz. Not colonized
Australia,AUS,1470,zzz. Not colonized
Azerbaijan,AZE,1470,zzz. Not colonized
Bahamas,BHS,1470,zzz. Not colonized
Bahrain,BHR,1470,zzz. Not colonized
Bangladesh,BGD,1470,zzz. Not colonized
Barbados,BRB,1470,zzz. Not colonized
Belgium,BEL,1470,zz. Colonizer
Belize,BLZ,1470,zzz. Not colonized
Benin,BEN,1470,zzz. Not colonized
Bhutan,BTN,1470,zzz. Not colonized
Bolivia,BOL,1470,zzz. Not colonized
Botswana,BWA,1470,zzz. Not colonized
Brazil,BRA,1470,zzz. Not colonized
Brunei,BRN,1470,zzz. Not colonized
Burkina Faso,BFA,1470,zzz. Not colonized
Burundi,BDI,1470,zzz. Not colonized
Cambodia,KHM,1470,zzz. Not colonized
Cameroon,CMR,1470,zzz. Not colonized
Canada,CAN,1470,zzz. Not colonized
Cape Verde,CPV,1470,Portugal
Central African Republic,CAF,1470,zzz. Not colonized
Chad,TCD,1470,zzz. Not colonized
Chile,CHL,1470,zzz. Not colonized
China,CHN,1470,zzz. Not colonized
Colombia,COL,1470,zzz. Not colonized
Comoros,COM,1470,zzz. Not colonized
Congo,COG,1470,zzz. Not colonized
Costa Rica,CRI,1470,zzz. Not colonized
Cote d'Ivoire,CIV,1470,zzz. Not colonized
Cuba,CUB,1470,zzz. Not colonized
Democratic Republic of Congo,COD,1470,zzz. Not colonized
Djibouti,DJI,1470,zzz. Not colonized
Dominica,DMA,1470,zzz. Not colonized
Dominican Republic,DOM,1470,zzz. Not colonized
East Timor,TLS,1470,zzz. Not colonized
Ecuador,ECU,1470,zzz. Not colonized
Egypt,EGY,1470,zzz. Not colonized
El Salvador,SLV,1470,zzz. Not colonized
Equatorial Guinea,GNQ,1470,zzz. Not colonized
Eritrea,ERI,1470,zzz. Not colonized
Eswatini,SWZ,1470,zzz. Not colonized
