Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,2009,zzz. Not colonized
Algeria,DZA,2009,zzzz. No longer colonized
Angola,AGO,2009,zzzz. No longer colonized
Antigua and Barbuda,ATG,2009,zzzz. No longer colonized
Argentina,ARG,2009,zzzz. No longer colonized
Armenia,ARM,2009,zzz. Not colonized
Australia,AUS,2009,zzzz. No longer colonized
Azerbaijan,AZE,2009,zzz. Not colonized
Bahamas,BHS,2009,zzzz. No longer colonized
Bahrain,BHR,2009,zzzz. No longer colonized
Bangladesh,BGD,2009,zzzz. No longer colonized
Barbados,BRB,2009,zzzz. No longer colonized
Belgium,BEL,2009,zz. Colonizer
Belize,BLZ,2009,zzzz. No longer colonized
Benin,BEN,2009,zzzz. No longer colonized
Bhutan,BTN,2009,zzzz. No longer colonized
Bolivia,BOL,2009,zzzz. No longer colonized
Botswana,BWA,2009,zzzz. No longer colonized
Brazil,BRA,2009,zzzz. No longer colonized
Brunei,BRN,2009,zzzz. No longer colonized
Burkina Faso,BFA,2009,zzzz. No longer colonized
Burundi,BDI,2009,zzzz. No longer colonized
Cambodia,KHM,2009,zzzz. No longer colonized
Cameroon,CMR,2009,zzzz. No longer colonized
Canada,CAN,2009,zzzz. No longer colonized
Cape Verde,CPV,2009,zzzz. No longer colonized
Central African Republic,CAF,2009,zzzz. No longer colonized
Chad,TCD,2009,zzzz. No longer colonized
Chile,CHL,2009,zzzz. No longer colonized
China,CHN,2009,zzz. Not colonized
Colombia,COL,2009,zzzz. No longer colonized
Comoros,COM,2009,zzzz. No longer colonized
Congo,COG,2009,zzzz. No longer colonized
Costa Rica,CRI,2009,zzzz. No longer colonized
Cote d'Ivoire,CIV,2009,zzzz. No longer colonized
Cuba,CUB,2009,zzzz. No longer colonized
Cyprus,CYP,2009,zzzz. No longer colonized
Democratic Republic of Congo,COD,2009,zzzz. No longer colonized
Djibouti,DJI,2009,zzzz. No longer colonized
Dominica,DMA,2009,zzzz. No longer colonized
Dominican Republic,DOM,2009,zzzz. No longer colonized
East Timor,TLS,2009,zzzz. No longer colonized
Ecuador,ECU,2009,zzzz. No longer colonized
Egypt,EGY,2009,zzzz. No longer colonized
El Salvador,SLV,2009,zzzz. No longer colonized
Equatorial Guinea,GNQ,2009,zzzz. No longer colonized
Eritrea,ERI,2009,zzzz. No longer colonized
Eswatini,SWZ,2009,zzzz. No longer colonized
Ethiopia,ETH,2009,zzz. Not colonized
Fiji,FJI,2009,zzzz. No longer colonized
France,FRA,2009,zz. Colonizer
Gabon,GAB,2009,zzzz. No longer colonized
Gambia,GMB,2009,zzzz. No longer colonized
Georgia,GEO,2009,zzz. Not colonized
Germany,DEU,2009,zz. Colonizer
Ghana,GHA,2009,zzzz. No longer colonized
Grenada,GRD,2009,zzzz. No longer colonized
Guatemala,GTM,2009,zzzz. No longer colonized
Guinea,GIN,2009,zzzz. No longer colonized
Guinea-Bissau,GNB,2009,zzzz. No longer colonized
Guyana,GUY,2009,zzzz. No longer colonized
Haiti,HTI,2009,zzzz. No longer colonized
Honduras,HND,2009,zzzz. No longer colonized
India,IND,2009,zzzz. No longer colonized
Indonesia,IDN,2009,zzzz. No longer colonized
Iran,IRN,2009,zzz. Not colonized
Iraq,IRQ,2009,zzzz. No longer colonized
Israel,ISR,2009,zzzz. No longer colonized
Italy,ITA,2009,zz. Colonizer
Jamaica,JAM,2009,zzzz. No longer colonized
Japan,JPN,2009,zzz. Not colonized
Jordan,JOR,2009,zzzz. No longer colonized
Kazakhstan,KAZ,2009,zzz. Not colonized
Kenya,KEN,2009,zzzz. No longer colonized
Kiribati,KIR,2009,zzzz. No longer colonized
Kuwait,KWT,2009,zzzz. No longer colonized
Kyrgyzstan,KGZ,2009,zzz. Not colonized
Laos,LAO,2009,zzzz. No longer colonized
Lebanon,LBN,2009,zzzz. No longer colonized
Lesotho,LSO,2009,zzzz. No longer colonized
Liberia,LBR,2009,zzz. Not colonized
Libya,LBY,2009,zzzz. No longer colonized
Madagascar,MDG,2009,zzzz. No longer colonized
Malawi,MWI,2009,zzzz. No longer colonized
Malaysia,MYS,2009,zzzz. No longer colonized
Maldives,MDV,2009,zzzz. No longer colonized
Mali,MLI,2009,zzzz. No longer colonized
Marshall Islands,MHL,2009,zzzz. No longer colonized
Mauritania,MRT,2009,zzzz. No longer colonized
Mauritius,MUS,2009,zzzz. No longer colonized
Mexico,MEX,2009,zzzz. No longer colonized
Micronesia (country),FSM,2009,zzzz. No longer colonized
Mongolia,MNG,2009,zzz. Not colonized
Morocco,MAR,2009,zzzz. No longer colonized
Mozambique,MOZ,2009,zzzz. No longer colonized
Myanmar,MMR,2009,zzzz. No longer colonized
Namibia,NAM,2009,zzzz. No longer colonized
Nauru,NRU,2009,zzzz. No longer colonized
Nepal,NPL,2009,zzz. Not colonized
Netherlands,NLD,2009,zz. Colonizer
New Zealand,NZL,2009,zzzz. No longer colonized
Nicaragua,NIC,2009,zzzz. No longer colonized
Niger,NER,2009,zzzz. No longer colonized
Nigeria,NGA,2009,zzzz. No longer colonized
North Korea,PRK,2009,zzz. Not colonized
Oman,OMN,2009,zzz. Not colonized
Pakistan,PAK,2009,zzzz. No longer colonized
Palau,PLW,2009,zzzz. No longer colonized
Panama,PAN,2009,zzzz. No longer colonized
Papua New Guinea,PNG,2009,zzzz. No longer colonized
Paraguay,PRY,2009,zzzz. No longer colonized
Peru,PER,2009,zzzz. No longer colonized
Philippines,PHL,2009,zzzz. No longer colonized
Portugal,PRT,2009,zz. Colonizer
Qatar,QAT,2009,zzzz. No longer colonized
Rwanda,RWA,2009,zzzz. No longer colonized
Saint Kitts and Nevis,KNA,2009,zzzz. No longer colonized
Saint Lucia,LCA,2009,zzzz. No longer colonized
Saint Vincent and the Grenadines,VCT,2009,zzzz. No longer colonized
Samoa,WSM,2009,zzzz. No longer colonized
Sao Tome and Principe,STP,2009,zzzz. No longer colonized
