Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1484,zzz. Not colonized
Algeria,DZA,1484,zzz. Not colonized
Angola,AGO,1484,zzz. Not colonized
Antigua and Barbuda,ATG,1484,zzz. Not colonized
Argentina,ARG,1484,zzz. Not colonized
Armenia,ARM,1484,zzz. Not colonized
Australia,AUS,1484,zzz. Not colonized
Azerbaijan,AZE,1484,zzz. Not colonized
Bahamas,BHS,1484,zzz. Not colonized
Bahrain,BHR,1484,zzz. Not colonized
Bangladesh,BGD,1484,zzz. Not colonized
Barbados,BRB,1484,zzz. Not colonized
Belgium,BEL,1484,zz. Colonizer
Belize,BLZ,1484,zzz. Not colonized
Benin,BEN,1484,zzz. Not colonized
Bhutan,BTN,1484,zzz. Not colonized
Bolivia,BOL,1484,zzz. Not colonized
Botswana,BWA,1484,zzz. Not colonized
Brazil,BRA,1484,zzz. Not colonized
Brunei,BRN,1484,zzz. Not colonized
Burkina Faso,BFA,1484,zzz. Not colonized
Burundi,BDI,1484,zzz. Not colonized
Cambodia,KHM,1484,zzz. Not colonized
Cameroon,CMR,1484,zzz. Not colonized
Canada,CAN,1484,zzz. Not colonized
Cape Verde,CPV,1484,Portugal
Central African Republic,CAF,1484,zzz. Not colonized
Chad,TCD,1484,zzz. Not colonized
Chile,CHL,1484,zzz. Not colonized
China,CHN,1484,zzz. Not colonized
Colombia,COL,1484,zzz. Not colonized
Comoros,COM,1484,zzz. Not colonized
Congo,COG,1484,zzz. Not colonized
Costa Rica,CRI,1484,zzz. Not colonized
Cote d'Ivoire,CIV,1484,zzz. Not colonized
Cuba,CUB,1484,zzz. Not colonized
Democratic Republic of Congo,COD,1484,zzz. Not colonized
Djibouti,DJI,1484,zzz. Not colonized
Dominica,DMA,1484,zzz. Not colonized
Dominican Republic,DOM,1484,zzz. Not colonized
East Timor,TLS,1484,zzz. Not colonized
Ecuador,ECU,1484,zzz. Not colonized
Egypt,EGY,1484,zzz. Not colonized
El Salvador,SLV,1484,zzz. Not colonized
Equatorial Guinea,GNQ,1484,zzz. Not colonized
Eritrea,ERI,1484,zzz. Not colonized
Eswatini,SWZ,1484,zzz. Not colonized
Ethiopia,ETH,1484,zzz. Not colonized
Fiji,FJI,1484,zzz. Not colonized
France,FRA,1484,zz. Colonizer
Gabon,GAB,1484,zzz. Not colonized
Gambia,GMB,1484,zzz. Not colonized
Georgia,GEO,1484,zzz. Not colonized
Germany,DEU,1484,zz. Colonizer
Ghana,GHA,1484,Portugal
Grenada,GRD,1484,zzz. Not colonized
Guatemala,GTM,1484,zzz. Not colonized
Guinea,GIN,1484,zzz. Not colonized
Guinea-Bissau,GNB,1484,zzz. Not colonized
Guyana,GUY,1484,zzz. Not colonized
Haiti,HTI,1484,zzz. Not colonized
Honduras,HND,1484,zzz. Not colonized
India,IND,1484,zzz. Not colonized
Indonesia,IDN,1484,zzz. Not colonized
Iran,IRN,1484,zzz. Not colonized
Iraq,IRQ,1484,zzz. Not colonized
Israel,ISR,1484,zzz. Not colonized
Italy,ITA,1484,zz. Colonizer
Jamaica,JAM,1484,zzz. Not colonized
Japan,JPN,1484,zzz. Not colonized
Jordan,JOR,1484,zzz. Not colonized
Kazakhstan,KAZ,1484,zzz. Not colonized
Kenya,KEN,1484,zzz. Not colonized
Kiribati,KIR,1484,zzz. Not colonized
Kuwait,KWT,1484,zzz. Not colonized
Kyrgyzstan,KGZ,1484,zzz. Not colonized
Laos,LAO,1484,zzz. Not colonized
Lebanon,LBN,1484,zzz. Not colonized
Lesotho,LSO,1484,zzz. Not colonized
Liberia,LBR,1484,zzz. Not colonized
Libya,LBY,1484,zzz. Not colonized
Madagascar,MDG,1484,zzz. Not colonized
Malawi,MWI,1484,zzz. Not colonized
Malaysia,MYS,1484,zzz. Not colonized
Maldives,MDV,1484,zzz. Not colonized
Mali,MLI,1484,zzz. Not colonized
Marshall Islands,MHL,1484,zzz. Not colonized
Mauritania,MRT,1484,zzz. Not colonized
Mauritius,MUS,1484,zzz. Not colonized
