Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1616,zzz. Not colonized
Algeria,DZA,1616,zzz. Not colonized
Angola,AGO,1616,Portugal
Antigua and Barbuda,ATG,1616,zzz. Not colonized
Argentina,ARG,1616,Spain
Armenia,ARM,1616,zzz. Not colonized
Australia,AUS,1616,zzz. Not colonized
Azerbaijan,AZE,1616,zzz. Not colonized
Bahamas,BHS,1616,zzz. Not colonized
Bahrain,BHR,1616,zzz. Not colonized
Bangladesh,BGD,1616,zzz. Not colonized
Barbados,BRB,1616,zzz. Not colonized
Belgium,BEL,1616,zz. Colonizer
Belize,BLZ,1616,Spain
Benin,BEN,1616,zzz. Not colonized
Bhutan,BTN,1616,zzz. Not colonized
Bolivia,BOL,1616,Spain
Botswana,BWA,1616,zzz. Not colonized
Brazil,BRA,1616,Portugal
Brunei,BRN,1616,zzz. Not colonized
Burkina Faso,BFA,1616,zzz. Not colonized
Burundi,BDI,1616,zzz. Not colonized
Cambodia,KHM,1616,zzz. Not colonized
Cameroon,CMR,1616,zzz. Not colonized
Canada,CAN,1616,France
Cape Verde,CPV,1616,Portugal
Central African Republic,CAF,1616,zzz. Not colonized
Chad,TCD,1616,zzz. Not colonized
Chile,CHL,1616,Spain
China,CHN,1616,zzz. Not colonized
Colombia,COL,1616,Spain
Comoros,COM,1616,zzz. Not colonized
Congo,COG,1616,zzz. Not colonized
Costa Rica,CRI,1616,Spain
Cote d'Ivoire,CIV,1616,zzz. Not colonized
Cuba,CUB,1616,Spain
Democratic Republic of Congo,COD,1616,zzz. Not colonized
Djibouti,DJI,1616,zzz. Not colonized
Dominica,DMA,1616,zzz. Not colonized
Dominican Republic,DOM,1616,Spain
East Timor,TLS,1616,zzz. Not colonized
Ecuador,ECU,1616,Spain
Egypt,EGY,1616,zzz. Not colonized
El Salvador,SLV,1616,Spain
Equatorial Guinea,GNQ,1616,zzz. Not colonized
Eritrea,ERI,1616,zzz. Not colonized
Eswatini,SWZ,1616,zzz. Not colonized
Ethiopia,ETH,1616,zzz. Not colonized
Fiji,FJI,1616,zzz. Not colonized
France,FRA,1616,zz. Colonizer
Gabon,GAB,1616,zzz. Not colonized
Gambia,GMB,1616,zzz. Not colonized
Georgia,GEO,1616,zzz. Not colonized
Germany,DEU,1616,zz. Colonizer
Ghana,GHA,1616,Portugal
Grenada,GRD,1616,zzz. Not colonized
Guatemala,GTM,1616,Spain
Guinea,GIN,1616,zzz. Not colonized
Guinea-Bissau,GNB,1616,zzz. Not colonized
Guyana,GUY,1616,Netherlands
