Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1786,zzz. Not colonized
Algeria,DZA,1786,zzz. Not colonized
Angola,AGO,1786,Portugal
Antigua and Barbuda,ATG,1786,United Kingdom
Argentina,ARG,1786,Spain
Armenia,ARM,1786,zzz. Not colonized
Australia,AUS,1786,zzz. Not colonized
Azerbaijan,AZE,1786,zzz. Not colonized
Bahamas,BHS,1786,United Kingdom
Bahrain,BHR,1786,zzz. Not colonized
Bangladesh,BGD,1786,zzz. Not colonized
Barbados,BRB,1786,United Kingdom
Belgium,BEL,1786,zz. Colonizer
Belize,BLZ,1786,Spain
Benin,BEN,1786,zzz. Not colonized
Bhutan,BTN,1786,zzz. Not colonized
Bolivia,BOL,1786,Spain
Botswana,BWA,1786,zzz. Not colonized
Brazil,BRA,1786,Portugal
Brunei,BRN,1786,zzz. Not colonized
Burkina Faso,BFA,1786,zzz. Not colonized
Burundi,BDI,1786,zzz. Not colonized
Cambodia,KHM,1786,zzz. Not colonized
Cameroon,CMR,1786,zzz. Not colonized
Canada,CAN,1786,United Kingdom
Cape Verde,CPV,1786,Portugal
Central African Republic,CAF,1786,zzz. Not colonized
Chad,TCD,1786,zzz. Not colonized
Chile,CHL,1786,Spain
China,CHN,1786,zzz. Not colonized
Colombia,COL,1786,Spain
Comoros,COM,1786,zzz. Not colonized
Congo,COG,1786,zzz. Not colonized
Costa Rica,CRI,1786,Spain
Cote d'Ivoire,CIV,1786,zzz. Not colonized
Cuba,CUB,1786,Spain
Democratic Republic of Congo,COD,1786,zzz. Not colonized
Djibouti,DJI,1786,zzz. Not colonized
Dominica,DMA,1786,zzzz. No longer colonized
Dominican Republic,DOM,1786,Spain
East Timor,TLS,1786,Portugal
Ecuador,ECU,1786,Spain
Egypt,EGY,1786,zzz. Not colonized
El Salvador,SLV,1786,Spain
Equatorial Guinea,GNQ,1786,zzzz. No longer colonized
Eritrea,ERI,1786,zzz. Not colonized
Eswatini,SWZ,1786,zzz. Not colonized
