Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1483,zzz. Not colonized
Algeria,DZA,1483,zzz. Not colonized
Angola,AGO,1483,zzz. Not colonized
Antigua and Barbuda,ATG,1483,zzz. Not colonized
Argentina,ARG,1483,zzz. Not colonized
Armenia,ARM,1483,zzz. Not colonized
Australia,AUS,1483,zzz. Not colonized
Azerbaijan,AZE,1483,zzz. Not colonized
Bahamas,BHS,1483,zzz. Not colonized
Bahrain,BHR,1483,zzz. Not colonized
Bangladesh,BGD,1483,zzz. Not colonized
Barbados,BRB,1483,zzz. Not colonized
Belgium,BEL,1483,zz. Colonizer
Belize,BLZ,1483,zzz. Not colonized
Benin,BEN,1483,zzz. Not colonized
Bhutan,BTN,1483,zzz. Not colonized
Bolivia,BOL,1483,zzz. Not colonized
Botswana,BWA,1483,zzz. Not colonized
Brazil,BRA,1483,zzz. Not colonized
Brunei,BRN,1483,zzz. Not colonized
Burkina Faso,BFA,1483,zzz. Not colonized
Burundi,BDI,1483,zzz. Not colonized
Cambodia,KHM,1483,zzz. Not colonized
Cameroon,CMR,1483,zzz. Not colonized
Canada,CAN,1483,zzz. Not colonized
Cape Verde,CPV,1483,Portugal
Central African Republic,CAF,1483,zzz. Not colonized
Chad,TCD,1483,zzz. Not colonized
Chile,CHL,1483,zzz. Not colonized
China,CHN,1483,zzz. Not colonized
Colombia,COL,1483,zzz. Not colonized
Comoros,COM,1483,zzz. Not colonized
Congo,COG,1483,zzz. Not colonized
Costa Rica,CRI,1483,zzz. Not colonized
Cote d'Ivoire,CIV,1483,zzz. Not colonized
Cuba,CUB,1483,zzz. Not colonized
Democratic Republic of Congo,COD,1483,zzz. Not colonized
Djibouti,DJI,1483,zzz. Not colonized
Dominica,DMA,1483,zzz. Not colonized
Dominican Republic,DOM,1483,zzz. Not colonized
East Timor,TLS,1483,zzz. Not colonized
Ecuador,ECU,1483,zzz. Not colonized
Egypt,EGY,1483,zzz. Not colonized
El Salvador,SLV,1483,zzz. Not colonized
Equatorial Guinea,GNQ,1483,zzz. Not colonized
Eritrea,ERI,1483,zzz. Not colonized
Eswatini,SWZ,1483,zzz. Not colonized
Ethiopia,ETH,1483,zzz. Not colonized
