Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1657,zzz. Not colonized
Algeria,DZA,1657,zzz. Not colonized
Angola,AGO,1657,Portugal
Antigua and Barbuda,ATG,1657,United Kingdom
Argentina,ARG,1657,Spain
Armenia,ARM,1657,zzz. Not colonized
Australia,AUS,1657,zzz. Not colonized
Azerbaijan,AZE,1657,zzz. Not colonized
Bahamas,BHS,1657,zzz. Not colonized
Bahrain,BHR,1657,zzz. Not colonized
Bangladesh,BGD,1657,zzz. Not colonized
Barbados,BRB,1657,United Kingdom
Belgium,BEL,1657,zz. Colonizer
Belize,BLZ,1657,Spain
Benin,BEN,1657,zzz. Not colonized
Bhutan,BTN,1657,zzz. Not colonized
Bolivia,BOL,1657,Spain
Botswana,BWA,1657,zzz. Not colonized
Brazil,BRA,1657,Portugal
Brunei,BRN,1657,zzz. Not colonized
Burkina Faso,BFA,1657,zzz. Not colonized
Burundi,BDI,1657,zzz. Not colonized
Cambodia,KHM,1657,zzz. Not colonized
Cameroon,CMR,1657,zzz. Not colonized
Canada,CAN,1657,France
Cape Verde,CPV,1657,Portugal
Central African Republic,CAF,1657,zzz. Not colonized
Chad,TCD,1657,zzz. Not colonized
Chile,CHL,1657,Spain
China,CHN,1657,zzz. Not colonized
Colombia,COL,1657,Spain
Comoros,COM,1657,zzz. Not colonized
Congo,COG,1657,zzz. Not colonized
Costa Rica,CRI,1657,Spain
Cote d'Ivoire,CIV,1657,zzz. Not colonized
Cuba,CUB,1657,Spain
Democratic Republic of Congo,COD,1657,zzz. Not colonized
Djibouti,DJI,1657,zzz. Not colonized
Dominica,DMA,1657,France
Dominican Republic,DOM,1657,Spain
East Timor,TLS,1657,Portugal
Ecuador,ECU,1657,Spain
Egypt,EGY,1657,zzz. Not colonized
El Salvador,SLV,1657,Spain
Equatorial Guinea,GNQ,1657,zzz. Not colonized
Eritrea,ERI,1657,zzz. Not colonized
Eswatini,SWZ,1657,zzz. Not colonized
Ethiopia,ETH,1657,zzz. Not colonized
Fiji,FJI,1657,zzz. Not colonized
France,FRA,1657,zz. Colonizer
Gabon,GAB,1657,zzz. Not colonized
Gambia,GMB,1657,zzz. Not colonized
Georgia,GEO,1657,zzz. Not colonized
Germany,DEU,1657,zz. Colonizer
Ghana,GHA,1657,Portugal
Grenada,GRD,1657,France
Guatemala,GTM,1657,Spain
Guinea,GIN,1657,zzz. Not colonized
Guinea-Bissau,GNB,1657,zzz. Not colonized
Guyana,GUY,1657,Netherlands
Haiti,HTI,1657,zzz. Not colonized
Honduras,HND,1657,Spain
India,IND,1657,zzz. Not colonized
Indonesia,IDN,1657,Netherlands
Iran,IRN,1657,zzz. Not colonized
Iraq,IRQ,1657,zzz. Not colonized
Israel,ISR,1657,zzz. Not colonized
Italy,ITA,1657,zz. Colonizer
Jamaica,JAM,1657,United Kingdom
Japan,JPN,1657,zzz. Not colonized
Jordan,JOR,1657,zzz. Not colonized
Kazakhstan,KAZ,1657,zzz. Not colonized
Kenya,KEN,1657,zzz. Not colonized
Kiribati,KIR,1657,zzz. Not colonized
Kuwait,KWT,1657,zzz. Not colonized
Kyrgyzstan,KGZ,1657,zzz. Not colonized
Laos,LAO,1657,zzz. Not colonized
Lebanon,LBN,1657,zzz. Not colonized
Lesotho,LSO,1657,zzz. Not colonized
Liberia,LBR,1657,zzz. Not colonized
Libya,LBY,1657,zzz. Not colonized
Madagascar,MDG,1657,zzz. Not colonized
Malawi,MWI,1657,zzz. Not colonized
Malaysia,MYS,1657,zzzz. No longer colonized
Maldives,MDV,1657,zzz. Not colonized
Mali,MLI,1657,zzz. Not colonized
Marshall Islands,MHL,1657,zzz. Not colonized
Mauritania,MRT,1657,zzz. Not colonized
Mauritius,MUS,1657,zzz. Not colonized
Mexico,MEX,1657,Spain
Micronesia (country),FSM,1657,Spain
Mongolia,MNG,1657,zzz. Not colonized
Morocco,MAR,1657,zzz. Not colonized
Mozambique,MOZ,1657,zzz. Not colonized
Myanmar,MMR,1657,zzz. Not colonized
Namibia,NAM,1657,zzz. Not colonized
Nauru,NRU,1657,zzz. Not colonized
Nepal,NPL,1657,zzz. Not colonized
Netherlands,NLD,1657,zz. Colonizer
New Zealand,NZL,1657,zzz. Not colonized
Nicaragua,NIC,1657,Spain
Niger,NER,1657,zzz. Not colonized
Nigeria,NGA,1657,zzz. Not colonized
North Korea,PRK,1657,zzz. Not colonized
Oman,OMN,1657,zzz. Not colonized
Pakistan,PAK,1657,zzz. Not colonized
Palau,PLW,1657,zzz. Not colonized
Panama,PAN,1657,Spain
Papua New Guinea,PNG,1657,zzz. Not colonized
Paraguay,PRY,1657,Spain
Peru,PER,1657,Spain
Philippines,PHL,1657,Spain
Portugal,PRT,1657,zz. Colonizer
Qatar,QAT,1657,zzz. Not colonized
Rwanda,RWA,1657,zzz. Not colonized
Saint Kitts and Nevis,KNA,1657,United Kingdom
Saint Lucia,LCA,1657,France
Saint Vincent and the Grenadines,VCT,1657,zzz. Not colonized
Samoa,WSM,1657,zzz. Not colonized
Sao Tome and Principe,STP,1657,Portugal
Saudi Arabia,SAU,1657,zzz. Not colonized
Senegal,SEN,1657,zzz. Not colonized
Seychelles,SYC,1657,zzz. Not colonized
Sierra Leone,SLE,1657,zzz. Not colonized
Singapore,SGP,1657,zzz. Not colonized
Solomon Islands,SLB,1657,zzz. Not colonized
Somalia,SOM,1657,zzz. Not colonized
South Africa,ZAF,1657,Netherlands
South Korea,KOR,1657,zzz. Not colonized
South Sudan,SSD,1657,zzz. Not colonized
Spain,ESP,1657,zz. Colonizer
Sri Lanka,LKA,1657,zzzz. No longer colonized
Sudan,SDN,1657,zzz. Not colonized
Suriname,SUR,1657,zzz. Not colonized
Syria,SYR,1657,zzz. Not colonized
Taiwan,TWN,1657,zzz. Not colonized
Tajikistan,TJK,1657,zzz. Not colonized
Tanzania,TZA,1657,zzz. Not colonized
Thailand,THA,1657,zzz. Not colonized
Togo,TGO,1657,zzz. Not colonized
Tonga,TON,1657,zzz. Not colonized
Trinidad and Tobago,TTO,1657,Spain
Tunisia,TUN,1657,zzz. Not colonized
Turkey,TUR,1657,zzz. Not colonized
Turkmenistan,TKM,1657,zzz. Not colonized
Tuvalu,TUV,1657,zzz. Not colonized
Uganda,UGA,1657,zzz. Not colonized
United Arab Emirates,ARE,1657,zzz. Not colonized
United Kingdom,GBR,1657,zz. Colonizer
United States,USA,1657,United Kingdom
Uruguay,URY,1657,Spain
Uzbekistan,UZB,1657,zzz. Not colonized
Vanuatu,VUT,1657,zzz. Not colonized
Venezuela,VEN,1657,Spain
Vietnam,VNM,1657,zzz. Not colonized
Yemen,YEM,1657,zzz. Not colonized
Zambia,ZMB,1657,zzz. Not colonized
Zimbabwe,ZWE,1657,zzz. Not colonized
