Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1868,zzz. Not colonized
Algeria,DZA,1868,France
Angola,AGO,1868,Portugal
Antigua and Barbuda,ATG,1868,United Kingdom
Argentina,ARG,1868,zzzz. No longer colonized
Armenia,ARM,1868,zzz. Not colonized
Australia,AUS,1868,United Kingdom
Azerbaijan,AZE,1868,zzz. Not colonized
Bahamas,BHS,1868,United Kingdom
Bahrain,BHR,1868,United Kingdom
Bangladesh,BGD,1868,United Kingdom
Barbados,BRB,1868,United Kingdom
Belgium,BEL,1868,zz. Colonizer
Belize,BLZ,1868,United Kingdom
Benin,BEN,1868,zzz. Not colonized
Bhutan,BTN,1868,zzz. Not colonized
Bolivia,BOL,1868,zzzz. No longer colonized
Botswana,BWA,1868,zzz. Not colonized
Brazil,BRA,1868,zzzz. No longer colonized
Brunei,BRN,1868,zzz. Not colonized
Burkina Faso,BFA,1868,zzz. Not colonized
Burundi,BDI,1868,zzz. Not colonized
Cambodia,KHM,1868,zzz. Not colonized
Cameroon,CMR,1868,zzz. Not colonized
Canada,CAN,1868,United Kingdom
Cape Verde,CPV,1868,Portugal
Central African Republic,CAF,1868,zzz. Not colonized
Chad,TCD,1868,zzz. Not colonized
Chile,CHL,1868,zzzz. No longer colonized
China,CHN,1868,zzz. Not colonized
Colombia,COL,1868,zzzz. No longer colonized
Comoros,COM,1868,zzz. Not colonized
Congo,COG,1868,zzz. Not colonized
Costa Rica,CRI,1868,zzzz. No longer colonized
Cote d'Ivoire,CIV,1868,zzz. Not colonized
Cuba,CUB,1868,Spain
Democratic Republic of Congo,COD,1868,zzz. Not colonized
Djibouti,DJI,1868,zzz. Not colonized
Dominica,DMA,1868,United Kingdom
Dominican Republic,DOM,1868,zzzz. No longer colonized
East Timor,TLS,1868,Portugal
Ecuador,ECU,1868,zzzz. No longer colonized
Egypt,EGY,1868,zzz. Not colonized
El Salvador,SLV,1868,zzzz. No longer colonized
Equatorial Guinea,GNQ,1868,Spain
Eritrea,ERI,1868,zzz. Not colonized
Eswatini,SWZ,1868,zzz. Not colonized
Ethiopia,ETH,1868,zzz. Not colonized
Fiji,FJI,1868,zzz. Not colonized
France,FRA,1868,zz. Colonizer
Gabon,GAB,1868,zzz. Not colonized
Gambia,GMB,1868,zzz. Not colonized
Georgia,GEO,1868,zzz. Not colonized
Germany,DEU,1868,zz. Colonizer
Ghana,GHA,1868,zzzz. No longer colonized
Grenada,GRD,1868,United Kingdom
Guatemala,GTM,1868,zzzz. No longer colonized
Guinea,GIN,1868,zzz. Not colonized
Guinea-Bissau,GNB,1868,zzz. Not colonized
Guyana,GUY,1868,United Kingdom
Haiti,HTI,1868,zzzz. No longer colonized
Honduras,HND,1868,zzzz. No longer colonized
India,IND,1868,United Kingdom
Indonesia,IDN,1868,Netherlands
Iran,IRN,1868,zzz. Not colonized
Iraq,IRQ,1868,zzz. Not colonized
Israel,ISR,1868,zzz. Not colonized
Italy,ITA,1868,zz. Colonizer
Jamaica,JAM,1868,United Kingdom
Japan,JPN,1868,zzz. Not colonized
Jordan,JOR,1868,zzz. Not colonized
Kazakhstan,KAZ,1868,zzz. Not colonized
Kenya,KEN,1868,zzz. Not colonized
Kiribati,KIR,1868,zzz. Not colonized
Kuwait,KWT,1868,zzz. Not colonized
Kyrgyzstan,KGZ,1868,zzz. Not colonized
Laos,LAO,1868,zzz. Not colonized
Lebanon,LBN,1868,zzz. Not colonized
Lesotho,LSO,1868,zzz. Not colonized
Liberia,LBR,1868,zzz. Not colonized
Libya,LBY,1868,zzz. Not colonized
Madagascar,MDG,1868,zzz. Not colonized
Malawi,MWI,1868,zzz. Not colonized
Malaysia,MYS,1868,zzzz. No longer colonized
Maldives,MDV,1868,zzz. Not colonized
Mali,MLI,1868,zzz. Not colonized
Marshall Islands,MHL,1868,zzz. Not colonized
Mauritania,MRT,1868,zzz. Not colonized
Mauritius,MUS,1868,United Kingdom
Mexico,MEX,1868,zzzz. No longer colonized
Micronesia (country),FSM,1868,Spain
Mongolia,MNG,1868,zzz. Not colonized
Morocco,MAR,1868,zzz. Not colonized
Mozambique,MOZ,1868,zzz. Not colonized
Myanmar,MMR,1868,zzz. Not colonized
Namibia,NAM,1868,zzz. Not colonized
Nauru,NRU,1868,zzz. Not colonized
Nepal,NPL,1868,zzz. Not colonized
Netherlands,NLD,1868,zz. Colonizer
New Zealand,NZL,1868,United Kingdom
Nicaragua,NIC,1868,zzzz. No longer colonized
Niger,NER,1868,zzz. Not colonized
Nigeria,NGA,1868,zzz. Not colonized
North Korea,PRK,1868,zzz. Not colonized
Oman,OMN,1868,zzz. Not colonized
