Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1909,zzz. Not colonized
Algeria,DZA,1909,France
Angola,AGO,1909,Portugal
Antigua and Barbuda,ATG,1909,United Kingdom
Argentina,ARG,1909,zzzz. No longer colonized
Armenia,ARM,1909,zzz. Not colonized
Australia,AUS,1909,United Kingdom
Azerbaijan,AZE,1909,zzz. Not colonized
Bahamas,BHS,1909,United Kingdom
Bahrain,BHR,1909,United Kingdom
Bangladesh,BGD,1909,United Kingdom
Barbados,BRB,1909,United Kingdom
Belgium,BEL,1909,zz. Colonizer
Belize,BLZ,1909,United Kingdom
Benin,BEN,1909,France
Bhutan,BTN,1909,zzz. Not colonized
Bolivia,BOL,1909,zzzz. No longer colonized
Botswana,BWA,1909,United Kingdom
Brazil,BRA,1909,zzzz. No longer colonized
Brunei,BRN,1909,United Kingdom
Burkina Faso,BFA,1909,France
Burundi,BDI,1909,Germany
Cambodia,KHM,1909,France
Cameroon,CMR,1909,Germany
Canada,CAN,1909,United Kingdom
Cape Verde,CPV,1909,Portugal
Central African Republic,CAF,1909,France
Chad,TCD,1909,zzz. Not colonized
Chile,CHL,1909,zzzz. No longer colonized
China,CHN,1909,zzz. Not colonized
Colombia,COL,1909,zzzz. No longer colonized
Comoros,COM,1909,zzz. Not colonized
Congo,COG,1909,France
Costa Rica,CRI,1909,zzzz. No longer colonized
Cote d'Ivoire,CIV,1909,France
Cuba,CUB,1909,zzzz. No longer colonized
Democratic Republic of Congo,COD,1909,Belgium
Djibouti,DJI,1909,France
Dominica,DMA,1909,United Kingdom
Dominican Republic,DOM,1909,zzzz. No longer colonized
East Timor,TLS,1909,Portugal
Ecuador,ECU,1909,zzzz. No longer colonized
Egypt,EGY,1909,United Kingdom
El Salvador,SLV,1909,zzzz. No longer colonized
Equatorial Guinea,GNQ,1909,Spain
Eritrea,ERI,1909,Italy
Eswatini,SWZ,1909,United Kingdom
Ethiopia,ETH,1909,zzz. Not colonized
Fiji,FJI,1909,United Kingdom
France,FRA,1909,zz. Colonizer
Gabon,GAB,1909,France
Gambia,GMB,1909,United Kingdom
Georgia,GEO,1909,zzz. Not colonized
Germany,DEU,1909,zz. Colonizer
Ghana,GHA,1909,z. Multiple colonizers
Grenada,GRD,1909,United Kingdom
Guatemala,GTM,1909,zzzz. No longer colonized
Guinea,GIN,1909,France
Guinea-Bissau,GNB,1909,Portugal
Guyana,GUY,1909,United Kingdom
Haiti,HTI,1909,zzzz. No longer colonized
Honduras,HND,1909,zzzz. No longer colonized
India,IND,1909,United Kingdom
Indonesia,IDN,1909,Netherlands
Iran,IRN,1909,zzz. Not colonized
Iraq,IRQ,1909,zzz. Not colonized
Israel,ISR,1909,zzz. Not colonized
Italy,ITA,1909,zz. Colonizer
Jamaica,JAM,1909,United Kingdom
Japan,JPN,1909,zzz. Not colonized
Jordan,JOR,1909,zzz. Not colonized
Kazakhstan,KAZ,1909,zzz. Not colonized
Kenya,KEN,1909,United Kingdom
Kiribati,KIR,1909,United Kingdom
Kuwait,KWT,1909,zzz. Not colonized
Kyrgyzstan,KGZ,1909,zzz. Not colonized
Laos,LAO,1909,France
Lebanon,LBN,1909,zzz. Not colonized
Lesotho,LSO,1909,United Kingdom
Liberia,LBR,1909,zzz. Not colonized
Libya,LBY,1909,zzz. Not colonized
Madagascar,MDG,1909,France
Malawi,MWI,1909,United Kingdom
Malaysia,MYS,1909,United Kingdom
Maldives,MDV,1909,United Kingdom
Mali,MLI,1909,France
Marshall Islands,MHL,1909,Germany
Mauritania,MRT,1909,France
Mauritius,MUS,1909,United Kingdom
Mexico,MEX,1909,zzzz. No longer colonized
Micronesia (country),FSM,1909,zzzz. No longer colonized
Mongolia,MNG,1909,zzz. Not colonized
Morocco,MAR,1909,Spain
Mozambique,MOZ,1909,Portugal
Myanmar,MMR,1909,United Kingdom
Namibia,NAM,1909,Germany
Nauru,NRU,1909,Germany
Nepal,NPL,1909,zzz. Not colonized
Netherlands,NLD,1909,zz. Colonizer
New Zealand,NZL,1909,United Kingdom
Nicaragua,NIC,1909,zzzz. No longer colonized
Niger,NER,1909,zzz. Not colonized
Nigeria,NGA,1909,United Kingdom
North Korea,PRK,1909,zzz. Not colonized
Oman,OMN,1909,zzz. Not colonized
Pakistan,PAK,1909,United Kingdom
Palau,PLW,1909,Germany
Panama,PAN,1909,zzzz. No longer colonized
Papua New Guinea,PNG,1909,United Kingdom
Paraguay,PRY,1909,zzzz. No longer colonized
Peru,PER,1909,zzzz. No longer colonized
Philippines,PHL,1909,zzzz. No longer colonized
Portugal,PRT,1909,zz. Colonizer
Qatar,QAT,1909,zzz. Not colonized
Rwanda,RWA,1909,Germany
Saint Kitts and Nevis,KNA,1909,United Kingdom
Saint Lucia,LCA,1909,United Kingdom
Saint Vincent and the Grenadines,VCT,1909,United Kingdom
Samoa,WSM,1909,Germany
Sao Tome and Principe,STP,1909,Portugal
Saudi Arabia,SAU,1909,zzz. Not colonized
Senegal,SEN,1909,France
Seychelles,SYC,1909,United Kingdom
Sierra Leone,SLE,1909,United Kingdom
Singapore,SGP,1909,United Kingdom
Solomon Islands,SLB,1909,z. Multiple colonizers
Somalia,SOM,1909,z. Multiple colonizers
South Africa,ZAF,1909,United Kingdom
South Korea,KOR,1909,zzz. Not colonized
South Sudan,SSD,1909,zzz. Not colonized
Spain,ESP,1909,zz. Colonizer
Sri Lanka,LKA,1909,United Kingdom
Sudan,SDN,1909,United Kingdom
Suriname,SUR,1909,Netherlands
Syria,SYR,1909,zzz. Not colonized
Taiwan,TWN,1909,zzz. Not colonized
Tajikistan,TJK,1909,zzz. Not colonized
Tanzania,TZA,1909,Germany
Thailand,THA,1909,zzz. Not colonized
Togo,TGO,1909,Germany
Tonga,TON,1909,United Kingdom
Trinidad and Tobago,TTO,1909,United Kingdom
Tunisia,TUN,1909,France
Turkey,TUR,1909,zzz. Not colonized
Turkmenistan,TKM,1909,zzz. Not colonized
Tuvalu,TUV,1909,United Kingdom
Uganda,UGA,1909,United Kingdom
United Arab Emirates,ARE,1909,United Kingdom
United Kingdom,GBR,1909,zz. Colonizer
United States,USA,1909,zzzz. No longer colonized
Uruguay,URY,1909,zzzz. No longer colonized
Uzbekistan,UZB,1909,zzz. Not colonized
Vanuatu,VUT,1909,z. Multiple colonizers
Venezuela,VEN,1909,zzzz. No longer colonized
Vietnam,VNM,1909,France
Yemen,YEM,1909,zzz. Not colonized
Zambia,ZMB,1909,zzz. Not colonized
Zimbabwe,ZWE,1909,zzz. Not colonized
