Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1874,zzz. Not colonized
Algeria,DZA,1874,France
Angola,AGO,1874,Portugal
Antigua and Barbuda,ATG,1874,United Kingdom
Argentina,ARG,1874,zzzz. No longer colonized
Armenia,ARM,1874,zzz. Not colonized
Australia,AUS,1874,United Kingdom
Azerbaijan,AZE,1874,zzz. Not colonized
Bahamas,BHS,1874,United Kingdom
Bahrain,BHR,1874,United Kingdom
Bangladesh,BGD,1874,United Kingdom
Barbados,BRB,1874,United Kingdom
Belgium,BEL,1874,zz. Colonizer
Belize,BLZ,1874,United Kingdom
Benin,BEN,1874,zzz. Not colonized
Bhutan,BTN,1874,zzz. Not colonized
Bolivia,BOL,1874,zzzz. No longer colonized
Botswana,BWA,1874,zzz. Not colonized
Brazil,BRA,1874,zzzz. No longer colonized
Brunei,BRN,1874,zzz. Not colonized
Burkina Faso,BFA,1874,zzz. Not colonized
Burundi,BDI,1874,zzz. Not colonized
Cambodia,KHM,1874,zzz. Not colonized
Cameroon,CMR,1874,zzz. Not colonized
Canada,CAN,1874,United Kingdom
Cape Verde,CPV,1874,Portugal
Central African Republic,CAF,1874,zzz. Not colonized
Chad,TCD,1874,zzz. Not colonized
Chile,CHL,1874,zzzz. No longer colonized
China,CHN,1874,zzz. Not colonized
Colombia,COL,1874,zzzz. No longer colonized
Comoros,COM,1874,zzz. Not colonized
Congo,COG,1874,zzz. Not colonized
Costa Rica,CRI,1874,zzzz. No longer colonized
Cote d'Ivoire,CIV,1874,zzz. Not colonized
Cuba,CUB,1874,Spain
Democratic Republic of Congo,COD,1874,zzz. Not colonized
Djibouti,DJI,1874,zzz. Not colonized
Dominica,DMA,1874,United Kingdom
Dominican Republic,DOM,1874,zzzz. No longer colonized
East Timor,TLS,1874,Portugal
Ecuador,ECU,1874,zzzz. No longer colonized
Egypt,EGY,1874,zzz. Not colonized
El Salvador,SLV,1874,zzzz. No longer colonized
Equatorial Guinea,GNQ,1874,Spain
Eritrea,ERI,1874,zzz. Not colonized
Eswatini,SWZ,1874,zzz. Not colonized
Ethiopia,ETH,1874,zzz. Not colonized
Fiji,FJI,1874,United Kingdom
France,FRA,1874,zz. Colonizer
Gabon,GAB,1874,zzz. Not colonized
Gambia,GMB,1874,zzz. Not colonized
Georgia,GEO,1874,zzz. Not colonized
Germany,DEU,1874,zz. Colonizer
Ghana,GHA,1874,United Kingdom
Grenada,GRD,1874,United Kingdom
Guatemala,GTM,1874,zzzz. No longer colonized
Guinea,GIN,1874,zzz. Not colonized
Guinea-Bissau,GNB,1874,zzz. Not colonized
Guyana,GUY,1874,United Kingdom
Haiti,HTI,1874,zzzz. No longer colonized
Honduras,HND,1874,zzzz. No longer colonized
India,IND,1874,United Kingdom
Indonesia,IDN,1874,Netherlands
Iran,IRN,1874,zzz. Not colonized
Iraq,IRQ,1874,zzz. Not colonized
Israel,ISR,1874,zzz. Not colonized
Italy,ITA,1874,zz. Colonizer
Jamaica,JAM,1874,United Kingdom
