Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1992,zzz. Not colonized
Algeria,DZA,1992,zzzz. No longer colonized
Angola,AGO,1992,zzzz. No longer colonized
Antigua and Barbuda,ATG,1992,zzzz. No longer colonized
Argentina,ARG,1992,zzzz. No longer colonized
Armenia,ARM,1992,zzz. Not colonized
Australia,AUS,1992,zzzz. No longer colonized
Azerbaijan,AZE,1992,zzz. Not colonized
Bahamas,BHS,1992,zzzz. No longer colonized
Bahrain,BHR,1992,zzzz. No longer colonized
Bangladesh,BGD,1992,zzzz. No longer colonized
Barbados,BRB,1992,zzzz. No longer colonized
Belgium,BEL,1992,zz. Colonizer
Belize,BLZ,1992,zzzz. No longer colonized
Benin,BEN,1992,zzzz. No longer colonized
Bhutan,BTN,1992,zzzz. No longer colonized
Bolivia,BOL,1992,zzzz. No longer colonized
Botswana,BWA,1992,zzzz. No longer colonized
Brazil,BRA,1992,zzzz. No longer colonized
Brunei,BRN,1992,zzzz. No longer colonized
Burkina Faso,BFA,1992,zzzz. No longer colonized
Burundi,BDI,1992,zzzz. No longer colonized
Cambodia,KHM,1992,zzzz. No longer colonized
Cameroon,CMR,1992,zzzz. No longer colonized
Canada,CAN,1992,zzzz. No longer colonized
Cape Verde,CPV,1992,zzzz. No longer colonized
Central African Republic,CAF,1992,zzzz. No longer colonized
Chad,TCD,1992,zzzz. No longer colonized
Chile,CHL,1992,zzzz. No longer colonized
China,CHN,1992,zzz. Not colonized
Colombia,COL,1992,zzzz. No longer colonized
Comoros,COM,1992,zzzz. No longer colonized
Congo,COG,1992,zzzz. No longer colonized
Costa Rica,CRI,1992,zzzz. No longer colonized
Cote d'Ivoire,CIV,1992,zzzz. No longer colonized
Cuba,CUB,1992,zzzz. No longer colonized
Cyprus,CYP,1992,zzzz. No longer colonized
Democratic Republic of Congo,COD,1992,zzzz. No longer colonized
Djibouti,DJI,1992,zzzz. No longer colonized
Dominica,DMA,1992,zzzz. No longer colonized
Dominican Republic,DOM,1992,zzzz. No longer colonized
East Timor,TLS,1992,zzzz. No longer colonized
Ecuador,ECU,1992,zzzz. No longer colonized
Egypt,EGY,1992,zzzz. No longer colonized
El Salvador,SLV,1992,zzzz. No longer colonized
Equatorial Guinea,GNQ,1992,zzzz. No longer colonized
Eritrea,ERI,1992,zzzz. No longer colonized
Eswatini,SWZ,1992,zzzz. No longer colonized
Ethiopia,ETH,1992,zzz. Not colonized
Fiji,FJI,1992,zzzz. No longer colonized
France,FRA,1992,zz. Colonizer
Gabon,GAB,1992,zzzz. No longer colonized
Gambia,GMB,1992,zzzz. No longer colonized
Georgia,GEO,1992,zzz. Not colonized
Germany,DEU,1992,zz. Colonizer
Ghana,GHA,1992,zzzz. No longer colonized
Grenada,GRD,1992,zzzz. No longer colonized
Guatemala,GTM,1992,zzzz. No longer colonized
Guinea,GIN,1992,zzzz. No longer colonized
Guinea-Bissau,GNB,1992,zzzz. No longer colonized
Guyana,GUY,1992,zzzz. No longer colonized
Haiti,HTI,1992,zzzz. No longer colonized
Honduras,HND,1992,zzzz. No longer colonized
India,IND,1992,zzzz. No longer colonized
Indonesia,IDN,1992,zzzz. No longer colonized
Iran,IRN,1992,zzz. Not colonized
Iraq,IRQ,1992,zzzz. No longer colonized
Israel,ISR,1992,zzzz. No longer colonized
Italy,ITA,1992,zz. Colonizer
Jamaica,JAM,1992,zzzz. No longer colonized
Japan,JPN,1992,zzz. Not colonized
Jordan,JOR,1992,zzzz. No longer colonized
Kazakhstan,KAZ,1992,zzz. Not colonized
Kenya,KEN,1992,zzzz. No longer colonized
Kiribati,KIR,1992,zzzz. No longer colonized
Kuwait,KWT,1992,zzzz. No longer colonized
Kyrgyzstan,KGZ,1992,zzz. Not colonized
Laos,LAO,1992,zzzz. No longer colonized
Lebanon,LBN,1992,zzzz. No longer colonized
Lesotho,LSO,1992,zzzz. No longer colonized
Liberia,LBR,1992,zzz. Not colonized
Libya,LBY,1992,zzzz. No longer colonized
Madagascar,MDG,1992,zzzz. No longer colonized
Malawi,MWI,1992,zzzz. No longer colonized
Malaysia,MYS,1992,zzzz. No longer colonized
Maldives,MDV,1992,zzzz. No longer colonized
Mali,MLI,1992,zzzz. No longer colonized
Marshall Islands,MHL,1992,zzzz. No longer colonized
Mauritania,MRT,1992,zzzz. No longer colonized
Mauritius,MUS,1992,zzzz. No longer colonized
Mexico,MEX,1992,zzzz. No longer colonized
Micronesia (country),FSM,1992,zzzz. No longer colonized
Mongolia,MNG,1992,zzz. Not colonized
Morocco,MAR,1992,zzzz. No longer colonized
Mozambique,MOZ,1992,zzzz. No longer colonized
Myanmar,MMR,1992,zzzz. No longer colonized
Namibia,NAM,1992,zzzz. No longer colonized
Nauru,NRU,1992,zzzz. No longer colonized
Nepal,NPL,1992,zzz. Not colonized
Netherlands,NLD,1992,zz. Colonizer
New Zealand,NZL,1992,zzzz. No longer colonized
Nicaragua,NIC,1992,zzzz. No longer colonized
Niger,NER,1992,zzzz. No longer colonized
Nigeria,NGA,1992,zzzz. No longer colonized
North Korea,PRK,1992,zzz. Not colonized
Oman,OMN,1992,zzz. Not colonized
Pakistan,PAK,1992,zzzz. No longer colonized
Palau,PLW,1992,zzzz. No longer colonized
Panama,PAN,1992,zzzz. No longer colonized
Papua New Guinea,PNG,1992,zzzz. No longer colonized
Paraguay,PRY,1992,zzzz. No longer colonized
Peru,PER,1992,zzzz. No longer colonized
Philippines,PHL,1992,zzzz. No longer colonized
Portugal,PRT,1992,zz. Colonizer
Qatar,QAT,1992,zzzz. No longer colonized
Rwanda,RWA,1992,zzzz. No longer colonized
Saint Kitts and Nevis,KNA,1992,zzzz. No longer colonized
Saint Lucia,LCA,1992,zzzz. No longer colonized
Saint Vincent and the Grenadines,VCT,1992,zzzz. No longer colonized
Samoa,WSM,1992,zzzz. No longer colonized
Sao Tome and Principe,STP,1992,zzzz. No longer colonized
Saudi Arabia,SAU,1992,zzz. Not colonized
Senegal,SEN,1992,zzzz. No longer colonized
Seychelles,SYC,1992,zzzz. No longer colonized
Sierra Leone,SLE,1992,zzzz. No longer colonized
Singapore,SGP,1992,zzzz. No longer colonized
Solomon Islands,SLB,1992,zzzz. No longer colonized
Somalia,SOM,1992,zzzz. No longer colonized
South Africa,ZAF,1992,zzzz. No longer colonized
South Korea,KOR,1992,zzz. Not colonized
South Sudan,SSD,1992,zzz. Not colonized
Spain,ESP,1992,zz. Colonizer
