Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,2014,zzz. Not colonized
Algeria,DZA,2014,zzzz. No longer colonized
Angola,AGO,2014,zzzz. No longer colonized
Antigua and Barbuda,ATG,2014,zzzz. No longer colonized
Argentina,ARG,2014,zzzz. No longer colonized
Armenia,ARM,2014,zzz. Not colonized
Australia,AUS,2014,zzzz. No longer colonized
Azerbaijan,AZE,2014,zzz. Not colonized
Bahamas,BHS,2014,zzzz. No longer colonized
Bahrain,BHR,2014,zzzz. No longer colonized
Bangladesh,BGD,2014,zzzz. No longer colonized
Barbados,BRB,2014,zzzz. No longer colonized
Belgium,BEL,2014,zz. Colonizer
Belize,BLZ,2014,zzzz. No longer colonized
Benin,BEN,2014,zzzz. No longer colonized
Bhutan,BTN,2014,zzzz. No longer colonized
Bolivia,BOL,2014,zzzz. No longer colonized
Botswana,BWA,2014,zzzz. No longer colonized
Brazil,BRA,2014,zzzz. No longer colonized
Brunei,BRN,2014,zzzz. No longer colonized
Burkina Faso,BFA,2014,zzzz. No longer colonized
Burundi,BDI,2014,zzzz. No longer colonized
Cambodia,KHM,2014,zzzz. No longer colonized
Cameroon,CMR,2014,zzzz. No longer colonized
Canada,CAN,2014,zzzz. No longer colonized
Cape Verde,CPV,2014,zzzz. No longer colonized
Central African Republic,CAF,2014,zzzz. No longer colonized
Chad,TCD,2014,zzzz. No longer colonized
Chile,CHL,2014,zzzz. No longer colonized
China,CHN,2014,zzz. Not colonized
Colombia,COL,2014,zzzz. No longer colonized
Comoros,COM,2014,zzzz. No longer colonized
Congo,COG,2014,zzzz. No longer colonized
Costa Rica,CRI,2014,zzzz. No longer colonized
Cote d'Ivoire,CIV,2014,zzzz. No longer colonized
Cuba,CUB,2014,zzzz. No longer colonized
Cyprus,CYP,2014,zzzz. No longer colonized
Democratic Republic of Congo,COD,2014,zzzz. No longer colonized
Djibouti,DJI,2014,zzzz. No longer colonized
Dominica,DMA,2014,zzzz. No longer colonized
Dominican Republic,DOM,2014,zzzz. No longer colonized
East Timor,TLS,2014,zzzz. No longer colonized
Ecuador,ECU,2014,zzzz. No longer colonized
Egypt,EGY,2014,zzzz. No longer colonized
El Salvador,SLV,2014,zzzz. No longer colonized
Equatorial Guinea,GNQ,2014,zzzz. No longer colonized
Eritrea,ERI,2014,zzzz. No longer colonized
Eswatini,SWZ,2014,zzzz. No longer colonized
Ethiopia,ETH,2014,zzz. Not colonized
Fiji,FJI,2014,zzzz. No longer colonized
France,FRA,2014,zz. Colonizer
Gabon,GAB,2014,zzzz. No longer colonized
Gambia,GMB,2014,zzzz. No longer colonized
Georgia,GEO,2014,zzz. Not colonized
Germany,DEU,2014,zz. Colonizer
Ghana,GHA,2014,zzzz. No longer colonized
Grenada,GRD,2014,zzzz. No longer colonized
Guatemala,GTM,2014,zzzz. No longer colonized
Guinea,GIN,2014,zzzz. No longer colonized
Guinea-Bissau,GNB,2014,zzzz. No longer colonized
Guyana,GUY,2014,zzzz. No longer colonized
Haiti,HTI,2014,zzzz. No longer colonized
Honduras,HND,2014,zzzz. No longer colonized
India,IND,2014,zzzz. No longer colonized
Indonesia,IDN,2014,zzzz. No longer colonized
Iran,IRN,2014,zzz. Not colonized
Iraq,IRQ,2014,zzzz. No longer colonized
Israel,ISR,2014,zzzz. No longer colonized
Italy,ITA,2014,zz. Colonizer
Jamaica,JAM,2014,zzzz. No longer colonized
Japan,JPN,2014,zzz. Not colonized
Jordan,JOR,2014,zzzz. No longer colonized
Kazakhstan,KAZ,2014,zzz. Not colonized
Kenya,KEN,2014,zzzz. No longer colonized
Kiribati,KIR,2014,zzzz. No longer colonized
Kuwait,KWT,2014,zzzz. No longer colonized
Kyrgyzstan,KGZ,2014,zzz. Not colonized
Laos,LAO,2014,zzzz. No longer colonized
Lebanon,LBN,2014,zzzz. No longer colonized
Lesotho,LSO,2014,zzzz. No longer colonized
