Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1600,zzz. Not colonized
Algeria,DZA,1600,zzz. Not colonized
Angola,AGO,1600,Portugal
Antigua and Barbuda,ATG,1600,zzz. Not colonized
Argentina,ARG,1600,Spain
Armenia,ARM,1600,zzz. Not colonized
Australia,AUS,1600,zzz. Not colonized
Azerbaijan,AZE,1600,zzz. Not colonized
Bahamas,BHS,1600,zzz. Not colonized
Bahrain,BHR,1600,zzz. Not colonized
Bangladesh,BGD,1600,zzz. Not colonized
Barbados,BRB,1600,zzz. Not colonized
Belgium,BEL,1600,zz. Colonizer
Belize,BLZ,1600,Spain
Benin,BEN,1600,zzz. Not colonized
Bhutan,BTN,1600,zzz. Not colonized
Bolivia,BOL,1600,Spain
Botswana,BWA,1600,zzz. Not colonized
Brazil,BRA,1600,Portugal
Brunei,BRN,1600,zzz. Not colonized
Burkina Faso,BFA,1600,zzz. Not colonized
Burundi,BDI,1600,zzz. Not colonized
Cambodia,KHM,1600,zzz. Not colonized
Cameroon,CMR,1600,zzz. Not colonized
Canada,CAN,1600,zzz. Not colonized
Cape Verde,CPV,1600,Portugal
Central African Republic,CAF,1600,zzz. Not colonized
Chad,TCD,1600,zzz. Not colonized
Chile,CHL,1600,Spain
China,CHN,1600,zzz. Not colonized
Colombia,COL,1600,Spain
Comoros,COM,1600,zzz. Not colonized
Congo,COG,1600,zzz. Not colonized
Costa Rica,CRI,1600,Spain
Cote d'Ivoire,CIV,1600,zzz. Not colonized
Cuba,CUB,1600,Spain
Democratic Republic of Congo,COD,1600,zzz. Not colonized
Djibouti,DJI,1600,zzz. Not colonized
Dominica,DMA,1600,zzz. Not colonized
Dominican Republic,DOM,1600,Spain
East Timor,TLS,1600,zzz. Not colonized
Ecuador,ECU,1600,Spain
Egypt,EGY,1600,zzz. Not colonized
El Salvador,SLV,1600,Spain
Equatorial Guinea,GNQ,1600,zzz. Not colonized
Eritrea,ERI,1600,zzz. Not colonized
Eswatini,SWZ,1600,zzz. Not colonized
Ethiopia,ETH,1600,zzz. Not colonized
Fiji,FJI,1600,zzz. Not colonized
France,FRA,1600,zz. Colonizer
Gabon,GAB,1600,zzz. Not colonized
Gambia,GMB,1600,zzz. Not colonized
Georgia,GEO,1600,zzz. Not colonized
Germany,DEU,1600,zz. Colonizer
Ghana,GHA,1600,Portugal
Grenada,GRD,1600,zzz. Not colonized
Guatemala,GTM,1600,Spain
Guinea,GIN,1600,zzz. Not colonized
Guinea-Bissau,GNB,1600,zzz. Not colonized
Guyana,GUY,1600,Netherlands
Haiti,HTI,1600,zzz. Not colonized
Honduras,HND,1600,Spain
India,IND,1600,zzz. Not colonized
Indonesia,IDN,1600,zzz. Not colonized
Iran,IRN,1600,zzz. Not colonized
Iraq,IRQ,1600,zzz. Not colonized
Israel,ISR,1600,zzz. Not colonized
Italy,ITA,1600,zz. Colonizer
Jamaica,JAM,1600,Spain
Japan,JPN,1600,zzz. Not colonized
Jordan,JOR,1600,zzz. Not colonized
Kazakhstan,KAZ,1600,zzz. Not colonized
Kenya,KEN,1600,zzz. Not colonized
Kiribati,KIR,1600,zzz. Not colonized
Kuwait,KWT,1600,zzz. Not colonized
Kyrgyzstan,KGZ,1600,zzz. Not colonized
Laos,LAO,1600,zzz. Not colonized
Lebanon,LBN,1600,zzz. Not colonized
Lesotho,LSO,1600,zzz. Not colonized
Liberia,LBR,1600,zzz. Not colonized
Libya,LBY,1600,zzz. Not colonized
Madagascar,MDG,1600,zzz. Not colonized
Malawi,MWI,1600,zzz. Not colonized
Malaysia,MYS,1600,Portugal
Maldives,MDV,1600,zzz. Not colonized
Mali,MLI,1600,zzz. Not colonized
Marshall Islands,MHL,1600,zzz. Not colonized
Mauritania,MRT,1600,zzz. Not colonized
Mauritius,MUS,1600,zzz. Not colonized
Mexico,MEX,1600,Spain
Micronesia (country),FSM,1600,zzz. Not colonized
Mongolia,MNG,1600,zzz. Not colonized
Morocco,MAR,1600,zzz. Not colonized
Mozambique,MOZ,1600,zzz. Not colonized
Myanmar,MMR,1600,zzz. Not colonized
Namibia,NAM,1600,zzz. Not colonized
Nauru,NRU,1600,zzz. Not colonized
Nepal,NPL,1600,zzz. Not colonized
Netherlands,NLD,1600,zz. Colonizer
New Zealand,NZL,1600,zzz. Not colonized
Nicaragua,NIC,1600,Spain
Niger,NER,1600,zzz. Not colonized
Nigeria,NGA,1600,zzz. Not colonized
North Korea,PRK,1600,zzz. Not colonized
Oman,OMN,1600,zzz. Not colonized
Pakistan,PAK,1600,zzz. Not colonized
Palau,PLW,1600,zzz. Not colonized
Panama,PAN,1600,Spain
Papua New Guinea,PNG,1600,zzz. Not colonized
Paraguay,PRY,1600,Spain
Peru,PER,1600,Spain
Philippines,PHL,1600,Spain
Portugal,PRT,1600,zz. Colonizer
Qatar,QAT,1600,zzz. Not colonized
Rwanda,RWA,1600,zzz. Not colonized
Saint Kitts and Nevis,KNA,1600,zzz. Not colonized
Saint Lucia,LCA,1600,zzz. Not colonized
Saint Vincent and the Grenadines,VCT,1600,zzz. Not colonized
Samoa,WSM,1600,zzz. Not colonized
Sao Tome and Principe,STP,1600,Portugal
Saudi Arabia,SAU,1600,zzz. Not colonized
Senegal,SEN,1600,zzz. Not colonized
Seychelles,SYC,1600,zzz. Not colonized
Sierra Leone,SLE,1600,zzz. Not colonized
Singapore,SGP,1600,zzz. Not colonized
Solomon Islands,SLB,1600,zzz. Not colonized
Somalia,SOM,1600,zzz. Not colonized
South Africa,ZAF,1600,zzz. Not colonized
