Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1674,zzz. Not colonized
Algeria,DZA,1674,zzz. Not colonized
Angola,AGO,1674,Portugal
Antigua and Barbuda,ATG,1674,United Kingdom
Argentina,ARG,1674,Spain
Armenia,ARM,1674,zzz. Not colonized
Australia,AUS,1674,zzz. Not colonized
Azerbaijan,AZE,1674,zzz. Not colonized
Bahamas,BHS,1674,zzz. Not colonized
Bahrain,BHR,1674,zzz. Not colonized
Bangladesh,BGD,1674,zzz. Not colonized
Barbados,BRB,1674,United Kingdom
Belgium,BEL,1674,zz. Colonizer
Belize,BLZ,1674,Spain
Benin,BEN,1674,zzz. Not colonized
Bhutan,BTN,1674,zzz. Not colonized
Bolivia,BOL,1674,Spain
Botswana,BWA,1674,zzz. Not colonized
Brazil,BRA,1674,Portugal
Brunei,BRN,1674,zzz. Not colonized
Burkina Faso,BFA,1674,zzz. Not colonized
Burundi,BDI,1674,zzz. Not colonized
Cambodia,KHM,1674,zzz. Not colonized
Cameroon,CMR,1674,zzz. Not colonized
Canada,CAN,1674,France
Cape Verde,CPV,1674,Portugal
Central African Republic,CAF,1674,zzz. Not colonized
Chad,TCD,1674,zzz. Not colonized
Chile,CHL,1674,Spain
China,CHN,1674,zzz. Not colonized
Colombia,COL,1674,Spain
Comoros,COM,1674,zzz. Not colonized
Congo,COG,1674,zzz. Not colonized
Costa Rica,CRI,1674,Spain
Cote d'Ivoire,CIV,1674,zzz. Not colonized
Cuba,CUB,1674,Spain
Democratic Republic of Congo,COD,1674,zzz. Not colonized
Djibouti,DJI,1674,zzz. Not colonized
Dominica,DMA,1674,France
Dominican Republic,DOM,1674,Spain
East Timor,TLS,1674,Portugal
Ecuador,ECU,1674,Spain
Egypt,EGY,1674,zzz. Not colonized
El Salvador,SLV,1674,Spain
Equatorial Guinea,GNQ,1674,zzz. Not colonized
Eritrea,ERI,1674,zzz. Not colonized
Eswatini,SWZ,1674,zzz. Not colonized
Ethiopia,ETH,1674,zzz. Not colonized
Fiji,FJI,1674,zzz. Not colonized
