Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1683,zzz. Not colonized
Algeria,DZA,1683,zzz. Not colonized
Angola,AGO,1683,Portugal
Antigua and Barbuda,ATG,1683,United Kingdom
Argentina,ARG,1683,Spain
Armenia,ARM,1683,zzz. Not colonized
Australia,AUS,1683,zzz. Not colonized
Azerbaijan,AZE,1683,zzz. Not colonized
Bahamas,BHS,1683,zzz. Not colonized
Bahrain,BHR,1683,zzz. Not colonized
Bangladesh,BGD,1683,zzz. Not colonized
Barbados,BRB,1683,United Kingdom
Belgium,BEL,1683,zz. Colonizer
Belize,BLZ,1683,Spain
Benin,BEN,1683,zzz. Not colonized
Bhutan,BTN,1683,zzz. Not colonized
Bolivia,BOL,1683,Spain
Botswana,BWA,1683,zzz. Not colonized
Brazil,BRA,1683,Portugal
Brunei,BRN,1683,zzz. Not colonized
Burkina Faso,BFA,1683,zzz. Not colonized
Burundi,BDI,1683,zzz. Not colonized
Cambodia,KHM,1683,zzz. Not colonized
Cameroon,CMR,1683,zzz. Not colonized
Canada,CAN,1683,France
Cape Verde,CPV,1683,Portugal
Central African Republic,CAF,1683,zzz. Not colonized
Chad,TCD,1683,zzz. Not colonized
Chile,CHL,1683,Spain
China,CHN,1683,zzz. Not colonized
Colombia,COL,1683,Spain
Comoros,COM,1683,zzz. Not colonized
Congo,COG,1683,zzz. Not colonized
Costa Rica,CRI,1683,Spain
Cote d'Ivoire,CIV,1683,zzz. Not colonized
Cuba,CUB,1683,Spain
Democratic Republic of Congo,COD,1683,zzz. Not colonized
Djibouti,DJI,1683,zzz. Not colonized
Dominica,DMA,1683,France
Dominican Republic,DOM,1683,Spain
East Timor,TLS,1683,Portugal
Ecuador,ECU,1683,Spain
Egypt,EGY,1683,zzz. Not colonized
El Salvador,SLV,1683,Spain
Equatorial Guinea,GNQ,1683,zzz. Not colonized
Eritrea,ERI,1683,zzz. Not colonized
Eswatini,SWZ,1683,zzz. Not colonized
Ethiopia,ETH,1683,zzz. Not colonized
Fiji,FJI,1683,zzz. Not colonized
France,FRA,1683,zz. Colonizer
Gabon,GAB,1683,zzz. Not colonized
Gambia,GMB,1683,zzz. Not colonized
Georgia,GEO,1683,zzz. Not colonized
Germany,DEU,1683,zz. Colonizer
Ghana,GHA,1683,Portugal
Grenada,GRD,1683,France
Guatemala,GTM,1683,Spain
Guinea,GIN,1683,zzz. Not colonized
Guinea-Bissau,GNB,1683,zzz. Not colonized
Guyana,GUY,1683,Netherlands
Haiti,HTI,1683,France
Honduras,HND,1683,Spain
India,IND,1683,zzz. Not colonized
Indonesia,IDN,1683,Netherlands
Iran,IRN,1683,zzz. Not colonized
Iraq,IRQ,1683,zzz. Not colonized
Israel,ISR,1683,zzz. Not colonized
Italy,ITA,1683,zz. Colonizer
Jamaica,JAM,1683,United Kingdom
Japan,JPN,1683,zzz. Not colonized
Jordan,JOR,1683,zzz. Not colonized
Kazakhstan,KAZ,1683,zzz. Not colonized
Kenya,KEN,1683,zzz. Not colonized
Kiribati,KIR,1683,zzz. Not colonized
Kuwait,KWT,1683,zzz. Not colonized
Kyrgyzstan,KGZ,1683,zzz. Not colonized
Laos,LAO,1683,zzz. Not colonized
Lebanon,LBN,1683,zzz. Not colonized
Lesotho,LSO,1683,zzz. Not colonized
Liberia,LBR,1683,zzz. Not colonized
Libya,LBY,1683,zzz. Not colonized
Madagascar,MDG,1683,zzz. Not colonized
Malawi,MWI,1683,zzz. Not colonized
Malaysia,MYS,1683,zzzz. No longer colonized
Maldives,MDV,1683,zzz. Not colonized
Mali,MLI,1683,zzz. Not colonized
Marshall Islands,MHL,1683,zzz. Not colonized
Mauritania,MRT,1683,zzz. Not colonized
Mauritius,MUS,1683,zzz. Not colonized
Mexico,MEX,1683,Spain
Micronesia (country),FSM,1683,Spain
Mongolia,MNG,1683,zzz. Not colonized
Morocco,MAR,1683,zzz. Not colonized
Mozambique,MOZ,1683,zzz. Not colonized
Myanmar,MMR,1683,zzz. Not colonized
Namibia,NAM,1683,zzz. Not colonized
Nauru,NRU,1683,zzz. Not colonized
Nepal,NPL,1683,zzz. Not colonized
Netherlands,NLD,1683,zz. Colonizer
New Zealand,NZL,1683,zzz. Not colonized
Nicaragua,NIC,1683,Spain
Niger,NER,1683,zzz. Not colonized
Nigeria,NGA,1683,zzz. Not colonized
North Korea,PRK,1683,zzz. Not colonized
Oman,OMN,1683,zzz. Not colonized
Pakistan,PAK,1683,zzz. Not colonized
Palau,PLW,1683,zzz. Not colonized
Panama,PAN,1683,Spain
Papua New Guinea,PNG,1683,zzz. Not colonized
Paraguay,PRY,1683,Spain
Peru,PER,1683,Spain
Philippines,PHL,1683,Spain
Portugal,PRT,1683,zz. Colonizer
Qatar,QAT,1683,zzz. Not colonized
Rwanda,RWA,1683,zzz. Not colonized
Saint Kitts and Nevis,KNA,1683,United Kingdom
Saint Lucia,LCA,1683,France
Saint Vincent and the Grenadines,VCT,1683,zzz. Not colonized
Samoa,WSM,1683,zzz. Not colonized
Sao Tome and Principe,STP,1683,Portugal
Saudi Arabia,SAU,1683,zzz. Not colonized
Senegal,SEN,1683,zzz. Not colonized
Seychelles,SYC,1683,zzz. Not colonized
Sierra Leone,SLE,1683,zzz. Not colonized
Singapore,SGP,1683,zzz. Not colonized
Solomon Islands,SLB,1683,zzz. Not colonized
Somalia,SOM,1683,zzz. Not colonized
South Africa,ZAF,1683,Netherlands
South Korea,KOR,1683,zzz. Not colonized
South Sudan,SSD,1683,zzz. Not colonized
Spain,ESP,1683,zz. Colonizer
Sri Lanka,LKA,1683,zzzz. No longer colonized
Sudan,SDN,1683,zzz. Not colonized
Suriname,SUR,1683,Netherlands
Syria,SYR,1683,zzz. Not colonized
Taiwan,TWN,1683,zzz. Not colonized
Tajikistan,TJK,1683,zzz. Not colonized
Tanzania,TZA,1683,zzz. Not colonized
Thailand,THA,1683,zzz. Not colonized
Togo,TGO,1683,zzz. Not colonized
Tonga,TON,1683,zzz. Not colonized
Trinidad and Tobago,TTO,1683,Spain
Tunisia,TUN,1683,zzz. Not colonized
Turkey,TUR,1683,zzz. Not colonized
Turkmenistan,TKM,1683,zzz. Not colonized
Tuvalu,TUV,1683,zzz. Not colonized
Uganda,UGA,1683,zzz. Not colonized
United Arab Emirates,ARE,1683,zzz. Not colonized
United Kingdom,GBR,1683,zz. Colonizer
United States,USA,1683,United Kingdom
Uruguay,URY,1683,z. Multiple colonizers
Uzbekistan,UZB,1683,zzz. Not colonized
Vanuatu,VUT,1683,zzz. Not colonized
Venezuela,VEN,1683,Spain
Vietnam,VNM,1683,zzz. Not colonized
Yemen,YEM,1683,zzz. Not colonized
Zambia,ZMB,1683,zzz. Not colonized
Zimbabwe,ZWE,1683,zzz. Not colonized
