Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1895,zzz. Not colonized
Algeria,DZA,1895,France
Angola,AGO,1895,Portugal
Antigua and Barbuda,ATG,1895,United Kingdom
Argentina,ARG,1895,zzzz. No longer colonized
Armenia,ARM,1895,zzz. Not colonized
Australia,AUS,1895,United Kingdom
Azerbaijan,AZE,1895,zzz. Not colonized
Bahamas,BHS,1895,United Kingdom
Bahrain,BHR,1895,United Kingdom
Bangladesh,BGD,1895,United Kingdom
Barbados,BRB,1895,United Kingdom
Belgium,BEL,1895,zz. Colonizer
Belize,BLZ,1895,United Kingdom
Benin,BEN,1895,France
Bhutan,BTN,1895,zzz. Not colonized
Bolivia,BOL,1895,zzzz. No longer colonized
Botswana,BWA,1895,United Kingdom
Brazil,BRA,1895,zzzz. No longer colonized
Brunei,BRN,1895,United Kingdom
Burkina Faso,BFA,1895,France
Burundi,BDI,1895,zzz. Not colonized
Cambodia,KHM,1895,France
Cameroon,CMR,1895,Germany
Canada,CAN,1895,United Kingdom
Cape Verde,CPV,1895,Portugal
Central African Republic,CAF,1895,zzz. Not colonized
Chad,TCD,1895,zzz. Not colonized
Chile,CHL,1895,zzzz. No longer colonized
China,CHN,1895,zzz. Not colonized
Colombia,COL,1895,zzzz. No longer colonized
Comoros,COM,1895,zzz. Not colonized
Congo,COG,1895,France
Costa Rica,CRI,1895,zzzz. No longer colonized
Cote d'Ivoire,CIV,1895,France
Cuba,CUB,1895,Spain
Democratic Republic of Congo,COD,1895,Belgium
Djibouti,DJI,1895,France
Dominica,DMA,1895,United Kingdom
Dominican Republic,DOM,1895,zzzz. No longer colonized
East Timor,TLS,1895,Portugal
Ecuador,ECU,1895,zzzz. No longer colonized
Egypt,EGY,1895,United Kingdom
El Salvador,SLV,1895,zzzz. No longer colonized
Equatorial Guinea,GNQ,1895,Spain
Eritrea,ERI,1895,Italy
Eswatini,SWZ,1895,zzz. Not colonized
Ethiopia,ETH,1895,zzz. Not colonized
