Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1958,zzz. Not colonized
Algeria,DZA,1958,France
Angola,AGO,1958,Portugal
Antigua and Barbuda,ATG,1958,United Kingdom
Argentina,ARG,1958,zzzz. No longer colonized
Armenia,ARM,1958,zzz. Not colonized
Australia,AUS,1958,zzzz. No longer colonized
Azerbaijan,AZE,1958,zzz. Not colonized
Bahamas,BHS,1958,United Kingdom
Bahrain,BHR,1958,United Kingdom
Bangladesh,BGD,1958,zzzz. No longer colonized
Barbados,BRB,1958,United Kingdom
Belgium,BEL,1958,zz. Colonizer
Belize,BLZ,1958,United Kingdom
Benin,BEN,1958,France
Bhutan,BTN,1958,zzzz. No longer colonized
Bolivia,BOL,1958,zzzz. No longer colonized
Botswana,BWA,1958,United Kingdom
Brazil,BRA,1958,zzzz. No longer colonized
Brunei,BRN,1958,United Kingdom
Burkina Faso,BFA,1958,France
Burundi,BDI,1958,Belgium
Cambodia,KHM,1958,zzzz. No longer colonized
Cameroon,CMR,1958,France
Canada,CAN,1958,zzzz. No longer colonized
Cape Verde,CPV,1958,Portugal
Central African Republic,CAF,1958,France
Chad,TCD,1958,France
Chile,CHL,1958,zzzz. No longer colonized
China,CHN,1958,zzz. Not colonized
Colombia,COL,1958,zzzz. No longer colonized
Comoros,COM,1958,France
Congo,COG,1958,France
Costa Rica,CRI,1958,zzzz. No longer colonized
Cote d'Ivoire,CIV,1958,France
Cuba,CUB,1958,zzzz. No longer colonized
Cyprus,CYP,1958,United Kingdom
Democratic Republic of Congo,COD,1958,Belgium
Djibouti,DJI,1958,France
Dominica,DMA,1958,United Kingdom
Dominican Republic,DOM,1958,zzzz. No longer colonized
East Timor,TLS,1958,Portugal
Ecuador,ECU,1958,zzzz. No longer colonized
Egypt,EGY,1958,zzzz. No longer colonized
El Salvador,SLV,1958,zzzz. No longer colonized
Equatorial Guinea,GNQ,1958,Spain
Eritrea,ERI,1958,zzzz. No longer colonized
Eswatini,SWZ,1958,United Kingdom
Ethiopia,ETH,1958,zzz. Not colonized
Fiji,FJI,1958,United Kingdom
France,FRA,1958,zz. Colonizer
Gabon,GAB,1958,France
Gambia,GMB,1958,United Kingdom
Georgia,GEO,1958,zzz. Not colonized
Germany,DEU,1958,zz. Colonizer
Ghana,GHA,1958,zzzz. No longer colonized
Grenada,GRD,1958,United Kingdom
Guatemala,GTM,1958,zzzz. No longer colonized
Guinea,GIN,1958,France
Guinea-Bissau,GNB,1958,Portugal
Guyana,GUY,1958,United Kingdom
Haiti,HTI,1958,zzzz. No longer colonized
