Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1695,zzz. Not colonized
Algeria,DZA,1695,zzz. Not colonized
Angola,AGO,1695,Portugal
Antigua and Barbuda,ATG,1695,United Kingdom
Argentina,ARG,1695,Spain
Armenia,ARM,1695,zzz. Not colonized
Australia,AUS,1695,zzz. Not colonized
Azerbaijan,AZE,1695,zzz. Not colonized
Bahamas,BHS,1695,zzz. Not colonized
Bahrain,BHR,1695,zzz. Not colonized
Bangladesh,BGD,1695,zzz. Not colonized
Barbados,BRB,1695,United Kingdom
Belgium,BEL,1695,zz. Colonizer
Belize,BLZ,1695,Spain
Benin,BEN,1695,zzz. Not colonized
Bhutan,BTN,1695,zzz. Not colonized
Bolivia,BOL,1695,Spain
Botswana,BWA,1695,zzz. Not colonized
Brazil,BRA,1695,Portugal
Brunei,BRN,1695,zzz. Not colonized
Burkina Faso,BFA,1695,zzz. Not colonized
Burundi,BDI,1695,zzz. Not colonized
Cambodia,KHM,1695,zzz. Not colonized
Cameroon,CMR,1695,zzz. Not colonized
Canada,CAN,1695,France
Cape Verde,CPV,1695,Portugal
Central African Republic,CAF,1695,zzz. Not colonized
Chad,TCD,1695,zzz. Not colonized
Chile,CHL,1695,Spain
China,CHN,1695,zzz. Not colonized
Colombia,COL,1695,Spain
Comoros,COM,1695,zzz. Not colonized
Congo,COG,1695,zzz. Not colonized
Costa Rica,CRI,1695,Spain
Cote d'Ivoire,CIV,1695,zzz. Not colonized
Cuba,CUB,1695,Spain
Democratic Republic of Congo,COD,1695,zzz. Not colonized
Djibouti,DJI,1695,zzz. Not colonized
Dominica,DMA,1695,France
Dominican Republic,DOM,1695,Spain
East Timor,TLS,1695,Portugal
Ecuador,ECU,1695,Spain
Egypt,EGY,1695,zzz. Not colonized
El Salvador,SLV,1695,Spain
Equatorial Guinea,GNQ,1695,zzz. Not colonized
Eritrea,ERI,1695,zzz. Not colonized
Eswatini,SWZ,1695,zzz. Not colonized
Ethiopia,ETH,1695,zzz. Not colonized
Fiji,FJI,1695,zzz. Not colonized
France,FRA,1695,zz. Colonizer
Gabon,GAB,1695,zzz. Not colonized
Gambia,GMB,1695,zzz. Not colonized
Georgia,GEO,1695,zzz. Not colonized
Germany,DEU,1695,zz. Colonizer
Ghana,GHA,1695,Portugal
Grenada,GRD,1695,France
Guatemala,GTM,1695,Spain
Guinea,GIN,1695,zzz. Not colonized
Guinea-Bissau,GNB,1695,zzz. Not colonized
Guyana,GUY,1695,Netherlands
Haiti,HTI,1695,France
Honduras,HND,1695,Spain
India,IND,1695,zzz. Not colonized
Indonesia,IDN,1695,Netherlands
Iran,IRN,1695,zzz. Not colonized
Iraq,IRQ,1695,zzz. Not colonized
Israel,ISR,1695,zzz. Not colonized
Italy,ITA,1695,zz. Colonizer
Jamaica,JAM,1695,United Kingdom
Japan,JPN,1695,zzz. Not colonized
Jordan,JOR,1695,zzz. Not colonized
Kazakhstan,KAZ,1695,zzz. Not colonized
Kenya,KEN,1695,zzz. Not colonized
Kiribati,KIR,1695,zzz. Not colonized
Kuwait,KWT,1695,zzz. Not colonized
Kyrgyzstan,KGZ,1695,zzz. Not colonized
Laos,LAO,1695,zzz. Not colonized
Lebanon,LBN,1695,zzz. Not colonized
Lesotho,LSO,1695,zzz. Not colonized
Liberia,LBR,1695,zzz. Not colonized
Libya,LBY,1695,zzz. Not colonized
Madagascar,MDG,1695,zzz. Not colonized
Malawi,MWI,1695,zzz. Not colonized
Malaysia,MYS,1695,zzzz. No longer colonized
Maldives,MDV,1695,zzz. Not colonized
Mali,MLI,1695,zzz. Not colonized
Marshall Islands,MHL,1695,zzz. Not colonized
Mauritania,MRT,1695,zzz. Not colonized
Mauritius,MUS,1695,zzz. Not colonized
Mexico,MEX,1695,Spain
Micronesia (country),FSM,1695,Spain
Mongolia,MNG,1695,zzz. Not colonized
Morocco,MAR,1695,zzz. Not colonized
Mozambique,MOZ,1695,zzz. Not colonized
Myanmar,MMR,1695,zzz. Not colonized
Namibia,NAM,1695,zzz. Not colonized
Nauru,NRU,1695,zzz. Not colonized
Nepal,NPL,1695,zzz. Not colonized
Netherlands,NLD,1695,zz. Colonizer
New Zealand,NZL,1695,zzz. Not colonized
Nicaragua,NIC,1695,Spain
Niger,NER,1695,zzz. Not colonized
Nigeria,NGA,1695,zzz. Not colonized
North Korea,PRK,1695,zzz. Not colonized
Oman,OMN,1695,zzz. Not colonized
Pakistan,PAK,1695,zzz. Not colonized
Palau,PLW,1695,zzz. Not colonized
Panama,PAN,1695,Spain
Papua New Guinea,PNG,1695,zzz. Not colonized
Paraguay,PRY,1695,Spain
Peru,PER,1695,Spain
Philippines,PHL,1695,Spain
Portugal,PRT,1695,zz. Colonizer
Qatar,QAT,1695,zzz. Not colonized
Rwanda,RWA,1695,zzz. Not colonized
Saint Kitts and Nevis,KNA,1695,United Kingdom
Saint Lucia,LCA,1695,France
Saint Vincent and the Grenadines,VCT,1695,zzz. Not colonized
Samoa,WSM,1695,zzz. Not colonized
Sao Tome and Principe,STP,1695,Portugal
Saudi Arabia,SAU,1695,zzz. Not colonized
Senegal,SEN,1695,United Kingdom
Seychelles,SYC,1695,zzz. Not colonized
Sierra Leone,SLE,1695,zzz. Not colonized
Singapore,SGP,1695,zzz. Not colonized
Solomon Islands,SLB,1695,zzz. Not colonized
Somalia,SOM,1695,zzz. Not colonized
South Africa,ZAF,1695,Netherlands
South Korea,KOR,1695,zzz. Not colonized
South Sudan,SSD,1695,zzz. Not colonized
Spain,ESP,1695,zz. Colonizer
Sri Lanka,LKA,1695,zzzz. No longer colonized
Sudan,SDN,1695,zzz. Not colonized
Suriname,SUR,1695,Netherlands
Syria,SYR,1695,zzz. Not colonized
Taiwan,TWN,1695,zzz. Not colonized
Tajikistan,TJK,1695,zzz. Not colonized
Tanzania,TZA,1695,zzz. Not colonized
Thailand,THA,1695,zzz. Not colonized
Togo,TGO,1695,zzz. Not colonized
Tonga,TON,1695,zzz. Not colonized
Trinidad and Tobago,TTO,1695,Spain
Tunisia,TUN,1695,zzz. Not colonized
Turkey,TUR,1695,zzz. Not colonized
Turkmenistan,TKM,1695,zzz. Not colonized
Tuvalu,TUV,1695,zzz. Not colonized
Uganda,UGA,1695,zzz. Not colonized
United Arab Emirates,ARE,1695,zzz. Not colonized
United Kingdom,GBR,1695,zz. Colonizer
United States,USA,1695,United Kingdom
Uruguay,URY,1695,z. Multiple colonizers
Uzbekistan,UZB,1695,zzz. Not colonized
Vanuatu,VUT,1695,zzz. Not colonized
Venezuela,VEN,1695,Spain
Vietnam,VNM,1695,zzz. Not colonized
Yemen,YEM,1695,zzz. Not colonized
Zambia,ZMB,1695,zzz. Not colonized
Zimbabwe,ZWE,1695,zzz. Not colonized
