Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1736,zzz. Not colonized
Algeria,DZA,1736,zzz. Not colonized
Angola,AGO,1736,Portugal
Antigua and Barbuda,ATG,1736,United Kingdom
Argentina,ARG,1736,Spain
Armenia,ARM,1736,zzz. Not colonized
Australia,AUS,1736,zzz. Not colonized
Azerbaijan,AZE,1736,zzz. Not colonized
Bahamas,BHS,1736,zzz. Not colonized
Bahrain,BHR,1736,zzz. Not colonized
Bangladesh,BGD,1736,zzz. Not colonized
Barbados,BRB,1736,United Kingdom
Belgium,BEL,1736,zz. Colonizer
Belize,BLZ,1736,Spain
Benin,BEN,1736,zzz. Not colonized
Bhutan,BTN,1736,zzz. Not colonized
Bolivia,BOL,1736,Spain
Botswana,BWA,1736,zzz. Not colonized
Brazil,BRA,1736,Portugal
Brunei,BRN,1736,zzz. Not colonized
Burkina Faso,BFA,1736,zzz. Not colonized
Burundi,BDI,1736,zzz. Not colonized
Cambodia,KHM,1736,zzz. Not colonized
Cameroon,CMR,1736,zzz. Not colonized
Canada,CAN,1736,France
Cape Verde,CPV,1736,Portugal
Central African Republic,CAF,1736,zzz. Not colonized
Chad,TCD,1736,zzz. Not colonized
Chile,CHL,1736,Spain
China,CHN,1736,zzz. Not colonized
Colombia,COL,1736,Spain
Comoros,COM,1736,zzz. Not colonized
Congo,COG,1736,zzz. Not colonized
Costa Rica,CRI,1736,Spain
Cote d'Ivoire,CIV,1736,zzz. Not colonized
Cuba,CUB,1736,Spain
Democratic Republic of Congo,COD,1736,zzz. Not colonized
Djibouti,DJI,1736,zzz. Not colonized
Dominica,DMA,1736,France
Dominican Republic,DOM,1736,Spain
East Timor,TLS,1736,Portugal
Ecuador,ECU,1736,Spain
Egypt,EGY,1736,zzz. Not colonized
El Salvador,SLV,1736,Spain
Equatorial Guinea,GNQ,1736,zzz. Not colonized
Eritrea,ERI,1736,zzz. Not colonized
Eswatini,SWZ,1736,zzz. Not colonized
Ethiopia,ETH,1736,zzz. Not colonized
Fiji,FJI,1736,zzz. Not colonized
France,FRA,1736,zz. Colonizer
Gabon,GAB,1736,zzz. Not colonized
Gambia,GMB,1736,zzz. Not colonized
Georgia,GEO,1736,zzz. Not colonized
Germany,DEU,1736,zz. Colonizer
Ghana,GHA,1736,Portugal
Grenada,GRD,1736,France
Guatemala,GTM,1736,Spain
Guinea,GIN,1736,zzz. Not colonized
Guinea-Bissau,GNB,1736,zzz. Not colonized
Guyana,GUY,1736,Netherlands
Haiti,HTI,1736,France
Honduras,HND,1736,Spain
India,IND,1736,zzz. Not colonized
Indonesia,IDN,1736,Netherlands
Iran,IRN,1736,zzz. Not colonized
Iraq,IRQ,1736,zzz. Not colonized
Israel,ISR,1736,zzz. Not colonized
Italy,ITA,1736,zz. Colonizer
Jamaica,JAM,1736,United Kingdom
Japan,JPN,1736,zzz. Not colonized
Jordan,JOR,1736,zzz. Not colonized
Kazakhstan,KAZ,1736,zzz. Not colonized
Kenya,KEN,1736,zzz. Not colonized
Kiribati,KIR,1736,zzz. Not colonized
Kuwait,KWT,1736,zzz. Not colonized
Kyrgyzstan,KGZ,1736,zzz. Not colonized
Laos,LAO,1736,zzz. Not colonized
Lebanon,LBN,1736,zzz. Not colonized
Lesotho,LSO,1736,zzz. Not colonized
Liberia,LBR,1736,zzz. Not colonized
Libya,LBY,1736,zzz. Not colonized
Madagascar,MDG,1736,zzz. Not colonized
Malawi,MWI,1736,zzz. Not colonized
Malaysia,MYS,1736,zzzz. No longer colonized
Maldives,MDV,1736,zzz. Not colonized
Mali,MLI,1736,zzz. Not colonized
Marshall Islands,MHL,1736,zzz. Not colonized
Mauritania,MRT,1736,zzz. Not colonized
Mauritius,MUS,1736,France
Mexico,MEX,1736,Spain
Micronesia (country),FSM,1736,Spain
Mongolia,MNG,1736,zzz. Not colonized
Morocco,MAR,1736,zzz. Not colonized
Mozambique,MOZ,1736,zzz. Not colonized
Myanmar,MMR,1736,zzz. Not colonized
Namibia,NAM,1736,zzz. Not colonized
Nauru,NRU,1736,zzz. Not colonized
Nepal,NPL,1736,zzz. Not colonized
Netherlands,NLD,1736,zz. Colonizer
New Zealand,NZL,1736,zzz. Not colonized
Nicaragua,NIC,1736,Spain
Niger,NER,1736,zzz. Not colonized
Nigeria,NGA,1736,zzz. Not colonized
North Korea,PRK,1736,zzz. Not colonized
Oman,OMN,1736,zzz. Not colonized
Pakistan,PAK,1736,zzz. Not colonized
Palau,PLW,1736,zzz. Not colonized
Panama,PAN,1736,Spain
Papua New Guinea,PNG,1736,zzz. Not colonized
Paraguay,PRY,1736,Spain
Peru,PER,1736,Spain
Philippines,PHL,1736,Spain
Portugal,PRT,1736,zz. Colonizer
Qatar,QAT,1736,zzz. Not colonized
Rwanda,RWA,1736,zzz. Not colonized
Saint Kitts and Nevis,KNA,1736,United Kingdom
Saint Lucia,LCA,1736,France
Saint Vincent and the Grenadines,VCT,1736,zzz. Not colonized
Samoa,WSM,1736,zzz. Not colonized
Sao Tome and Principe,STP,1736,Portugal
Saudi Arabia,SAU,1736,zzz. Not colonized
Senegal,SEN,1736,United Kingdom
Seychelles,SYC,1736,zzz. Not colonized
Sierra Leone,SLE,1736,zzz. Not colonized
Singapore,SGP,1736,zzz. Not colonized
Solomon Islands,SLB,1736,zzz. Not colonized
Somalia,SOM,1736,zzz. Not colonized
South Africa,ZAF,1736,Netherlands
South Korea,KOR,1736,zzz. Not colonized
South Sudan,SSD,1736,zzz. Not colonized
Spain,ESP,1736,zz. Colonizer
Sri Lanka,LKA,1736,zzzz. No longer colonized
Sudan,SDN,1736,zzz. Not colonized
Suriname,SUR,1736,Netherlands
Syria,SYR,1736,zzz. Not colonized
Taiwan,TWN,1736,zzz. Not colonized
Tajikistan,TJK,1736,zzz. Not colonized
