Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1981,zzz. Not colonized
Algeria,DZA,1981,zzzz. No longer colonized
Angola,AGO,1981,zzzz. No longer colonized
Antigua and Barbuda,ATG,1981,United Kingdom
Argentina,ARG,1981,zzzz. No longer colonized
Armenia,ARM,1981,zzz. Not colonized
Australia,AUS,1981,zzzz. No longer colonized
Azerbaijan,AZE,1981,zzz. Not colonized
Bahamas,BHS,1981,zzzz. No longer colonized
Bahrain,BHR,1981,zzzz. No longer colonized
Bangladesh,BGD,1981,zzzz. No longer colonized
Barbados,BRB,1981,zzzz. No longer colonized
Belgium,BEL,1981,zz. Colonizer
Belize,BLZ,1981,United Kingdom
Benin,BEN,1981,zzzz. No longer colonized
Bhutan,BTN,1981,zzzz. No longer colonized
Bolivia,BOL,1981,zzzz. No longer colonized
Botswana,BWA,1981,zzzz. No longer colonized
Brazil,BRA,1981,zzzz. No longer colonized
Brunei,BRN,1981,United Kingdom
Burkina Faso,BFA,1981,zzzz. No longer colonized
Burundi,BDI,1981,zzzz. No longer colonized
Cambodia,KHM,1981,zzzz. No longer colonized
Cameroon,CMR,1981,zzzz. No longer colonized
Canada,CAN,1981,zzzz. No longer colonized
Cape Verde,CPV,1981,zzzz. No longer colonized
Central African Republic,CAF,1981,zzzz. No longer colonized
Chad,TCD,1981,zzzz. No longer colonized
Chile,CHL,1981,zzzz. No longer colonized
China,CHN,1981,zzz. Not colonized
Colombia,COL,1981,zzzz. No longer colonized
Comoros,COM,1981,zzzz. No longer colonized
Congo,COG,1981,zzzz. No longer colonized
Costa Rica,CRI,1981,zzzz. No longer colonized
Cote d'Ivoire,CIV,1981,zzzz. No longer colonized
Cuba,CUB,1981,zzzz. No longer colonized
Cyprus,CYP,1981,zzzz. No longer colonized
Democratic Republic of Congo,COD,1981,zzzz. No longer colonized
Djibouti,DJI,1981,zzzz. No longer colonized
Dominica,DMA,1981,zzzz. No longer colonized
Dominican Republic,DOM,1981,zzzz. No longer colonized
East Timor,TLS,1981,zzzz. No longer colonized
Ecuador,ECU,1981,zzzz. No longer colonized
Egypt,EGY,1981,zzzz. No longer colonized
El Salvador,SLV,1981,zzzz. No longer colonized
Equatorial Guinea,GNQ,1981,zzzz. No longer colonized
Eritrea,ERI,1981,zzzz. No longer colonized
Eswatini,SWZ,1981,zzzz. No longer colonized
Ethiopia,ETH,1981,zzz. Not colonized
Fiji,FJI,1981,zzzz. No longer colonized
France,FRA,1981,zz. Colonizer
Gabon,GAB,1981,zzzz. No longer colonized
Gambia,GMB,1981,zzzz. No longer colonized
Georgia,GEO,1981,zzz. Not colonized
Germany,DEU,1981,zz. Colonizer
Ghana,GHA,1981,zzzz. No longer colonized
Grenada,GRD,1981,zzzz. No longer colonized
Guatemala,GTM,1981,zzzz. No longer colonized
Guinea,GIN,1981,zzzz. No longer colonized
Guinea-Bissau,GNB,1981,zzzz. No longer colonized
Guyana,GUY,1981,zzzz. No longer colonized
Haiti,HTI,1981,zzzz. No longer colonized
Honduras,HND,1981,zzzz. No longer colonized
India,IND,1981,zzzz. No longer colonized
Indonesia,IDN,1981,zzzz. No longer colonized
Iran,IRN,1981,zzz. Not colonized
Iraq,IRQ,1981,zzzz. No longer colonized
Israel,ISR,1981,zzzz. No longer colonized
Italy,ITA,1981,zz. Colonizer
Jamaica,JAM,1981,zzzz. No longer colonized
Japan,JPN,1981,zzz. Not colonized
Jordan,JOR,1981,zzzz. No longer colonized
Kazakhstan,KAZ,1981,zzz. Not colonized
Kenya,KEN,1981,zzzz. No longer colonized
Kiribati,KIR,1981,zzzz. No longer colonized
Kuwait,KWT,1981,zzzz. No longer colonized
Kyrgyzstan,KGZ,1981,zzz. Not colonized
Laos,LAO,1981,zzzz. No longer colonized
Lebanon,LBN,1981,zzzz. No longer colonized
Lesotho,LSO,1981,zzzz. No longer colonized
Liberia,LBR,1981,zzz. Not colonized
Libya,LBY,1981,zzzz. No longer colonized
Madagascar,MDG,1981,zzzz. No longer colonized
Malawi,MWI,1981,zzzz. No longer colonized
Malaysia,MYS,1981,zzzz. No longer colonized
Maldives,MDV,1981,zzzz. No longer colonized
Mali,MLI,1981,zzzz. No longer colonized
Marshall Islands,MHL,1981,zzzz. No longer colonized
Mauritania,MRT,1981,zzzz. No longer colonized
Mauritius,MUS,1981,zzzz. No longer colonized
Mexico,MEX,1981,zzzz. No longer colonized
Micronesia (country),FSM,1981,zzzz. No longer colonized
Mongolia,MNG,1981,zzz. Not colonized
Morocco,MAR,1981,zzzz. No longer colonized
Mozambique,MOZ,1981,zzzz. No longer colonized
Myanmar,MMR,1981,zzzz. No longer colonized
Namibia,NAM,1981,zzzz. No longer colonized
Nauru,NRU,1981,zzzz. No longer colonized
Nepal,NPL,1981,zzz. Not colonized
Netherlands,NLD,1981,zz. Colonizer
New Zealand,NZL,1981,zzzz. No longer colonized
Nicaragua,NIC,1981,zzzz. No longer colonized
Niger,NER,1981,zzzz. No longer colonized
Nigeria,NGA,1981,zzzz. No longer colonized
North Korea,PRK,1981,zzz. Not colonized
Oman,OMN,1981,zzz. Not colonized
Pakistan,PAK,1981,zzzz. No longer colonized
Palau,PLW,1981,zzzz. No longer colonized
Panama,PAN,1981,zzzz. No longer colonized
Papua New Guinea,PNG,1981,zzzz. No longer colonized
Paraguay,PRY,1981,zzzz. No longer colonized
Peru,PER,1981,zzzz. No longer colonized
Philippines,PHL,1981,zzzz. No longer colonized
Portugal,PRT,1981,zz. Colonizer
Qatar,QAT,1981,zzzz. No longer colonized
Rwanda,RWA,1981,zzzz. No longer colonized
Saint Kitts and Nevis,KNA,1981,United Kingdom
Saint Lucia,LCA,1981,zzzz. No longer colonized
Saint Vincent and the Grenadines,VCT,1981,zzzz. No longer colonized
Samoa,WSM,1981,zzzz. No longer colonized
Sao Tome and Principe,STP,1981,zzzz. No longer colonized
Saudi Arabia,SAU,1981,zzz. Not colonized
Senegal,SEN,1981,zzzz. No longer colonized
Seychelles,SYC,1981,zzzz. No longer colonized
Sierra Leone,SLE,1981,zzzz. No longer colonized
Singapore,SGP,1981,zzzz. No longer colonized
Solomon Islands,SLB,1981,zzzz. No longer colonized
Somalia,SOM,1981,zzzz. No longer colonized
South Africa,ZAF,1981,zzzz. No longer colonized
South Korea,KOR,1981,zzz. Not colonized
South Sudan,SSD,1981,zzz. Not colonized
