Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1571,zzz. Not colonized
Algeria,DZA,1571,zzz. Not colonized
Angola,AGO,1571,zzz. Not colonized
Antigua and Barbuda,ATG,1571,zzz. Not colonized
Argentina,ARG,1571,zzz. Not colonized
Armenia,ARM,1571,zzz. Not colonized
Australia,AUS,1571,zzz. Not colonized
Azerbaijan,AZE,1571,zzz. Not colonized
Bahamas,BHS,1571,zzz. Not colonized
Bahrain,BHR,1571,zzz. Not colonized
Bangladesh,BGD,1571,zzz. Not colonized
Barbados,BRB,1571,zzz. Not colonized
Belgium,BEL,1571,zz. Colonizer
Belize,BLZ,1571,Spain
Benin,BEN,1571,zzz. Not colonized
Bhutan,BTN,1571,zzz. Not colonized
Bolivia,BOL,1571,Spain
Botswana,BWA,1571,zzz. Not colonized
Brazil,BRA,1571,Portugal
Brunei,BRN,1571,zzz. Not colonized
Burkina Faso,BFA,1571,zzz. Not colonized
Burundi,BDI,1571,zzz. Not colonized
Cambodia,KHM,1571,zzz. Not colonized
Cameroon,CMR,1571,zzz. Not colonized
Canada,CAN,1571,zzz. Not colonized
Cape Verde,CPV,1571,Portugal
Central African Republic,CAF,1571,zzz. Not colonized
Chad,TCD,1571,zzz. Not colonized
Chile,CHL,1571,Spain
China,CHN,1571,zzz. Not colonized
Colombia,COL,1571,Spain
Comoros,COM,1571,zzz. Not colonized
Congo,COG,1571,zzz. Not colonized
Costa Rica,CRI,1571,Spain
Cote d'Ivoire,CIV,1571,zzz. Not colonized
Cuba,CUB,1571,Spain
Democratic Republic of Congo,COD,1571,zzz. Not colonized
Djibouti,DJI,1571,zzz. Not colonized
Dominica,DMA,1571,zzz. Not colonized
Dominican Republic,DOM,1571,Spain
East Timor,TLS,1571,zzz. Not colonized
Ecuador,ECU,1571,Spain
Egypt,EGY,1571,zzz. Not colonized
El Salvador,SLV,1571,Spain
Equatorial Guinea,GNQ,1571,zzz. Not colonized
Eritrea,ERI,1571,zzz. Not colonized
