Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1819,zzz. Not colonized
Algeria,DZA,1819,zzz. Not colonized
Angola,AGO,1819,Portugal
Antigua and Barbuda,ATG,1819,United Kingdom
Argentina,ARG,1819,Spain
Armenia,ARM,1819,zzz. Not colonized
Australia,AUS,1819,zzz. Not colonized
Azerbaijan,AZE,1819,zzz. Not colonized
Bahamas,BHS,1819,United Kingdom
Bahrain,BHR,1819,zzz. Not colonized
Bangladesh,BGD,1819,zzz. Not colonized
Barbados,BRB,1819,United Kingdom
Belgium,BEL,1819,zz. Colonizer
Belize,BLZ,1819,z. Multiple colonizers
Benin,BEN,1819,zzz. Not colonized
Bhutan,BTN,1819,zzz. Not colonized
Bolivia,BOL,1819,Spain
Botswana,BWA,1819,zzz. Not colonized
Brazil,BRA,1819,Portugal
Brunei,BRN,1819,zzz. Not colonized
Burkina Faso,BFA,1819,zzz. Not colonized
Burundi,BDI,1819,zzz. Not colonized
Cambodia,KHM,1819,zzz. Not colonized
Cameroon,CMR,1819,zzz. Not colonized
Canada,CAN,1819,United Kingdom
Cape Verde,CPV,1819,Portugal
Central African Republic,CAF,1819,zzz. Not colonized
Chad,TCD,1819,zzz. Not colonized
Chile,CHL,1819,zzzz. No longer colonized
China,CHN,1819,zzz. Not colonized
Colombia,COL,1819,Spain
Comoros,COM,1819,zzz. Not colonized
Congo,COG,1819,zzz. Not colonized
Costa Rica,CRI,1819,Spain
Cote d'Ivoire,CIV,1819,zzz. Not colonized
Cuba,CUB,1819,Spain
Democratic Republic of Congo,COD,1819,zzz. Not colonized
Djibouti,DJI,1819,zzz. Not colonized
Dominica,DMA,1819,United Kingdom
Dominican Republic,DOM,1819,Spain
East Timor,TLS,1819,Portugal
Ecuador,ECU,1819,Spain
Egypt,EGY,1819,zzz. Not colonized
El Salvador,SLV,1819,Spain
Equatorial Guinea,GNQ,1819,zzzz. No longer colonized
Eritrea,ERI,1819,zzz. Not colonized
Eswatini,SWZ,1819,zzz. Not colonized
Ethiopia,ETH,1819,zzz. Not colonized
Fiji,FJI,1819,zzz. Not colonized
France,FRA,1819,zz. Colonizer
Gabon,GAB,1819,zzz. Not colonized
Gambia,GMB,1819,zzz. Not colonized
Georgia,GEO,1819,zzz. Not colonized
Germany,DEU,1819,zz. Colonizer
Ghana,GHA,1819,Portugal
Grenada,GRD,1819,United Kingdom
Guatemala,GTM,1819,Spain
Guinea,GIN,1819,zzz. Not colonized
Guinea-Bissau,GNB,1819,zzz. Not colonized
Guyana,GUY,1819,United Kingdom
Haiti,HTI,1819,zzzz. No longer colonized
Honduras,HND,1819,Spain
India,IND,1819,zzz. Not colonized
Indonesia,IDN,1819,Netherlands
Iran,IRN,1819,zzz. Not colonized
Iraq,IRQ,1819,zzz. Not colonized
Israel,ISR,1819,zzz. Not colonized
Italy,ITA,1819,zz. Colonizer
Jamaica,JAM,1819,United Kingdom
Japan,JPN,1819,zzz. Not colonized
Jordan,JOR,1819,zzz. Not colonized
Kazakhstan,KAZ,1819,zzz. Not colonized
Kenya,KEN,1819,zzz. Not colonized
Kiribati,KIR,1819,zzz. Not colonized
Kuwait,KWT,1819,zzz. Not colonized
Kyrgyzstan,KGZ,1819,zzz. Not colonized
Laos,LAO,1819,zzz. Not colonized
Lebanon,LBN,1819,zzz. Not colonized
Lesotho,LSO,1819,zzz. Not colonized
Liberia,LBR,1819,zzz. Not colonized
Libya,LBY,1819,zzz. Not colonized
Madagascar,MDG,1819,zzz. Not colonized
Malawi,MWI,1819,zzz. Not colonized
Malaysia,MYS,1819,zzzz. No longer colonized
Maldives,MDV,1819,zzz. Not colonized
Mali,MLI,1819,zzz. Not colonized
Marshall Islands,MHL,1819,zzz. Not colonized
Mauritania,MRT,1819,zzz. Not colonized
Mauritius,MUS,1819,United Kingdom
Mexico,MEX,1819,Spain
Micronesia (country),FSM,1819,Spain
Mongolia,MNG,1819,zzz. Not colonized
Morocco,MAR,1819,zzz. Not colonized
Mozambique,MOZ,1819,zzz. Not colonized
Myanmar,MMR,1819,zzz. Not colonized
Namibia,NAM,1819,zzz. Not colonized
Nauru,NRU,1819,zzz. Not colonized
Nepal,NPL,1819,zzz. Not colonized
Netherlands,NLD,1819,zz. Colonizer
New Zealand,NZL,1819,zzz. Not colonized
Nicaragua,NIC,1819,Spain
Niger,NER,1819,zzz. Not colonized
Nigeria,NGA,1819,zzz. Not colonized
North Korea,PRK,1819,zzz. Not colonized
Oman,OMN,1819,zzz. Not colonized
Pakistan,PAK,1819,zzz. Not colonized
Palau,PLW,1819,zzz. Not colonized
Panama,PAN,1819,Spain
Papua New Guinea,PNG,1819,zzz. Not colonized
Paraguay,PRY,1819,zzzz. No longer colonized
Peru,PER,1819,Spain
Philippines,PHL,1819,Spain
Portugal,PRT,1819,zz. Colonizer
Qatar,QAT,1819,zzz. Not colonized
Rwanda,RWA,1819,zzz. Not colonized
Saint Kitts and Nevis,KNA,1819,United Kingdom
Saint Lucia,LCA,1819,United Kingdom
Saint Vincent and the Grenadines,VCT,1819,United Kingdom
Samoa,WSM,1819,zzz. Not colonized
Sao Tome and Principe,STP,1819,Portugal
Saudi Arabia,SAU,1819,zzz. Not colonized
Senegal,SEN,1819,zzzz. No longer colonized
Seychelles,SYC,1819,United Kingdom
Sierra Leone,SLE,1819,zzz. Not colonized
Singapore,SGP,1819,zzz. Not colonized
Solomon Islands,SLB,1819,zzz. Not colonized
Somalia,SOM,1819,zzz. Not colonized
South Africa,ZAF,1819,United Kingdom
South Korea,KOR,1819,zzz. Not colonized
South Sudan,SSD,1819,zzz. Not colonized
Spain,ESP,1819,zz. Colonizer
Sri Lanka,LKA,1819,United Kingdom
Sudan,SDN,1819,zzz. Not colonized
Suriname,SUR,1819,Netherlands
Syria,SYR,1819,zzz. Not colonized
Taiwan,TWN,1819,zzz. Not colonized
Tajikistan,TJK,1819,zzz. Not colonized
Tanzania,TZA,1819,zzz. Not colonized
Thailand,THA,1819,zzz. Not colonized
Togo,TGO,1819,zzz. Not colonized
Tonga,TON,1819,zzz. Not colonized
Trinidad and Tobago,TTO,1819,United Kingdom
Tunisia,TUN,1819,zzz. Not colonized
Turkey,TUR,1819,zzz. Not colonized
Turkmenistan,TKM,1819,zzz. Not colonized
Tuvalu,TUV,1819,zzz. Not colonized
Uganda,UGA,1819,zzz. Not colonized
United Arab Emirates,ARE,1819,zzz. Not colonized
United Kingdom,GBR,1819,zz. Colonizer
United States,USA,1819,zzzz. No longer colonized
Uruguay,URY,1819,z. Multiple colonizers
Uzbekistan,UZB,1819,zzz. Not colonized
Vanuatu,VUT,1819,zzz. Not colonized
Venezuela,VEN,1819,Spain
Vietnam,VNM,1819,zzz. Not colonized
Yemen,YEM,1819,zzz. Not colonized
Zambia,ZMB,1819,zzz. Not colonized
Zimbabwe,ZWE,1819,zzz. Not colonized
