Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1676,zzz. Not colonized
Algeria,DZA,1676,zzz. Not colonized
Angola,AGO,1676,Portugal
Antigua and Barbuda,ATG,1676,United Kingdom
Argentina,ARG,1676,Spain
Armenia,ARM,1676,zzz. Not colonized
Australia,AUS,1676,zzz. Not colonized
Azerbaijan,AZE,1676,zzz. Not colonized
Bahamas,BHS,1676,zzz. Not colonized
Bahrain,BHR,1676,zzz. Not colonized
Bangladesh,BGD,1676,zzz. Not colonized
Barbados,BRB,1676,United Kingdom
Belgium,BEL,1676,zz. Colonizer
Belize,BLZ,1676,Spain
Benin,BEN,1676,zzz. Not colonized
Bhutan,BTN,1676,zzz. Not colonized
Bolivia,BOL,1676,Spain
Botswana,BWA,1676,zzz. Not colonized
Brazil,BRA,1676,Portugal
Brunei,BRN,1676,zzz. Not colonized
Burkina Faso,BFA,1676,zzz. Not colonized
Burundi,BDI,1676,zzz. Not colonized
Cambodia,KHM,1676,zzz. Not colonized
Cameroon,CMR,1676,zzz. Not colonized
Canada,CAN,1676,France
Cape Verde,CPV,1676,Portugal
Central African Republic,CAF,1676,zzz. Not colonized
Chad,TCD,1676,zzz. Not colonized
Chile,CHL,1676,Spain
China,CHN,1676,zzz. Not colonized
Colombia,COL,1676,Spain
Comoros,COM,1676,zzz. Not colonized
Congo,COG,1676,zzz. Not colonized
Costa Rica,CRI,1676,Spain
Cote d'Ivoire,CIV,1676,zzz. Not colonized
Cuba,CUB,1676,Spain
Democratic Republic of Congo,COD,1676,zzz. Not colonized
Djibouti,DJI,1676,zzz. Not colonized
Dominica,DMA,1676,France
Dominican Republic,DOM,1676,Spain
East Timor,TLS,1676,Portugal
Ecuador,ECU,1676,Spain
Egypt,EGY,1676,zzz. Not colonized
El Salvador,SLV,1676,Spain
Equatorial Guinea,GNQ,1676,zzz. Not colonized
Eritrea,ERI,1676,zzz. Not colonized
Eswatini,SWZ,1676,zzz. Not colonized
Ethiopia,ETH,1676,zzz. Not colonized
Fiji,FJI,1676,zzz. Not colonized
France,FRA,1676,zz. Colonizer
Gabon,GAB,1676,zzz. Not colonized
Gambia,GMB,1676,zzz. Not colonized
Georgia,GEO,1676,zzz. Not colonized
Germany,DEU,1676,zz. Colonizer
Ghana,GHA,1676,Portugal
Grenada,GRD,1676,France
Guatemala,GTM,1676,Spain
Guinea,GIN,1676,zzz. Not colonized
Guinea-Bissau,GNB,1676,zzz. Not colonized
Guyana,GUY,1676,Netherlands
Haiti,HTI,1676,France
Honduras,HND,1676,Spain
India,IND,1676,zzz. Not colonized
Indonesia,IDN,1676,Netherlands
Iran,IRN,1676,zzz. Not colonized
Iraq,IRQ,1676,zzz. Not colonized
Israel,ISR,1676,zzz. Not colonized
Italy,ITA,1676,zz. Colonizer
Jamaica,JAM,1676,United Kingdom
Japan,JPN,1676,zzz. Not colonized
Jordan,JOR,1676,zzz. Not colonized
Kazakhstan,KAZ,1676,zzz. Not colonized
Kenya,KEN,1676,zzz. Not colonized
Kiribati,KIR,1676,zzz. Not colonized
Kuwait,KWT,1676,zzz. Not colonized
Kyrgyzstan,KGZ,1676,zzz. Not colonized
Laos,LAO,1676,zzz. Not colonized
Lebanon,LBN,1676,zzz. Not colonized
Lesotho,LSO,1676,zzz. Not colonized
Liberia,LBR,1676,zzz. Not colonized
Libya,LBY,1676,zzz. Not colonized
Madagascar,MDG,1676,zzz. Not colonized
Malawi,MWI,1676,zzz. Not colonized
Malaysia,MYS,1676,zzzz. No longer colonized
Maldives,MDV,1676,zzz. Not colonized
Mali,MLI,1676,zzz. Not colonized
Marshall Islands,MHL,1676,zzz. Not colonized
Mauritania,MRT,1676,zzz. Not colonized
Mauritius,MUS,1676,zzz. Not colonized
Mexico,MEX,1676,Spain
Micronesia (country),FSM,1676,Spain
Mongolia,MNG,1676,zzz. Not colonized
Morocco,MAR,1676,zzz. Not colonized
Mozambique,MOZ,1676,zzz. Not colonized
Myanmar,MMR,1676,zzz. Not colonized
Namibia,NAM,1676,zzz. Not colonized
Nauru,NRU,1676,zzz. Not colonized
Nepal,NPL,1676,zzz. Not colonized
Netherlands,NLD,1676,zz. Colonizer
New Zealand,NZL,1676,zzz. Not colonized
Nicaragua,NIC,1676,Spain
Niger,NER,1676,zzz. Not colonized
Nigeria,NGA,1676,zzz. Not colonized
North Korea,PRK,1676,zzz. Not colonized
Oman,OMN,1676,zzz. Not colonized
Pakistan,PAK,1676,zzz. Not colonized
Palau,PLW,1676,zzz. Not colonized
Panama,PAN,1676,Spain
Papua New Guinea,PNG,1676,zzz. Not colonized
Paraguay,PRY,1676,Spain
Peru,PER,1676,Spain
Philippines,PHL,1676,Spain
Portugal,PRT,1676,zz. Colonizer
Qatar,QAT,1676,zzz. Not colonized
Rwanda,RWA,1676,zzz. Not colonized
Saint Kitts and Nevis,KNA,1676,United Kingdom
Saint Lucia,LCA,1676,France
Saint Vincent and the Grenadines,VCT,1676,zzz. Not colonized
Samoa,WSM,1676,zzz. Not colonized
Sao Tome and Principe,STP,1676,Portugal
Saudi Arabia,SAU,1676,zzz. Not colonized
Senegal,SEN,1676,zzz. Not colonized
Seychelles,SYC,1676,zzz. Not colonized
Sierra Leone,SLE,1676,zzz. Not colonized
Singapore,SGP,1676,zzz. Not colonized
Solomon Islands,SLB,1676,zzz. Not colonized
Somalia,SOM,1676,zzz. Not colonized
South Africa,ZAF,1676,Netherlands
South Korea,KOR,1676,zzz. Not colonized
South Sudan,SSD,1676,zzz. Not colonized
Spain,ESP,1676,zz. Colonizer
Sri Lanka,LKA,1676,zzzz. No longer colonized
Sudan,SDN,1676,zzz. Not colonized
Suriname,SUR,1676,Netherlands
Syria,SYR,1676,zzz. Not colonized
Taiwan,TWN,1676,zzz. Not colonized
Tajikistan,TJK,1676,zzz. Not colonized
Tanzania,TZA,1676,zzz. Not colonized
Thailand,THA,1676,zzz. Not colonized
Togo,TGO,1676,zzz. Not colonized
Tonga,TON,1676,zzz. Not colonized
Trinidad and Tobago,TTO,1676,Spain
Tunisia,TUN,1676,zzz. Not colonized
Turkey,TUR,1676,zzz. Not colonized
Turkmenistan,TKM,1676,zzz. Not colonized
Tuvalu,TUV,1676,zzz. Not colonized
Uganda,UGA,1676,zzz. Not colonized
United Arab Emirates,ARE,1676,zzz. Not colonized
United Kingdom,GBR,1676,zz. Colonizer
United States,USA,1676,United Kingdom
Uruguay,URY,1676,Spain
Uzbekistan,UZB,1676,zzz. Not colonized
Vanuatu,VUT,1676,zzz. Not colonized
Venezuela,VEN,1676,Spain
Vietnam,VNM,1676,zzz. Not colonized
Yemen,YEM,1676,zzz. Not colonized
Zambia,ZMB,1676,zzz. Not colonized
Zimbabwe,ZWE,1676,zzz. Not colonized
