Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1817,zzz. Not colonized
Algeria,DZA,1817,zzz. Not colonized
Angola,AGO,1817,Portugal
Antigua and Barbuda,ATG,1817,United Kingdom
Argentina,ARG,1817,Spain
Armenia,ARM,1817,zzz. Not colonized
Australia,AUS,1817,zzz. Not colonized
Azerbaijan,AZE,1817,zzz. Not colonized
Bahamas,BHS,1817,United Kingdom
Bahrain,BHR,1817,zzz. Not colonized
Bangladesh,BGD,1817,zzz. Not colonized
Barbados,BRB,1817,United Kingdom
Belgium,BEL,1817,zz. Colonizer
Belize,BLZ,1817,z. Multiple colonizers
Benin,BEN,1817,zzz. Not colonized
Bhutan,BTN,1817,zzz. Not colonized
Bolivia,BOL,1817,Spain
Botswana,BWA,1817,zzz. Not colonized
Brazil,BRA,1817,Portugal
Brunei,BRN,1817,zzz. Not colonized
Burkina Faso,BFA,1817,zzz. Not colonized
Burundi,BDI,1817,zzz. Not colonized
Cambodia,KHM,1817,zzz. Not colonized
Cameroon,CMR,1817,zzz. Not colonized
Canada,CAN,1817,United Kingdom
Cape Verde,CPV,1817,Portugal
Central African Republic,CAF,1817,zzz. Not colonized
Chad,TCD,1817,zzz. Not colonized
Chile,CHL,1817,Spain
China,CHN,1817,zzz. Not colonized
Colombia,COL,1817,Spain
Comoros,COM,1817,zzz. Not colonized
Congo,COG,1817,zzz. Not colonized
Costa Rica,CRI,1817,Spain
Cote d'Ivoire,CIV,1817,zzz. Not colonized
Cuba,CUB,1817,Spain
Democratic Republic of Congo,COD,1817,zzz. Not colonized
Djibouti,DJI,1817,zzz. Not colonized
Dominica,DMA,1817,United Kingdom
Dominican Republic,DOM,1817,Spain
East Timor,TLS,1817,Portugal
Ecuador,ECU,1817,Spain
Egypt,EGY,1817,zzz. Not colonized
El Salvador,SLV,1817,Spain
Equatorial Guinea,GNQ,1817,zzzz. No longer colonized
Eritrea,ERI,1817,zzz. Not colonized
Eswatini,SWZ,1817,zzz. Not colonized
Ethiopia,ETH,1817,zzz. Not colonized
Fiji,FJI,1817,zzz. Not colonized
France,FRA,1817,zz. Colonizer
Gabon,GAB,1817,zzz. Not colonized
Gambia,GMB,1817,zzz. Not colonized
Georgia,GEO,1817,zzz. Not colonized
Germany,DEU,1817,zz. Colonizer
Ghana,GHA,1817,Portugal
Grenada,GRD,1817,United Kingdom
Guatemala,GTM,1817,Spain
Guinea,GIN,1817,zzz. Not colonized
Guinea-Bissau,GNB,1817,zzz. Not colonized
Guyana,GUY,1817,United Kingdom
Haiti,HTI,1817,zzzz. No longer colonized
Honduras,HND,1817,Spain
India,IND,1817,zzz. Not colonized
Indonesia,IDN,1817,Netherlands
Iran,IRN,1817,zzz. Not colonized
Iraq,IRQ,1817,zzz. Not colonized
Israel,ISR,1817,zzz. Not colonized
Italy,ITA,1817,zz. Colonizer
Jamaica,JAM,1817,United Kingdom
Japan,JPN,1817,zzz. Not colonized
Jordan,JOR,1817,zzz. Not colonized
Kazakhstan,KAZ,1817,zzz. Not colonized
Kenya,KEN,1817,zzz. Not colonized
Kiribati,KIR,1817,zzz. Not colonized
Kuwait,KWT,1817,zzz. Not colonized
Kyrgyzstan,KGZ,1817,zzz. Not colonized
Laos,LAO,1817,zzz. Not colonized
Lebanon,LBN,1817,zzz. Not colonized
Lesotho,LSO,1817,zzz. Not colonized
Liberia,LBR,1817,zzz. Not colonized
Libya,LBY,1817,zzz. Not colonized
Madagascar,MDG,1817,zzz. Not colonized
Malawi,MWI,1817,zzz. Not colonized
Malaysia,MYS,1817,zzzz. No longer colonized
Maldives,MDV,1817,zzz. Not colonized
Mali,MLI,1817,zzz. Not colonized
Marshall Islands,MHL,1817,zzz. Not colonized
Mauritania,MRT,1817,zzz. Not colonized
Mauritius,MUS,1817,United Kingdom
Mexico,MEX,1817,Spain
Micronesia (country),FSM,1817,Spain
Mongolia,MNG,1817,zzz. Not colonized
Morocco,MAR,1817,zzz. Not colonized
Mozambique,MOZ,1817,zzz. Not colonized
Myanmar,MMR,1817,zzz. Not colonized
Namibia,NAM,1817,zzz. Not colonized
Nauru,NRU,1817,zzz. Not colonized
Nepal,NPL,1817,zzz. Not colonized
Netherlands,NLD,1817,zz. Colonizer
New Zealand,NZL,1817,zzz. Not colonized
Nicaragua,NIC,1817,Spain
Niger,NER,1817,zzz. Not colonized
Nigeria,NGA,1817,zzz. Not colonized
North Korea,PRK,1817,zzz. Not colonized
Oman,OMN,1817,zzz. Not colonized
Pakistan,PAK,1817,zzz. Not colonized
Palau,PLW,1817,zzz. Not colonized
Panama,PAN,1817,Spain
Papua New Guinea,PNG,1817,zzz. Not colonized
Paraguay,PRY,1817,zzzz. No longer colonized
Peru,PER,1817,Spain
Philippines,PHL,1817,Spain
Portugal,PRT,1817,zz. Colonizer
Qatar,QAT,1817,zzz. Not colonized
Rwanda,RWA,1817,zzz. Not colonized
Saint Kitts and Nevis,KNA,1817,United Kingdom
Saint Lucia,LCA,1817,United Kingdom
Saint Vincent and the Grenadines,VCT,1817,United Kingdom
Samoa,WSM,1817,zzz. Not colonized
Sao Tome and Principe,STP,1817,Portugal
Saudi Arabia,SAU,1817,zzz. Not colonized
Senegal,SEN,1817,United Kingdom
Seychelles,SYC,1817,United Kingdom
Sierra Leone,SLE,1817,zzz. Not colonized
Singapore,SGP,1817,zzz. Not colonized
Solomon Islands,SLB,1817,zzz. Not colonized
Somalia,SOM,1817,zzz. Not colonized
South Africa,ZAF,1817,United Kingdom
South Korea,KOR,1817,zzz. Not colonized
South Sudan,SSD,1817,zzz. Not colonized
Spain,ESP,1817,zz. Colonizer
Sri Lanka,LKA,1817,United Kingdom
Sudan,SDN,1817,zzz. Not colonized
Suriname,SUR,1817,Netherlands
Syria,SYR,1817,zzz. Not colonized
Taiwan,TWN,1817,zzz. Not colonized
Tajikistan,TJK,1817,zzz. Not colonized
Tanzania,TZA,1817,zzz. Not colonized
Thailand,THA,1817,zzz. Not colonized
Togo,TGO,1817,zzz. Not colonized
Tonga,TON,1817,zzz. Not colonized
Trinidad and Tobago,TTO,1817,United Kingdom
Tunisia,TUN,1817,zzz. Not colonized
Turkey,TUR,1817,zzz. Not colonized
Turkmenistan,TKM,1817,zzz. Not colonized
Tuvalu,TUV,1817,zzz. Not colonized
Uganda,UGA,1817,zzz. Not colonized
United Arab Emirates,ARE,1817,zzz. Not colonized
United Kingdom,GBR,1817,zz. Colonizer
United States,USA,1817,zzzz. No longer colonized
Uruguay,URY,1817,z. Multiple colonizers
Uzbekistan,UZB,1817,zzz. Not colonized
Vanuatu,VUT,1817,zzz. Not colonized
Venezuela,VEN,1817,Spain
Vietnam,VNM,1817,zzz. Not colonized
Yemen,YEM,1817,zzz. Not colonized
Zambia,ZMB,1817,zzz. Not colonized
Zimbabwe,ZWE,1817,zzz. Not colonized
