Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1930,zzz. Not colonized
Algeria,DZA,1930,France
Angola,AGO,1930,Portugal
Antigua and Barbuda,ATG,1930,United Kingdom
Argentina,ARG,1930,zzzz. No longer colonized
Armenia,ARM,1930,zzz. Not colonized
Australia,AUS,1930,zzzz. No longer colonized
Azerbaijan,AZE,1930,zzz. Not colonized
Bahamas,BHS,1930,United Kingdom
Bahrain,BHR,1930,United Kingdom
Bangladesh,BGD,1930,United Kingdom
Barbados,BRB,1930,United Kingdom
Belgium,BEL,1930,zz. Colonizer
Belize,BLZ,1930,United Kingdom
Benin,BEN,1930,France
Bhutan,BTN,1930,United Kingdom
Bolivia,BOL,1930,zzzz. No longer colonized
Botswana,BWA,1930,United Kingdom
Brazil,BRA,1930,zzzz. No longer colonized
Brunei,BRN,1930,United Kingdom
Burkina Faso,BFA,1930,France
Burundi,BDI,1930,Belgium
Cambodia,KHM,1930,France
Cameroon,CMR,1930,France
Canada,CAN,1930,zzzz. No longer colonized
Cape Verde,CPV,1930,Portugal
Central African Republic,CAF,1930,France
Chad,TCD,1930,France
Chile,CHL,1930,zzzz. No longer colonized
China,CHN,1930,zzz. Not colonized
Colombia,COL,1930,zzzz. No longer colonized
Comoros,COM,1930,France
Congo,COG,1930,France
Costa Rica,CRI,1930,zzzz. No longer colonized
Cote d'Ivoire,CIV,1930,France
Cuba,CUB,1930,zzzz. No longer colonized
Cyprus,CYP,1930,United Kingdom
Democratic Republic of Congo,COD,1930,Belgium
Djibouti,DJI,1930,France
Dominica,DMA,1930,United Kingdom
Dominican Republic,DOM,1930,zzzz. No longer colonized
East Timor,TLS,1930,Portugal
Ecuador,ECU,1930,zzzz. No longer colonized
Egypt,EGY,1930,United Kingdom
El Salvador,SLV,1930,zzzz. No longer colonized
Equatorial Guinea,GNQ,1930,Spain
Eritrea,ERI,1930,Italy
Eswatini,SWZ,1930,United Kingdom
Ethiopia,ETH,1930,zzz. Not colonized
Fiji,FJI,1930,United Kingdom
France,FRA,1930,zz. Colonizer
Gabon,GAB,1930,France
Gambia,GMB,1930,United Kingdom
Georgia,GEO,1930,zzz. Not colonized
Germany,DEU,1930,zz. Colonizer
Ghana,GHA,1930,United Kingdom
Grenada,GRD,1930,United Kingdom
Guatemala,GTM,1930,zzzz. No longer colonized
Guinea,GIN,1930,France
Guinea-Bissau,GNB,1930,Portugal
Guyana,GUY,1930,United Kingdom
Haiti,HTI,1930,zzzz. No longer colonized
Honduras,HND,1930,zzzz. No longer colonized
India,IND,1930,United Kingdom
Indonesia,IDN,1930,Netherlands
Iran,IRN,1930,zzz. Not colonized
Iraq,IRQ,1930,United Kingdom
Israel,ISR,1930,United Kingdom
Italy,ITA,1930,zz. Colonizer
Jamaica,JAM,1930,United Kingdom
Japan,JPN,1930,zzz. Not colonized
Jordan,JOR,1930,United Kingdom
Kazakhstan,KAZ,1930,zzz. Not colonized
Kenya,KEN,1930,United Kingdom
Kiribati,KIR,1930,United Kingdom
Kuwait,KWT,1930,United Kingdom
Kyrgyzstan,KGZ,1930,zzz. Not colonized
Laos,LAO,1930,France
Lebanon,LBN,1930,France
Lesotho,LSO,1930,United Kingdom
Liberia,LBR,1930,zzz. Not colonized
Libya,LBY,1930,Italy
Madagascar,MDG,1930,France
Malawi,MWI,1930,United Kingdom
Malaysia,MYS,1930,United Kingdom
Maldives,MDV,1930,United Kingdom
Mali,MLI,1930,France
Marshall Islands,MHL,1930,zzzz. No longer colonized
Mauritania,MRT,1930,France
