Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1673,zzz. Not colonized
Algeria,DZA,1673,zzz. Not colonized
Angola,AGO,1673,Portugal
Antigua and Barbuda,ATG,1673,United Kingdom
Argentina,ARG,1673,Spain
Armenia,ARM,1673,zzz. Not colonized
Australia,AUS,1673,zzz. Not colonized
Azerbaijan,AZE,1673,zzz. Not colonized
Bahamas,BHS,1673,zzz. Not colonized
Bahrain,BHR,1673,zzz. Not colonized
Bangladesh,BGD,1673,zzz. Not colonized
Barbados,BRB,1673,United Kingdom
Belgium,BEL,1673,zz. Colonizer
Belize,BLZ,1673,Spain
Benin,BEN,1673,zzz. Not colonized
Bhutan,BTN,1673,zzz. Not colonized
Bolivia,BOL,1673,Spain
Botswana,BWA,1673,zzz. Not colonized
Brazil,BRA,1673,Portugal
Brunei,BRN,1673,zzz. Not colonized
Burkina Faso,BFA,1673,zzz. Not colonized
Burundi,BDI,1673,zzz. Not colonized
Cambodia,KHM,1673,zzz. Not colonized
Cameroon,CMR,1673,zzz. Not colonized
Canada,CAN,1673,France
Cape Verde,CPV,1673,Portugal
Central African Republic,CAF,1673,zzz. Not colonized
Chad,TCD,1673,zzz. Not colonized
Chile,CHL,1673,Spain
China,CHN,1673,zzz. Not colonized
Colombia,COL,1673,Spain
Comoros,COM,1673,zzz. Not colonized
Congo,COG,1673,zzz. Not colonized
Costa Rica,CRI,1673,Spain
Cote d'Ivoire,CIV,1673,zzz. Not colonized
Cuba,CUB,1673,Spain
Democratic Republic of Congo,COD,1673,zzz. Not colonized
Djibouti,DJI,1673,zzz. Not colonized
Dominica,DMA,1673,France
Dominican Republic,DOM,1673,Spain
East Timor,TLS,1673,Portugal
Ecuador,ECU,1673,Spain
Egypt,EGY,1673,zzz. Not colonized
El Salvador,SLV,1673,Spain
Equatorial Guinea,GNQ,1673,zzz. Not colonized
Eritrea,ERI,1673,zzz. Not colonized
Eswatini,SWZ,1673,zzz. Not colonized
Ethiopia,ETH,1673,zzz. Not colonized
Fiji,FJI,1673,zzz. Not colonized
France,FRA,1673,zz. Colonizer
Gabon,GAB,1673,zzz. Not colonized
Gambia,GMB,1673,zzz. Not colonized
Georgia,GEO,1673,zzz. Not colonized
Germany,DEU,1673,zz. Colonizer
Ghana,GHA,1673,Portugal
Grenada,GRD,1673,France
Guatemala,GTM,1673,Spain
Guinea,GIN,1673,zzz. Not colonized
Guinea-Bissau,GNB,1673,zzz. Not colonized
Guyana,GUY,1673,Netherlands
Haiti,HTI,1673,France
Honduras,HND,1673,Spain
India,IND,1673,zzz. Not colonized
Indonesia,IDN,1673,Netherlands
Iran,IRN,1673,zzz. Not colonized
Iraq,IRQ,1673,zzz. Not colonized
Israel,ISR,1673,zzz. Not colonized
Italy,ITA,1673,zz. Colonizer
Jamaica,JAM,1673,United Kingdom
Japan,JPN,1673,zzz. Not colonized
Jordan,JOR,1673,zzz. Not colonized
Kazakhstan,KAZ,1673,zzz. Not colonized
Kenya,KEN,1673,zzz. Not colonized
Kiribati,KIR,1673,zzz. Not colonized
Kuwait,KWT,1673,zzz. Not colonized
Kyrgyzstan,KGZ,1673,zzz. Not colonized
Laos,LAO,1673,zzz. Not colonized
Lebanon,LBN,1673,zzz. Not colonized
Lesotho,LSO,1673,zzz. Not colonized
Liberia,LBR,1673,zzz. Not colonized
Libya,LBY,1673,zzz. Not colonized
Madagascar,MDG,1673,zzz. Not colonized
Malawi,MWI,1673,zzz. Not colonized
Malaysia,MYS,1673,zzzz. No longer colonized
Maldives,MDV,1673,zzz. Not colonized
Mali,MLI,1673,zzz. Not colonized
Marshall Islands,MHL,1673,zzz. Not colonized
Mauritania,MRT,1673,zzz. Not colonized
Mauritius,MUS,1673,zzz. Not colonized
Mexico,MEX,1673,Spain
Micronesia (country),FSM,1673,Spain
Mongolia,MNG,1673,zzz. Not colonized
Morocco,MAR,1673,zzz. Not colonized
Mozambique,MOZ,1673,zzz. Not colonized
Myanmar,MMR,1673,zzz. Not colonized
Namibia,NAM,1673,zzz. Not colonized
Nauru,NRU,1673,zzz. Not colonized
Nepal,NPL,1673,zzz. Not colonized
Netherlands,NLD,1673,zz. Colonizer
New Zealand,NZL,1673,zzz. Not colonized
Nicaragua,NIC,1673,Spain
Niger,NER,1673,zzz. Not colonized
Nigeria,NGA,1673,zzz. Not colonized
North Korea,PRK,1673,zzz. Not colonized
Oman,OMN,1673,zzz. Not colonized
Pakistan,PAK,1673,zzz. Not colonized
Palau,PLW,1673,zzz. Not colonized
Panama,PAN,1673,Spain
Papua New Guinea,PNG,1673,zzz. Not colonized
Paraguay,PRY,1673,Spain
Peru,PER,1673,Spain
Philippines,PHL,1673,Spain
Portugal,PRT,1673,zz. Colonizer
Qatar,QAT,1673,zzz. Not colonized
Rwanda,RWA,1673,zzz. Not colonized
Saint Kitts and Nevis,KNA,1673,United Kingdom
Saint Lucia,LCA,1673,France
Saint Vincent and the Grenadines,VCT,1673,zzz. Not colonized
Samoa,WSM,1673,zzz. Not colonized
Sao Tome and Principe,STP,1673,Portugal
Saudi Arabia,SAU,1673,zzz. Not colonized
Senegal,SEN,1673,zzz. Not colonized
Seychelles,SYC,1673,zzz. Not colonized
Sierra Leone,SLE,1673,zzz. Not colonized
Singapore,SGP,1673,zzz. Not colonized
Solomon Islands,SLB,1673,zzz. Not colonized
Somalia,SOM,1673,zzz. Not colonized
South Africa,ZAF,1673,Netherlands
South Korea,KOR,1673,zzz. Not colonized
South Sudan,SSD,1673,zzz. Not colonized
Spain,ESP,1673,zz. Colonizer
Sri Lanka,LKA,1673,zzzz. No longer colonized
Sudan,SDN,1673,zzz. Not colonized
Suriname,SUR,1673,Netherlands
Syria,SYR,1673,zzz. Not colonized
Taiwan,TWN,1673,zzz. Not colonized
Tajikistan,TJK,1673,zzz. Not colonized
Tanzania,TZA,1673,zzz. Not colonized
Thailand,THA,1673,zzz. Not colonized
Togo,TGO,1673,zzz. Not colonized
Tonga,TON,1673,zzz. Not colonized
Trinidad and Tobago,TTO,1673,Spain
Tunisia,TUN,1673,zzz. Not colonized
Turkey,TUR,1673,zzz. Not colonized
Turkmenistan,TKM,1673,zzz. Not colonized
Tuvalu,TUV,1673,zzz. Not colonized
Uganda,UGA,1673,zzz. Not colonized
United Arab Emirates,ARE,1673,zzz. Not colonized
United Kingdom,GBR,1673,zz. Colonizer
United States,USA,1673,United Kingdom
Uruguay,URY,1673,Spain
Uzbekistan,UZB,1673,zzz. Not colonized
Vanuatu,VUT,1673,zzz. Not colonized
Venezuela,VEN,1673,Spain
Vietnam,VNM,1673,zzz. Not colonized
Yemen,YEM,1673,zzz. Not colonized
Zambia,ZMB,1673,zzz. Not colonized
Zimbabwe,ZWE,1673,zzz. Not colonized
