Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1969,zzz. Not colonized
Algeria,DZA,1969,zzzz. No longer colonized
Angola,AGO,1969,Portugal
Antigua and Barbuda,ATG,1969,United Kingdom
Argentina,ARG,1969,zzzz. No longer colonized
Armenia,ARM,1969,zzz. Not colonized
Australia,AUS,1969,zzzz. No longer colonized
Azerbaijan,AZE,1969,zzz. Not colonized
Bahamas,BHS,1969,United Kingdom
Bahrain,BHR,1969,United Kingdom
Bangladesh,BGD,1969,zzzz. No longer colonized
Barbados,BRB,1969,zzzz. No longer colonized
Belgium,BEL,1969,zz. Colonizer
Belize,BLZ,1969,United Kingdom
Benin,BEN,1969,zzzz. No longer colonized
Bhutan,BTN,1969,zzzz. No longer colonized
Bolivia,BOL,1969,zzzz. No longer colonized
Botswana,BWA,1969,zzzz. No longer colonized
Brazil,BRA,1969,zzzz. No longer colonized
Brunei,BRN,1969,United Kingdom
Burkina Faso,BFA,1969,zzzz. No longer colonized
Burundi,BDI,1969,zzzz. No longer colonized
Cambodia,KHM,1969,zzzz. No longer colonized
Cameroon,CMR,1969,zzzz. No longer colonized
Canada,CAN,1969,zzzz. No longer colonized
Cape Verde,CPV,1969,Portugal
Central African Republic,CAF,1969,zzzz. No longer colonized
Chad,TCD,1969,zzzz. No longer colonized
Chile,CHL,1969,zzzz. No longer colonized
China,CHN,1969,zzz. Not colonized
Colombia,COL,1969,zzzz. No longer colonized
Comoros,COM,1969,France
Congo,COG,1969,zzzz. No longer colonized
Costa Rica,CRI,1969,zzzz. No longer colonized
Cote d'Ivoire,CIV,1969,zzzz. No longer colonized
Cuba,CUB,1969,zzzz. No longer colonized
Cyprus,CYP,1969,zzzz. No longer colonized
Democratic Republic of Congo,COD,1969,zzzz. No longer colonized
Djibouti,DJI,1969,France
Dominica,DMA,1969,United Kingdom
Dominican Republic,DOM,1969,zzzz. No longer colonized
East Timor,TLS,1969,Portugal
Ecuador,ECU,1969,zzzz. No longer colonized
Egypt,EGY,1969,zzzz. No longer colonized
El Salvador,SLV,1969,zzzz. No longer colonized
Equatorial Guinea,GNQ,1969,zzzz. No longer colonized
Eritrea,ERI,1969,zzzz. No longer colonized
Eswatini,SWZ,1969,zzzz. No longer colonized
Ethiopia,ETH,1969,zzz. Not colonized
Fiji,FJI,1969,United Kingdom
France,FRA,1969,zz. Colonizer
Gabon,GAB,1969,zzzz. No longer colonized
Gambia,GMB,1969,zzzz. No longer colonized
Georgia,GEO,1969,zzz. Not colonized
Germany,DEU,1969,zz. Colonizer
Ghana,GHA,1969,zzzz. No longer colonized
Grenada,GRD,1969,United Kingdom
Guatemala,GTM,1969,zzzz. No longer colonized
Guinea,GIN,1969,zzzz. No longer colonized
Guinea-Bissau,GNB,1969,Portugal
Guyana,GUY,1969,zzzz. No longer colonized
