Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1861,zzz. Not colonized
Algeria,DZA,1861,France
Angola,AGO,1861,Portugal
Antigua and Barbuda,ATG,1861,United Kingdom
Argentina,ARG,1861,zzzz. No longer colonized
Armenia,ARM,1861,zzz. Not colonized
Australia,AUS,1861,United Kingdom
Azerbaijan,AZE,1861,zzz. Not colonized
Bahamas,BHS,1861,United Kingdom
Bahrain,BHR,1861,United Kingdom
Bangladesh,BGD,1861,United Kingdom
Barbados,BRB,1861,United Kingdom
Belgium,BEL,1861,zz. Colonizer
Belize,BLZ,1861,z. Multiple colonizers
Benin,BEN,1861,zzz. Not colonized
Bhutan,BTN,1861,zzz. Not colonized
Bolivia,BOL,1861,zzzz. No longer colonized
Botswana,BWA,1861,zzz. Not colonized
Brazil,BRA,1861,zzzz. No longer colonized
Brunei,BRN,1861,zzz. Not colonized
Burkina Faso,BFA,1861,zzz. Not colonized
Burundi,BDI,1861,zzz. Not colonized
Cambodia,KHM,1861,zzz. Not colonized
Cameroon,CMR,1861,zzz. Not colonized
Canada,CAN,1861,United Kingdom
Cape Verde,CPV,1861,Portugal
Central African Republic,CAF,1861,zzz. Not colonized
Chad,TCD,1861,zzz. Not colonized
Chile,CHL,1861,zzzz. No longer colonized
China,CHN,1861,zzz. Not colonized
Colombia,COL,1861,zzzz. No longer colonized
Comoros,COM,1861,zzz. Not colonized
Congo,COG,1861,zzz. Not colonized
Costa Rica,CRI,1861,zzzz. No longer colonized
Cote d'Ivoire,CIV,1861,zzz. Not colonized
Cuba,CUB,1861,Spain
Democratic Republic of Congo,COD,1861,zzz. Not colonized
Djibouti,DJI,1861,zzz. Not colonized
Dominica,DMA,1861,United Kingdom
Dominican Republic,DOM,1861,Spain
East Timor,TLS,1861,Portugal
Ecuador,ECU,1861,zzzz. No longer colonized
Egypt,EGY,1861,zzz. Not colonized
El Salvador,SLV,1861,zzzz. No longer colonized
Equatorial Guinea,GNQ,1861,Spain
Eritrea,ERI,1861,zzz. Not colonized
Eswatini,SWZ,1861,zzz. Not colonized
Ethiopia,ETH,1861,zzz. Not colonized
Fiji,FJI,1861,zzz. Not colonized
France,FRA,1861,zz. Colonizer
Gabon,GAB,1861,zzz. Not colonized
Gambia,GMB,1861,zzz. Not colonized
Georgia,GEO,1861,zzz. Not colonized
Germany,DEU,1861,zz. Colonizer
Ghana,GHA,1861,zzzz. No longer colonized
Grenada,GRD,1861,United Kingdom
Guatemala,GTM,1861,zzzz. No longer colonized
Guinea,GIN,1861,zzz. Not colonized
Guinea-Bissau,GNB,1861,zzz. Not colonized
Guyana,GUY,1861,United Kingdom
Haiti,HTI,1861,zzzz. No longer colonized
Honduras,HND,1861,zzzz. No longer colonized
India,IND,1861,United Kingdom
Indonesia,IDN,1861,Netherlands
Iran,IRN,1861,zzz. Not colonized
Iraq,IRQ,1861,zzz. Not colonized
Israel,ISR,1861,zzz. Not colonized
Italy,ITA,1861,zz. Colonizer
Jamaica,JAM,1861,United Kingdom
Japan,JPN,1861,zzz. Not colonized
Jordan,JOR,1861,zzz. Not colonized
Kazakhstan,KAZ,1861,zzz. Not colonized
Kenya,KEN,1861,zzz. Not colonized
Kiribati,KIR,1861,zzz. Not colonized
Kuwait,KWT,1861,zzz. Not colonized
Kyrgyzstan,KGZ,1861,zzz. Not colonized
Laos,LAO,1861,zzz. Not colonized
Lebanon,LBN,1861,zzz. Not colonized
Lesotho,LSO,1861,zzz. Not colonized
Liberia,LBR,1861,zzz. Not colonized
Libya,LBY,1861,zzz. Not colonized
Madagascar,MDG,1861,zzz. Not colonized
Malawi,MWI,1861,zzz. Not colonized
Malaysia,MYS,1861,zzzz. No longer colonized
Maldives,MDV,1861,zzz. Not colonized
Mali,MLI,1861,zzz. Not colonized
Marshall Islands,MHL,1861,zzz. Not colonized
Mauritania,MRT,1861,zzz. Not colonized
Mauritius,MUS,1861,United Kingdom
Mexico,MEX,1861,zzzz. No longer colonized
Micronesia (country),FSM,1861,Spain
Mongolia,MNG,1861,zzz. Not colonized
Morocco,MAR,1861,zzz. Not colonized
Mozambique,MOZ,1861,zzz. Not colonized
Myanmar,MMR,1861,zzz. Not colonized
Namibia,NAM,1861,zzz. Not colonized
Nauru,NRU,1861,zzz. Not colonized
Nepal,NPL,1861,zzz. Not colonized
Netherlands,NLD,1861,zz. Colonizer
New Zealand,NZL,1861,United Kingdom
Nicaragua,NIC,1861,zzzz. No longer colonized
Niger,NER,1861,zzz. Not colonized
