Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1591,zzz. Not colonized
Algeria,DZA,1591,zzz. Not colonized
Angola,AGO,1591,Portugal
Antigua and Barbuda,ATG,1591,zzz. Not colonized
Argentina,ARG,1591,Spain
Armenia,ARM,1591,zzz. Not colonized
Australia,AUS,1591,zzz. Not colonized
Azerbaijan,AZE,1591,zzz. Not colonized
Bahamas,BHS,1591,zzz. Not colonized
Bahrain,BHR,1591,zzz. Not colonized
Bangladesh,BGD,1591,zzz. Not colonized
Barbados,BRB,1591,zzz. Not colonized
Belgium,BEL,1591,zz. Colonizer
Belize,BLZ,1591,Spain
Benin,BEN,1591,zzz. Not colonized
Bhutan,BTN,1591,zzz. Not colonized
Bolivia,BOL,1591,Spain
Botswana,BWA,1591,zzz. Not colonized
Brazil,BRA,1591,Portugal
Brunei,BRN,1591,zzz. Not colonized
Burkina Faso,BFA,1591,zzz. Not colonized
Burundi,BDI,1591,zzz. Not colonized
Cambodia,KHM,1591,zzz. Not colonized
Cameroon,CMR,1591,zzz. Not colonized
Canada,CAN,1591,zzz. Not colonized
Cape Verde,CPV,1591,Portugal
Central African Republic,CAF,1591,zzz. Not colonized
Chad,TCD,1591,zzz. Not colonized
Chile,CHL,1591,Spain
China,CHN,1591,zzz. Not colonized
Colombia,COL,1591,Spain
Comoros,COM,1591,zzz. Not colonized
Congo,COG,1591,zzz. Not colonized
Costa Rica,CRI,1591,Spain
Cote d'Ivoire,CIV,1591,zzz. Not colonized
Cuba,CUB,1591,Spain
Democratic Republic of Congo,COD,1591,zzz. Not colonized
Djibouti,DJI,1591,zzz. Not colonized
Dominica,DMA,1591,zzz. Not colonized
Dominican Republic,DOM,1591,Spain
East Timor,TLS,1591,zzz. Not colonized
Ecuador,ECU,1591,Spain
Egypt,EGY,1591,zzz. Not colonized
El Salvador,SLV,1591,Spain
Equatorial Guinea,GNQ,1591,zzz. Not colonized
Eritrea,ERI,1591,zzz. Not colonized
Eswatini,SWZ,1591,zzz. Not colonized
Ethiopia,ETH,1591,zzz. Not colonized
Fiji,FJI,1591,zzz. Not colonized
France,FRA,1591,zz. Colonizer
Gabon,GAB,1591,zzz. Not colonized
Gambia,GMB,1591,zzz. Not colonized
Georgia,GEO,1591,zzz. Not colonized
Germany,DEU,1591,zz. Colonizer
Ghana,GHA,1591,Portugal
Grenada,GRD,1591,zzz. Not colonized
Guatemala,GTM,1591,Spain
Guinea,GIN,1591,zzz. Not colonized
Guinea-Bissau,GNB,1591,zzz. Not colonized
Guyana,GUY,1591,Netherlands
Haiti,HTI,1591,zzz. Not colonized
