Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1710,zzz. Not colonized
Algeria,DZA,1710,zzz. Not colonized
Angola,AGO,1710,Portugal
Antigua and Barbuda,ATG,1710,United Kingdom
Argentina,ARG,1710,Spain
Armenia,ARM,1710,zzz. Not colonized
Australia,AUS,1710,zzz. Not colonized
Azerbaijan,AZE,1710,zzz. Not colonized
Bahamas,BHS,1710,zzz. Not colonized
Bahrain,BHR,1710,zzz. Not colonized
Bangladesh,BGD,1710,zzz. Not colonized
Barbados,BRB,1710,United Kingdom
Belgium,BEL,1710,zz. Colonizer
Belize,BLZ,1710,Spain
Benin,BEN,1710,zzz. Not colonized
Bhutan,BTN,1710,zzz. Not colonized
Bolivia,BOL,1710,Spain
Botswana,BWA,1710,zzz. Not colonized
Brazil,BRA,1710,Portugal
Brunei,BRN,1710,zzz. Not colonized
Burkina Faso,BFA,1710,zzz. Not colonized
Burundi,BDI,1710,zzz. Not colonized
Cambodia,KHM,1710,zzz. Not colonized
Cameroon,CMR,1710,zzz. Not colonized
Canada,CAN,1710,France
Cape Verde,CPV,1710,Portugal
Central African Republic,CAF,1710,zzz. Not colonized
Chad,TCD,1710,zzz. Not colonized
Chile,CHL,1710,Spain
China,CHN,1710,zzz. Not colonized
Colombia,COL,1710,Spain
Comoros,COM,1710,zzz. Not colonized
Congo,COG,1710,zzz. Not colonized
Costa Rica,CRI,1710,Spain
Cote d'Ivoire,CIV,1710,zzz. Not colonized
Cuba,CUB,1710,Spain
Democratic Republic of Congo,COD,1710,zzz. Not colonized
Djibouti,DJI,1710,zzz. Not colonized
Dominica,DMA,1710,France
Dominican Republic,DOM,1710,Spain
East Timor,TLS,1710,Portugal
Ecuador,ECU,1710,Spain
Egypt,EGY,1710,zzz. Not colonized
El Salvador,SLV,1710,Spain
Equatorial Guinea,GNQ,1710,zzz. Not colonized
Eritrea,ERI,1710,zzz. Not colonized
Eswatini,SWZ,1710,zzz. Not colonized
Ethiopia,ETH,1710,zzz. Not colonized
Fiji,FJI,1710,zzz. Not colonized
France,FRA,1710,zz. Colonizer
Gabon,GAB,1710,zzz. Not colonized
Gambia,GMB,1710,zzz. Not colonized
Georgia,GEO,1710,zzz. Not colonized
Germany,DEU,1710,zz. Colonizer
Ghana,GHA,1710,Portugal
Grenada,GRD,1710,France
Guatemala,GTM,1710,Spain
Guinea,GIN,1710,zzz. Not colonized
Guinea-Bissau,GNB,1710,zzz. Not colonized
Guyana,GUY,1710,Netherlands
Haiti,HTI,1710,France
Honduras,HND,1710,Spain
India,IND,1710,zzz. Not colonized
Indonesia,IDN,1710,Netherlands
Iran,IRN,1710,zzz. Not colonized
Iraq,IRQ,1710,zzz. Not colonized
Israel,ISR,1710,zzz. Not colonized
Italy,ITA,1710,zz. Colonizer
Jamaica,JAM,1710,United Kingdom
Japan,JPN,1710,zzz. Not colonized
Jordan,JOR,1710,zzz. Not colonized
Kazakhstan,KAZ,1710,zzz. Not colonized
Kenya,KEN,1710,zzz. Not colonized
Kiribati,KIR,1710,zzz. Not colonized
Kuwait,KWT,1710,zzz. Not colonized
Kyrgyzstan,KGZ,1710,zzz. Not colonized
Laos,LAO,1710,zzz. Not colonized
Lebanon,LBN,1710,zzz. Not colonized
Lesotho,LSO,1710,zzz. Not colonized
Liberia,LBR,1710,zzz. Not colonized
Libya,LBY,1710,zzz. Not colonized
Madagascar,MDG,1710,zzz. Not colonized
Malawi,MWI,1710,zzz. Not colonized
Malaysia,MYS,1710,zzzz. No longer colonized
Maldives,MDV,1710,zzz. Not colonized
Mali,MLI,1710,zzz. Not colonized
Marshall Islands,MHL,1710,zzz. Not colonized
Mauritania,MRT,1710,zzz. Not colonized
Mauritius,MUS,1710,zzz. Not colonized
Mexico,MEX,1710,Spain
Micronesia (country),FSM,1710,Spain
Mongolia,MNG,1710,zzz. Not colonized
Morocco,MAR,1710,zzz. Not colonized
Mozambique,MOZ,1710,zzz. Not colonized
Myanmar,MMR,1710,zzz. Not colonized
Namibia,NAM,1710,zzz. Not colonized
Nauru,NRU,1710,zzz. Not colonized
Nepal,NPL,1710,zzz. Not colonized
Netherlands,NLD,1710,zz. Colonizer
New Zealand,NZL,1710,zzz. Not colonized
Nicaragua,NIC,1710,Spain
Niger,NER,1710,zzz. Not colonized
Nigeria,NGA,1710,zzz. Not colonized
North Korea,PRK,1710,zzz. Not colonized
Oman,OMN,1710,zzz. Not colonized
Pakistan,PAK,1710,zzz. Not colonized
Palau,PLW,1710,zzz. Not colonized
Panama,PAN,1710,Spain
Papua New Guinea,PNG,1710,zzz. Not colonized
Paraguay,PRY,1710,Spain
Peru,PER,1710,Spain
Philippines,PHL,1710,Spain
Portugal,PRT,1710,zz. Colonizer
Qatar,QAT,1710,zzz. Not colonized
Rwanda,RWA,1710,zzz. Not colonized
Saint Kitts and Nevis,KNA,1710,United Kingdom
Saint Lucia,LCA,1710,France
Saint Vincent and the Grenadines,VCT,1710,zzz. Not colonized
Samoa,WSM,1710,zzz. Not colonized
Sao Tome and Principe,STP,1710,Portugal
Saudi Arabia,SAU,1710,zzz. Not colonized
Senegal,SEN,1710,United Kingdom
Seychelles,SYC,1710,zzz. Not colonized
Sierra Leone,SLE,1710,zzz. Not colonized
Singapore,SGP,1710,zzz. Not colonized
Solomon Islands,SLB,1710,zzz. Not colonized
Somalia,SOM,1710,zzz. Not colonized
South Africa,ZAF,1710,Netherlands
South Korea,KOR,1710,zzz. Not colonized
South Sudan,SSD,1710,zzz. Not colonized
Spain,ESP,1710,zz. Colonizer
Sri Lanka,LKA,1710,zzzz. No longer colonized
Sudan,SDN,1710,zzz. Not colonized
Suriname,SUR,1710,Netherlands
Syria,SYR,1710,zzz. Not colonized
Taiwan,TWN,1710,zzz. Not colonized
Tajikistan,TJK,1710,zzz. Not colonized
Tanzania,TZA,1710,zzz. Not colonized
Thailand,THA,1710,zzz. Not colonized
Togo,TGO,1710,zzz. Not colonized
Tonga,TON,1710,zzz. Not colonized
Trinidad and Tobago,TTO,1710,Spain
Tunisia,TUN,1710,zzz. Not colonized
Turkey,TUR,1710,zzz. Not colonized
Turkmenistan,TKM,1710,zzz. Not colonized
