Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1635,zzz. Not colonized
Algeria,DZA,1635,zzz. Not colonized
Angola,AGO,1635,Portugal
Antigua and Barbuda,ATG,1635,United Kingdom
Argentina,ARG,1635,Spain
Armenia,ARM,1635,zzz. Not colonized
Australia,AUS,1635,zzz. Not colonized
Azerbaijan,AZE,1635,zzz. Not colonized
Bahamas,BHS,1635,zzz. Not colonized
Bahrain,BHR,1635,zzz. Not colonized
Bangladesh,BGD,1635,zzz. Not colonized
Barbados,BRB,1635,United Kingdom
Belgium,BEL,1635,zz. Colonizer
Belize,BLZ,1635,Spain
Benin,BEN,1635,zzz. Not colonized
Bhutan,BTN,1635,zzz. Not colonized
Bolivia,BOL,1635,Spain
Botswana,BWA,1635,zzz. Not colonized
Brazil,BRA,1635,Portugal
Brunei,BRN,1635,zzz. Not colonized
Burkina Faso,BFA,1635,zzz. Not colonized
Burundi,BDI,1635,zzz. Not colonized
Cambodia,KHM,1635,zzz. Not colonized
Cameroon,CMR,1635,zzz. Not colonized
Canada,CAN,1635,France
Cape Verde,CPV,1635,Portugal
Central African Republic,CAF,1635,zzz. Not colonized
Chad,TCD,1635,zzz. Not colonized
Chile,CHL,1635,Spain
China,CHN,1635,zzz. Not colonized
Colombia,COL,1635,Spain
Comoros,COM,1635,zzz. Not colonized
Congo,COG,1635,zzz. Not colonized
Costa Rica,CRI,1635,Spain
Cote d'Ivoire,CIV,1635,zzz. Not colonized
Cuba,CUB,1635,Spain
Democratic Republic of Congo,COD,1635,zzz. Not colonized
Djibouti,DJI,1635,zzz. Not colonized
Dominica,DMA,1635,France
Dominican Republic,DOM,1635,Spain
East Timor,TLS,1635,zzz. Not colonized
Ecuador,ECU,1635,Spain
Egypt,EGY,1635,zzz. Not colonized
El Salvador,SLV,1635,Spain
Equatorial Guinea,GNQ,1635,zzz. Not colonized
Eritrea,ERI,1635,zzz. Not colonized
Eswatini,SWZ,1635,zzz. Not colonized
Ethiopia,ETH,1635,zzz. Not colonized
Fiji,FJI,1635,zzz. Not colonized
France,FRA,1635,zz. Colonizer
Gabon,GAB,1635,zzz. Not colonized
Gambia,GMB,1635,zzz. Not colonized
Georgia,GEO,1635,zzz. Not colonized
Germany,DEU,1635,zz. Colonizer
Ghana,GHA,1635,Portugal
Grenada,GRD,1635,zzz. Not colonized
Guatemala,GTM,1635,Spain
Guinea,GIN,1635,zzz. Not colonized
Guinea-Bissau,GNB,1635,zzz. Not colonized
Guyana,GUY,1635,Netherlands
Haiti,HTI,1635,zzz. Not colonized
Honduras,HND,1635,Spain
India,IND,1635,zzz. Not colonized
Indonesia,IDN,1635,Netherlands
Iran,IRN,1635,zzz. Not colonized
Iraq,IRQ,1635,zzz. Not colonized
Israel,ISR,1635,zzz. Not colonized
Italy,ITA,1635,zz. Colonizer
Jamaica,JAM,1635,Spain
Japan,JPN,1635,zzz. Not colonized
Jordan,JOR,1635,zzz. Not colonized
Kazakhstan,KAZ,1635,zzz. Not colonized
Kenya,KEN,1635,zzz. Not colonized
Kiribati,KIR,1635,zzz. Not colonized
Kuwait,KWT,1635,zzz. Not colonized
Kyrgyzstan,KGZ,1635,zzz. Not colonized
Laos,LAO,1635,zzz. Not colonized
Lebanon,LBN,1635,zzz. Not colonized
Lesotho,LSO,1635,zzz. Not colonized
Liberia,LBR,1635,zzz. Not colonized
Libya,LBY,1635,zzz. Not colonized
Madagascar,MDG,1635,zzz. Not colonized
Malawi,MWI,1635,zzz. Not colonized
Malaysia,MYS,1635,Portugal
Maldives,MDV,1635,zzz. Not colonized
Mali,MLI,1635,zzz. Not colonized
Marshall Islands,MHL,1635,zzz. Not colonized
Mauritania,MRT,1635,zzz. Not colonized
Mauritius,MUS,1635,zzz. Not colonized
Mexico,MEX,1635,Spain
Micronesia (country),FSM,1635,zzz. Not colonized
Mongolia,MNG,1635,zzz. Not colonized
Morocco,MAR,1635,zzz. Not colonized
Mozambique,MOZ,1635,zzz. Not colonized
Myanmar,MMR,1635,zzz. Not colonized
Namibia,NAM,1635,zzz. Not colonized
Nauru,NRU,1635,zzz. Not colonized
