Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1825,zzz. Not colonized
Algeria,DZA,1825,zzz. Not colonized
Angola,AGO,1825,Portugal
Antigua and Barbuda,ATG,1825,United Kingdom
Argentina,ARG,1825,zzzz. No longer colonized
Armenia,ARM,1825,zzz. Not colonized
Australia,AUS,1825,zzz. Not colonized
Azerbaijan,AZE,1825,zzz. Not colonized
Bahamas,BHS,1825,United Kingdom
Bahrain,BHR,1825,zzz. Not colonized
Bangladesh,BGD,1825,zzz. Not colonized
Barbados,BRB,1825,United Kingdom
Belgium,BEL,1825,zz. Colonizer
Belize,BLZ,1825,z. Multiple colonizers
Benin,BEN,1825,zzz. Not colonized
Bhutan,BTN,1825,zzz. Not colonized
Bolivia,BOL,1825,Spain
Botswana,BWA,1825,zzz. Not colonized
Brazil,BRA,1825,zzzz. No longer colonized
Brunei,BRN,1825,zzz. Not colonized
Burkina Faso,BFA,1825,zzz. Not colonized
Burundi,BDI,1825,zzz. Not colonized
Cambodia,KHM,1825,zzz. Not colonized
Cameroon,CMR,1825,zzz. Not colonized
Canada,CAN,1825,United Kingdom
Cape Verde,CPV,1825,Portugal
Central African Republic,CAF,1825,zzz. Not colonized
Chad,TCD,1825,zzz. Not colonized
Chile,CHL,1825,zzzz. No longer colonized
China,CHN,1825,zzz. Not colonized
Colombia,COL,1825,zzzz. No longer colonized
Comoros,COM,1825,zzz. Not colonized
Congo,COG,1825,zzz. Not colonized
Costa Rica,CRI,1825,zzzz. No longer colonized
Cote d'Ivoire,CIV,1825,zzz. Not colonized
Cuba,CUB,1825,Spain
Democratic Republic of Congo,COD,1825,zzz. Not colonized
Djibouti,DJI,1825,zzz. Not colonized
Dominica,DMA,1825,United Kingdom
Dominican Republic,DOM,1825,Spain
East Timor,TLS,1825,Portugal
Ecuador,ECU,1825,Spain
Egypt,EGY,1825,zzz. Not colonized
El Salvador,SLV,1825,zzzz. No longer colonized
Equatorial Guinea,GNQ,1825,zzzz. No longer colonized
Eritrea,ERI,1825,zzz. Not colonized
Eswatini,SWZ,1825,zzz. Not colonized
Ethiopia,ETH,1825,zzz. Not colonized
Fiji,FJI,1825,zzz. Not colonized
France,FRA,1825,zz. Colonizer
Gabon,GAB,1825,zzz. Not colonized
Gambia,GMB,1825,zzz. Not colonized
Georgia,GEO,1825,zzz. Not colonized
Germany,DEU,1825,zz. Colonizer
Ghana,GHA,1825,zzzz. No longer colonized
Grenada,GRD,1825,United Kingdom
Guatemala,GTM,1825,zzzz. No longer colonized
Guinea,GIN,1825,zzz. Not colonized
Guinea-Bissau,GNB,1825,zzz. Not colonized
Guyana,GUY,1825,United Kingdom
Haiti,HTI,1825,zzzz. No longer colonized
Honduras,HND,1825,zzzz. No longer colonized
India,IND,1825,zzz. Not colonized
Indonesia,IDN,1825,Netherlands
Iran,IRN,1825,zzz. Not colonized
Iraq,IRQ,1825,zzz. Not colonized
Israel,ISR,1825,zzz. Not colonized
Italy,ITA,1825,zz. Colonizer
Jamaica,JAM,1825,United Kingdom
Japan,JPN,1825,zzz. Not colonized
Jordan,JOR,1825,zzz. Not colonized
Kazakhstan,KAZ,1825,zzz. Not colonized
Kenya,KEN,1825,zzz. Not colonized
Kiribati,KIR,1825,zzz. Not colonized
Kuwait,KWT,1825,zzz. Not colonized
Kyrgyzstan,KGZ,1825,zzz. Not colonized
Laos,LAO,1825,zzz. Not colonized
Lebanon,LBN,1825,zzz. Not colonized
Lesotho,LSO,1825,zzz. Not colonized
Liberia,LBR,1825,zzz. Not colonized
Libya,LBY,1825,zzz. Not colonized
Madagascar,MDG,1825,zzz. Not colonized
Malawi,MWI,1825,zzz. Not colonized
Malaysia,MYS,1825,zzzz. No longer colonized
Maldives,MDV,1825,zzz. Not colonized
Mali,MLI,1825,zzz. Not colonized
Marshall Islands,MHL,1825,zzz. Not colonized
Mauritania,MRT,1825,zzz. Not colonized
Mauritius,MUS,1825,United Kingdom
Mexico,MEX,1825,zzzz. No longer colonized
Micronesia (country),FSM,1825,Spain
Mongolia,MNG,1825,zzz. Not colonized
Morocco,MAR,1825,zzz. Not colonized
Mozambique,MOZ,1825,zzz. Not colonized
Myanmar,MMR,1825,zzz. Not colonized
Namibia,NAM,1825,zzz. Not colonized
Nauru,NRU,1825,zzz. Not colonized
Nepal,NPL,1825,zzz. Not colonized
