Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1618,zzz. Not colonized
Algeria,DZA,1618,zzz. Not colonized
Angola,AGO,1618,Portugal
Antigua and Barbuda,ATG,1618,zzz. Not colonized
Argentina,ARG,1618,Spain
Armenia,ARM,1618,zzz. Not colonized
Australia,AUS,1618,zzz. Not colonized
Azerbaijan,AZE,1618,zzz. Not colonized
Bahamas,BHS,1618,zzz. Not colonized
Bahrain,BHR,1618,zzz. Not colonized
Bangladesh,BGD,1618,zzz. Not colonized
Barbados,BRB,1618,zzz. Not colonized
Belgium,BEL,1618,zz. Colonizer
Belize,BLZ,1618,Spain
Benin,BEN,1618,zzz. Not colonized
Bhutan,BTN,1618,zzz. Not colonized
Bolivia,BOL,1618,Spain
Botswana,BWA,1618,zzz. Not colonized
Brazil,BRA,1618,Portugal
Brunei,BRN,1618,zzz. Not colonized
Burkina Faso,BFA,1618,zzz. Not colonized
Burundi,BDI,1618,zzz. Not colonized
Cambodia,KHM,1618,zzz. Not colonized
Cameroon,CMR,1618,zzz. Not colonized
Canada,CAN,1618,France
Cape Verde,CPV,1618,Portugal
Central African Republic,CAF,1618,zzz. Not colonized
Chad,TCD,1618,zzz. Not colonized
Chile,CHL,1618,Spain
China,CHN,1618,zzz. Not colonized
Colombia,COL,1618,Spain
Comoros,COM,1618,zzz. Not colonized
Congo,COG,1618,zzz. Not colonized
Costa Rica,CRI,1618,Spain
Cote d'Ivoire,CIV,1618,zzz. Not colonized
Cuba,CUB,1618,Spain
Democratic Republic of Congo,COD,1618,zzz. Not colonized
Djibouti,DJI,1618,zzz. Not colonized
Dominica,DMA,1618,zzz. Not colonized
Dominican Republic,DOM,1618,Spain
East Timor,TLS,1618,zzz. Not colonized
Ecuador,ECU,1618,Spain
Egypt,EGY,1618,zzz. Not colonized
El Salvador,SLV,1618,Spain
Equatorial Guinea,GNQ,1618,zzz. Not colonized
Eritrea,ERI,1618,zzz. Not colonized
Eswatini,SWZ,1618,zzz. Not colonized
Ethiopia,ETH,1618,zzz. Not colonized
Fiji,FJI,1618,zzz. Not colonized
France,FRA,1618,zz. Colonizer
Gabon,GAB,1618,zzz. Not colonized
Gambia,GMB,1618,zzz. Not colonized
Georgia,GEO,1618,zzz. Not colonized
Germany,DEU,1618,zz. Colonizer
Ghana,GHA,1618,Portugal
Grenada,GRD,1618,zzz. Not colonized
Guatemala,GTM,1618,Spain
Guinea,GIN,1618,zzz. Not colonized
Guinea-Bissau,GNB,1618,zzz. Not colonized
Guyana,GUY,1618,Netherlands
Haiti,HTI,1618,zzz. Not colonized
Honduras,HND,1618,Spain
India,IND,1618,zzz. Not colonized
Indonesia,IDN,1618,zzz. Not colonized
Iran,IRN,1618,zzz. Not colonized
Iraq,IRQ,1618,zzz. Not colonized
Israel,ISR,1618,zzz. Not colonized
Italy,ITA,1618,zz. Colonizer
Jamaica,JAM,1618,Spain
Japan,JPN,1618,zzz. Not colonized
Jordan,JOR,1618,zzz. Not colonized
Kazakhstan,KAZ,1618,zzz. Not colonized
Kenya,KEN,1618,zzz. Not colonized
Kiribati,KIR,1618,zzz. Not colonized
Kuwait,KWT,1618,zzz. Not colonized
Kyrgyzstan,KGZ,1618,zzz. Not colonized
Laos,LAO,1618,zzz. Not colonized
Lebanon,LBN,1618,zzz. Not colonized
Lesotho,LSO,1618,zzz. Not colonized
Liberia,LBR,1618,zzz. Not colonized
Libya,LBY,1618,zzz. Not colonized
Madagascar,MDG,1618,zzz. Not colonized
Malawi,MWI,1618,zzz. Not colonized
Malaysia,MYS,1618,Portugal
Maldives,MDV,1618,zzz. Not colonized
Mali,MLI,1618,zzz. Not colonized
Marshall Islands,MHL,1618,zzz. Not colonized
Mauritania,MRT,1618,zzz. Not colonized
Mauritius,MUS,1618,zzz. Not colonized
Mexico,MEX,1618,Spain
Micronesia (country),FSM,1618,zzz. Not colonized
Mongolia,MNG,1618,zzz. Not colonized
Morocco,MAR,1618,zzz. Not colonized
Mozambique,MOZ,1618,zzz. Not colonized
Myanmar,MMR,1618,zzz. Not colonized
Namibia,NAM,1618,zzz. Not colonized
Nauru,NRU,1618,zzz. Not colonized
Nepal,NPL,1618,zzz. Not colonized
Netherlands,NLD,1618,zz. Colonizer
New Zealand,NZL,1618,zzz. Not colonized
Nicaragua,NIC,1618,Spain
Niger,NER,1618,zzz. Not colonized
