Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1886,zzz. Not colonized
Algeria,DZA,1886,France
Angola,AGO,1886,Portugal
Antigua and Barbuda,ATG,1886,United Kingdom
Argentina,ARG,1886,zzzz. No longer colonized
Armenia,ARM,1886,zzz. Not colonized
Australia,AUS,1886,United Kingdom
Azerbaijan,AZE,1886,zzz. Not colonized
Bahamas,BHS,1886,United Kingdom
Bahrain,BHR,1886,United Kingdom
Bangladesh,BGD,1886,United Kingdom
Barbados,BRB,1886,United Kingdom
Belgium,BEL,1886,zz. Colonizer
Belize,BLZ,1886,United Kingdom
Benin,BEN,1886,zzz. Not colonized
Bhutan,BTN,1886,zzz. Not colonized
Bolivia,BOL,1886,zzzz. No longer colonized
Botswana,BWA,1886,zzz. Not colonized
Brazil,BRA,1886,zzzz. No longer colonized
Brunei,BRN,1886,zzz. Not colonized
Burkina Faso,BFA,1886,zzz. Not colonized
Burundi,BDI,1886,zzz. Not colonized
Cambodia,KHM,1886,France
Cameroon,CMR,1886,Germany
Canada,CAN,1886,United Kingdom
Cape Verde,CPV,1886,Portugal
Central African Republic,CAF,1886,zzz. Not colonized
Chad,TCD,1886,zzz. Not colonized
Chile,CHL,1886,zzzz. No longer colonized
China,CHN,1886,zzz. Not colonized
Colombia,COL,1886,zzzz. No longer colonized
Comoros,COM,1886,zzz. Not colonized
Congo,COG,1886,France
Costa Rica,CRI,1886,zzzz. No longer colonized
Cote d'Ivoire,CIV,1886,zzz. Not colonized
Cuba,CUB,1886,Spain
Democratic Republic of Congo,COD,1886,Belgium
Djibouti,DJI,1886,France
Dominica,DMA,1886,United Kingdom
Dominican Republic,DOM,1886,zzzz. No longer colonized
East Timor,TLS,1886,Portugal
Ecuador,ECU,1886,zzzz. No longer colonized
Egypt,EGY,1886,United Kingdom
El Salvador,SLV,1886,zzzz. No longer colonized
Equatorial Guinea,GNQ,1886,Spain
Eritrea,ERI,1886,zzz. Not colonized
Eswatini,SWZ,1886,zzz. Not colonized
Ethiopia,ETH,1886,zzz. Not colonized
Fiji,FJI,1886,United Kingdom
France,FRA,1886,zz. Colonizer
Gabon,GAB,1886,France
Gambia,GMB,1886,zzz. Not colonized
Georgia,GEO,1886,zzz. Not colonized
Germany,DEU,1886,zz. Colonizer
Ghana,GHA,1886,z. Multiple colonizers
Grenada,GRD,1886,United Kingdom
Guatemala,GTM,1886,zzzz. No longer colonized
Guinea,GIN,1886,France
Guinea-Bissau,GNB,1886,Portugal
Guyana,GUY,1886,United Kingdom
Haiti,HTI,1886,zzzz. No longer colonized
Honduras,HND,1886,zzzz. No longer colonized
India,IND,1886,United Kingdom
Indonesia,IDN,1886,Netherlands
Iran,IRN,1886,zzz. Not colonized
Iraq,IRQ,1886,zzz. Not colonized
Israel,ISR,1886,zzz. Not colonized
Italy,ITA,1886,zz. Colonizer
Jamaica,JAM,1886,United Kingdom
Japan,JPN,1886,zzz. Not colonized
Jordan,JOR,1886,zzz. Not colonized
Kazakhstan,KAZ,1886,zzz. Not colonized
Kenya,KEN,1886,zzz. Not colonized
Kiribati,KIR,1886,zzz. Not colonized
Kuwait,KWT,1886,zzz. Not colonized
Kyrgyzstan,KGZ,1886,zzz. Not colonized
Laos,LAO,1886,zzz. Not colonized
Lebanon,LBN,1886,zzz. Not colonized
Lesotho,LSO,1886,United Kingdom
Liberia,LBR,1886,zzz. Not colonized
Libya,LBY,1886,zzz. Not colonized
Madagascar,MDG,1886,zzz. Not colonized
Malawi,MWI,1886,zzz. Not colonized
Malaysia,MYS,1886,zzzz. No longer colonized
Maldives,MDV,1886,zzz. Not colonized
Mali,MLI,1886,zzz. Not colonized
Marshall Islands,MHL,1886,Germany
Mauritania,MRT,1886,zzz. Not colonized
Mauritius,MUS,1886,United Kingdom
Mexico,MEX,1886,zzzz. No longer colonized
Micronesia (country),FSM,1886,Spain
Mongolia,MNG,1886,zzz. Not colonized
Morocco,MAR,1886,Spain
Mozambique,MOZ,1886,Portugal
Myanmar,MMR,1886,United Kingdom
Namibia,NAM,1886,Germany
Nauru,NRU,1886,zzz. Not colonized
Nepal,NPL,1886,zzz. Not colonized
Netherlands,NLD,1886,zz. Colonizer
New Zealand,NZL,1886,United Kingdom
Nicaragua,NIC,1886,zzzz. No longer colonized
Niger,NER,1886,zzz. Not colonized
Nigeria,NGA,1886,zzz. Not colonized
North Korea,PRK,1886,zzz. Not colonized
Oman,OMN,1886,zzz. Not colonized
Pakistan,PAK,1886,United Kingdom
Palau,PLW,1886,z. Multiple colonizers
Panama,PAN,1886,zzzz. No longer colonized
Papua New Guinea,PNG,1886,United Kingdom
Paraguay,PRY,1886,zzzz. No longer colonized
Peru,PER,1886,zzzz. No longer colonized
Philippines,PHL,1886,Spain
Portugal,PRT,1886,zz. Colonizer
Qatar,QAT,1886,zzz. Not colonized
Rwanda,RWA,1886,zzz. Not colonized
Saint Kitts and Nevis,KNA,1886,United Kingdom
Saint Lucia,LCA,1886,United Kingdom
Saint Vincent and the Grenadines,VCT,1886,United Kingdom
Samoa,WSM,1886,zzz. Not colonized
Sao Tome and Principe,STP,1886,Portugal
Saudi Arabia,SAU,1886,zzz. Not colonized
Senegal,SEN,1886,France
Seychelles,SYC,1886,United Kingdom
Sierra Leone,SLE,1886,zzz. Not colonized
Singapore,SGP,1886,United Kingdom
Solomon Islands,SLB,1886,Germany
Somalia,SOM,1886,zzz. Not colonized
South Africa,ZAF,1886,United Kingdom
South Korea,KOR,1886,zzz. Not colonized
South Sudan,SSD,1886,zzz. Not colonized
Spain,ESP,1886,zz. Colonizer
Sri Lanka,LKA,1886,United Kingdom
Sudan,SDN,1886,zzz. Not colonized
Suriname,SUR,1886,Netherlands
Syria,SYR,1886,zzz. Not colonized
Taiwan,TWN,1886,zzz. Not colonized
Tajikistan,TJK,1886,zzz. Not colonized
Tanzania,TZA,1886,zzz. Not colonized
Thailand,THA,1886,zzz. Not colonized
Togo,TGO,1886,Germany
Tonga,TON,1886,zzz. Not colonized
Trinidad and Tobago,TTO,1886,United Kingdom
Tunisia,TUN,1886,France
Turkey,TUR,1886,zzz. Not colonized
Turkmenistan,TKM,1886,zzz. Not colonized
Tuvalu,TUV,1886,zzz. Not colonized
Uganda,UGA,1886,zzz. Not colonized
United Arab Emirates,ARE,1886,zzz. Not colonized
United Kingdom,GBR,1886,zz. Colonizer
United States,USA,1886,zzzz. No longer colonized
Uruguay,URY,1886,zzzz. No longer colonized
Uzbekistan,UZB,1886,zzz. Not colonized
Vanuatu,VUT,1886,zzz. Not colonized
Venezuela,VEN,1886,zzzz. No longer colonized
Vietnam,VNM,1886,zzz. Not colonized
Yemen,YEM,1886,zzz. Not colonized
Zambia,ZMB,1886,zzz. Not colonized
Zimbabwe,ZWE,1886,zzz. Not colonized
