Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1815,zzz. Not colonized
Algeria,DZA,1815,zzz. Not colonized
Angola,AGO,1815,Portugal
Antigua and Barbuda,ATG,1815,United Kingdom
Argentina,ARG,1815,Spain
Armenia,ARM,1815,zzz. Not colonized
Australia,AUS,1815,zzz. Not colonized
Azerbaijan,AZE,1815,zzz. Not colonized
Bahamas,BHS,1815,United Kingdom
Bahrain,BHR,1815,zzz. Not colonized
Bangladesh,BGD,1815,zzz. Not colonized
Barbados,BRB,1815,United Kingdom
Belgium,BEL,1815,zz. Colonizer
Belize,BLZ,1815,z. Multiple colonizers
Benin,BEN,1815,zzz. Not colonized
Bhutan,BTN,1815,zzz. Not colonized
Bolivia,BOL,1815,Spain
Botswana,BWA,1815,zzz. Not colonized
Brazil,BRA,1815,Portugal
Brunei,BRN,1815,zzz. Not colonized
Burkina Faso,BFA,1815,zzz. Not colonized
Burundi,BDI,1815,zzz. Not colonized
Cambodia,KHM,1815,zzz. Not colonized
Cameroon,CMR,1815,zzz. Not colonized
Canada,CAN,1815,United Kingdom
Cape Verde,CPV,1815,Portugal
Central African Republic,CAF,1815,zzz. Not colonized
Chad,TCD,1815,zzz. Not colonized
Chile,CHL,1815,Spain
China,CHN,1815,zzz. Not colonized
Colombia,COL,1815,Spain
Comoros,COM,1815,zzz. Not colonized
Congo,COG,1815,zzz. Not colonized
Costa Rica,CRI,1815,Spain
Cote d'Ivoire,CIV,1815,zzz. Not colonized
Cuba,CUB,1815,Spain
Democratic Republic of Congo,COD,1815,zzz. Not colonized
Djibouti,DJI,1815,zzz. Not colonized
Dominica,DMA,1815,United Kingdom
Dominican Republic,DOM,1815,Spain
East Timor,TLS,1815,Portugal
Ecuador,ECU,1815,Spain
Egypt,EGY,1815,zzz. Not colonized
El Salvador,SLV,1815,Spain
Equatorial Guinea,GNQ,1815,zzzz. No longer colonized
Eritrea,ERI,1815,zzz. Not colonized
Eswatini,SWZ,1815,zzz. Not colonized
Ethiopia,ETH,1815,zzz. Not colonized
Fiji,FJI,1815,zzz. Not colonized
France,FRA,1815,zz. Colonizer
Gabon,GAB,1815,zzz. Not colonized
Gambia,GMB,1815,zzz. Not colonized
Georgia,GEO,1815,zzz. Not colonized
Germany,DEU,1815,zz. Colonizer
Ghana,GHA,1815,Portugal
Grenada,GRD,1815,United Kingdom
Guatemala,GTM,1815,Spain
Guinea,GIN,1815,zzz. Not colonized
Guinea-Bissau,GNB,1815,zzz. Not colonized
Guyana,GUY,1815,z. Multiple colonizers
Haiti,HTI,1815,zzzz. No longer colonized
Honduras,HND,1815,Spain
India,IND,1815,zzz. Not colonized
Indonesia,IDN,1815,Netherlands
Iran,IRN,1815,zzz. Not colonized
Iraq,IRQ,1815,zzz. Not colonized
Israel,ISR,1815,zzz. Not colonized
Italy,ITA,1815,zz. Colonizer
Jamaica,JAM,1815,United Kingdom
Japan,JPN,1815,zzz. Not colonized
Jordan,JOR,1815,zzz. Not colonized
Kazakhstan,KAZ,1815,zzz. Not colonized
Kenya,KEN,1815,zzz. Not colonized
Kiribati,KIR,1815,zzz. Not colonized
Kuwait,KWT,1815,zzz. Not colonized
Kyrgyzstan,KGZ,1815,zzz. Not colonized
Laos,LAO,1815,zzz. Not colonized
Lebanon,LBN,1815,zzz. Not colonized
