Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1554,zzz. Not colonized
Algeria,DZA,1554,zzz. Not colonized
Angola,AGO,1554,zzz. Not colonized
Antigua and Barbuda,ATG,1554,zzz. Not colonized
Argentina,ARG,1554,zzz. Not colonized
Armenia,ARM,1554,zzz. Not colonized
Australia,AUS,1554,zzz. Not colonized
Azerbaijan,AZE,1554,zzz. Not colonized
Bahamas,BHS,1554,zzz. Not colonized
Bahrain,BHR,1554,zzz. Not colonized
Bangladesh,BGD,1554,zzz. Not colonized
Barbados,BRB,1554,zzz. Not colonized
Belgium,BEL,1554,zz. Colonizer
Belize,BLZ,1554,Spain
Benin,BEN,1554,zzz. Not colonized
Bhutan,BTN,1554,zzz. Not colonized
Bolivia,BOL,1554,zzz. Not colonized
Botswana,BWA,1554,zzz. Not colonized
Brazil,BRA,1554,Portugal
Brunei,BRN,1554,zzz. Not colonized
Burkina Faso,BFA,1554,zzz. Not colonized
Burundi,BDI,1554,zzz. Not colonized
Cambodia,KHM,1554,zzz. Not colonized
Cameroon,CMR,1554,zzz. Not colonized
Canada,CAN,1554,zzz. Not colonized
Cape Verde,CPV,1554,Portugal
Central African Republic,CAF,1554,zzz. Not colonized
Chad,TCD,1554,zzz. Not colonized
Chile,CHL,1554,Spain
China,CHN,1554,zzz. Not colonized
Colombia,COL,1554,Spain
Comoros,COM,1554,zzz. Not colonized
Congo,COG,1554,zzz. Not colonized
Costa Rica,CRI,1554,Spain
Cote d'Ivoire,CIV,1554,zzz. Not colonized
Cuba,CUB,1554,Spain
Democratic Republic of Congo,COD,1554,zzz. Not colonized
Djibouti,DJI,1554,zzz. Not colonized
Dominica,DMA,1554,zzz. Not colonized
Dominican Republic,DOM,1554,Spain
East Timor,TLS,1554,zzz. Not colonized
Ecuador,ECU,1554,Spain
Egypt,EGY,1554,zzz. Not colonized
El Salvador,SLV,1554,Spain
Equatorial Guinea,GNQ,1554,zzz. Not colonized
Eritrea,ERI,1554,zzz. Not colonized
Eswatini,SWZ,1554,zzz. Not colonized
Ethiopia,ETH,1554,zzz. Not colonized
Fiji,FJI,1554,zzz. Not colonized
France,FRA,1554,zz. Colonizer
Gabon,GAB,1554,zzz. Not colonized
Gambia,GMB,1554,zzz. Not colonized
Georgia,GEO,1554,zzz. Not colonized
Germany,DEU,1554,zz. Colonizer
Ghana,GHA,1554,Portugal
Grenada,GRD,1554,zzz. Not colonized
Guatemala,GTM,1554,Spain
Guinea,GIN,1554,zzz. Not colonized
Guinea-Bissau,GNB,1554,zzz. Not colonized
Guyana,GUY,1554,zzz. Not colonized
Haiti,HTI,1554,zzz. Not colonized
Honduras,HND,1554,Spain
India,IND,1554,zzz. Not colonized
Indonesia,IDN,1554,zzz. Not colonized
Iran,IRN,1554,zzz. Not colonized
Iraq,IRQ,1554,zzz. Not colonized
Israel,ISR,1554,zzz. Not colonized
Italy,ITA,1554,zz. Colonizer
Jamaica,JAM,1554,Spain
Japan,JPN,1554,zzz. Not colonized
Jordan,JOR,1554,zzz. Not colonized
Kazakhstan,KAZ,1554,zzz. Not colonized
Kenya,KEN,1554,zzz. Not colonized
Kiribati,KIR,1554,zzz. Not colonized
Kuwait,KWT,1554,zzz. Not colonized
Kyrgyzstan,KGZ,1554,zzz. Not colonized
Laos,LAO,1554,zzz. Not colonized
Lebanon,LBN,1554,zzz. Not colonized
Lesotho,LSO,1554,zzz. Not colonized
Liberia,LBR,1554,zzz. Not colonized
Libya,LBY,1554,zzz. Not colonized
Madagascar,MDG,1554,zzz. Not colonized
Malawi,MWI,1554,zzz. Not colonized
Malaysia,MYS,1554,Portugal
Maldives,MDV,1554,zzz. Not colonized
Mali,MLI,1554,zzz. Not colonized
Marshall Islands,MHL,1554,zzz. Not colonized
Mauritania,MRT,1554,zzz. Not colonized
Mauritius,MUS,1554,zzz. Not colonized
Mexico,MEX,1554,Spain
Micronesia (country),FSM,1554,zzz. Not colonized
Mongolia,MNG,1554,zzz. Not colonized
Morocco,MAR,1554,zzz. Not colonized
Mozambique,MOZ,1554,zzz. Not colonized
Myanmar,MMR,1554,zzz. Not colonized
Namibia,NAM,1554,zzz. Not colonized
Nauru,NRU,1554,zzz. Not colonized
Nepal,NPL,1554,zzz. Not colonized
Netherlands,NLD,1554,zz. Colonizer
New Zealand,NZL,1554,zzz. Not colonized
Nicaragua,NIC,1554,Spain
Niger,NER,1554,zzz. Not colonized
Nigeria,NGA,1554,zzz. Not colonized
North Korea,PRK,1554,zzz. Not colonized
