Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1689,zzz. Not colonized
Algeria,DZA,1689,zzz. Not colonized
Angola,AGO,1689,Portugal
Antigua and Barbuda,ATG,1689,United Kingdom
Argentina,ARG,1689,Spain
Armenia,ARM,1689,zzz. Not colonized
Australia,AUS,1689,zzz. Not colonized
Azerbaijan,AZE,1689,zzz. Not colonized
Bahamas,BHS,1689,zzz. Not colonized
Bahrain,BHR,1689,zzz. Not colonized
Bangladesh,BGD,1689,zzz. Not colonized
Barbados,BRB,1689,United Kingdom
Belgium,BEL,1689,zz. Colonizer
Belize,BLZ,1689,Spain
Benin,BEN,1689,zzz. Not colonized
Bhutan,BTN,1689,zzz. Not colonized
Bolivia,BOL,1689,Spain
Botswana,BWA,1689,zzz. Not colonized
Brazil,BRA,1689,Portugal
Brunei,BRN,1689,zzz. Not colonized
Burkina Faso,BFA,1689,zzz. Not colonized
Burundi,BDI,1689,zzz. Not colonized
Cambodia,KHM,1689,zzz. Not colonized
Cameroon,CMR,1689,zzz. Not colonized
Canada,CAN,1689,France
Cape Verde,CPV,1689,Portugal
Central African Republic,CAF,1689,zzz. Not colonized
Chad,TCD,1689,zzz. Not colonized
Chile,CHL,1689,Spain
China,CHN,1689,zzz. Not colonized
Colombia,COL,1689,Spain
Comoros,COM,1689,zzz. Not colonized
Congo,COG,1689,zzz. Not colonized
Costa Rica,CRI,1689,Spain
Cote d'Ivoire,CIV,1689,zzz. Not colonized
Cuba,CUB,1689,Spain
Democratic Republic of Congo,COD,1689,zzz. Not colonized
Djibouti,DJI,1689,zzz. Not colonized
Dominica,DMA,1689,France
Dominican Republic,DOM,1689,Spain
East Timor,TLS,1689,Portugal
Ecuador,ECU,1689,Spain
Egypt,EGY,1689,zzz. Not colonized
El Salvador,SLV,1689,Spain
Equatorial Guinea,GNQ,1689,zzz. Not colonized
Eritrea,ERI,1689,zzz. Not colonized
Eswatini,SWZ,1689,zzz. Not colonized
Ethiopia,ETH,1689,zzz. Not colonized
Fiji,FJI,1689,zzz. Not colonized
France,FRA,1689,zz. Colonizer
Gabon,GAB,1689,zzz. Not colonized
Gambia,GMB,1689,zzz. Not colonized
Georgia,GEO,1689,zzz. Not colonized
Germany,DEU,1689,zz. Colonizer
Ghana,GHA,1689,Portugal
Grenada,GRD,1689,France
Guatemala,GTM,1689,Spain
Guinea,GIN,1689,zzz. Not colonized
Guinea-Bissau,GNB,1689,zzz. Not colonized
Guyana,GUY,1689,Netherlands
Haiti,HTI,1689,France
Honduras,HND,1689,Spain
India,IND,1689,zzz. Not colonized
Indonesia,IDN,1689,Netherlands
Iran,IRN,1689,zzz. Not colonized
Iraq,IRQ,1689,zzz. Not colonized
Israel,ISR,1689,zzz. Not colonized
Italy,ITA,1689,zz. Colonizer
Jamaica,JAM,1689,United Kingdom
Japan,JPN,1689,zzz. Not colonized
Jordan,JOR,1689,zzz. Not colonized
Kazakhstan,KAZ,1689,zzz. Not colonized
Kenya,KEN,1689,zzz. Not colonized
Kiribati,KIR,1689,zzz. Not colonized
Kuwait,KWT,1689,zzz. Not colonized
Kyrgyzstan,KGZ,1689,zzz. Not colonized
Laos,LAO,1689,zzz. Not colonized
Lebanon,LBN,1689,zzz. Not colonized
Lesotho,LSO,1689,zzz. Not colonized
Liberia,LBR,1689,zzz. Not colonized
Libya,LBY,1689,zzz. Not colonized
Madagascar,MDG,1689,zzz. Not colonized
Malawi,MWI,1689,zzz. Not colonized
Malaysia,MYS,1689,zzzz. No longer colonized
Maldives,MDV,1689,zzz. Not colonized
Mali,MLI,1689,zzz. Not colonized
Marshall Islands,MHL,1689,zzz. Not colonized
Mauritania,MRT,1689,zzz. Not colonized
Mauritius,MUS,1689,zzz. Not colonized
Mexico,MEX,1689,Spain
Micronesia (country),FSM,1689,Spain
Mongolia,MNG,1689,zzz. Not colonized
Morocco,MAR,1689,zzz. Not colonized
Mozambique,MOZ,1689,zzz. Not colonized
Myanmar,MMR,1689,zzz. Not colonized
Namibia,NAM,1689,zzz. Not colonized
Nauru,NRU,1689,zzz. Not colonized
Nepal,NPL,1689,zzz. Not colonized
Netherlands,NLD,1689,zz. Colonizer
New Zealand,NZL,1689,zzz. Not colonized
Nicaragua,NIC,1689,Spain
Niger,NER,1689,zzz. Not colonized
Nigeria,NGA,1689,zzz. Not colonized
North Korea,PRK,1689,zzz. Not colonized
Oman,OMN,1689,zzz. Not colonized
Pakistan,PAK,1689,zzz. Not colonized
Palau,PLW,1689,zzz. Not colonized
Panama,PAN,1689,Spain
Papua New Guinea,PNG,1689,zzz. Not colonized
Paraguay,PRY,1689,Spain
Peru,PER,1689,Spain
Philippines,PHL,1689,Spain
Portugal,PRT,1689,zz. Colonizer
Qatar,QAT,1689,zzz. Not colonized
Rwanda,RWA,1689,zzz. Not colonized
Saint Kitts and Nevis,KNA,1689,United Kingdom
Saint Lucia,LCA,1689,France
Saint Vincent and the Grenadines,VCT,1689,zzz. Not colonized
Samoa,WSM,1689,zzz. Not colonized
Sao Tome and Principe,STP,1689,Portugal
Saudi Arabia,SAU,1689,zzz. Not colonized
Senegal,SEN,1689,zzz. Not colonized
Seychelles,SYC,1689,zzz. Not colonized
Sierra Leone,SLE,1689,zzz. Not colonized
Singapore,SGP,1689,zzz. Not colonized
Solomon Islands,SLB,1689,zzz. Not colonized
Somalia,SOM,1689,zzz. Not colonized
South Africa,ZAF,1689,Netherlands
South Korea,KOR,1689,zzz. Not colonized
South Sudan,SSD,1689,zzz. Not colonized
Spain,ESP,1689,zz. Colonizer
Sri Lanka,LKA,1689,zzzz. No longer colonized
Sudan,SDN,1689,zzz. Not colonized
Suriname,SUR,1689,Netherlands
Syria,SYR,1689,zzz. Not colonized
Taiwan,TWN,1689,zzz. Not colonized
Tajikistan,TJK,1689,zzz. Not colonized
Tanzania,TZA,1689,zzz. Not colonized
Thailand,THA,1689,zzz. Not colonized
Togo,TGO,1689,zzz. Not colonized
Tonga,TON,1689,zzz. Not colonized
Trinidad and Tobago,TTO,1689,Spain
Tunisia,TUN,1689,zzz. Not colonized
Turkey,TUR,1689,zzz. Not colonized
Turkmenistan,TKM,1689,zzz. Not colonized
Tuvalu,TUV,1689,zzz. Not colonized
Uganda,UGA,1689,zzz. Not colonized
United Arab Emirates,ARE,1689,zzz. Not colonized
United Kingdom,GBR,1689,zz. Colonizer
United States,USA,1689,United Kingdom
Uruguay,URY,1689,z. Multiple colonizers
Uzbekistan,UZB,1689,zzz. Not colonized
Vanuatu,VUT,1689,zzz. Not colonized
Venezuela,VEN,1689,Spain
Vietnam,VNM,1689,zzz. Not colonized
Yemen,YEM,1689,zzz. Not colonized
Zambia,ZMB,1689,zzz. Not colonized
Zimbabwe,ZWE,1689,zzz. Not colonized
