Entity,Code,Year,colonizer_grouped
Afghanistan,AFG,1752,zzz. Not colonized
Algeria,DZA,1752,zzz. Not colonized
Angola,AGO,1752,Portugal
Antigua and Barbuda,ATG,1752,United Kingdom
Argentina,ARG,1752,Spain
Armenia,ARM,1752,zzz. Not colonized
Australia,AUS,1752,zzz. Not colonized
Azerbaijan,AZE,1752,zzz. Not colonized
Bahamas,BHS,1752,zzz. Not colonized
Bahrain,BHR,1752,zzz. Not colonized
Bangladesh,BGD,1752,zzz. Not colonized
Barbados,BRB,1752,United Kingdom
Belgium,BEL,1752,zz. Colonizer
Belize,BLZ,1752,Spain
Benin,BEN,1752,zzz. Not colonized
Bhutan,BTN,1752,zzz. Not colonized
Bolivia,BOL,1752,Spain
Botswana,BWA,1752,zzz. Not colonized
Brazil,BRA,1752,Portugal
Brunei,BRN,1752,zzz. Not colonized
Burkina Faso,BFA,1752,zzz. Not colonized
Burundi,BDI,1752,zzz. Not colonized
Cambodia,KHM,1752,zzz. Not colonized
Cameroon,CMR,1752,zzz. Not colonized
Canada,CAN,1752,France
Cape Verde,CPV,1752,Portugal
Central African Republic,CAF,1752,zzz. Not colonized
Chad,TCD,1752,zzz. Not colonized
Chile,CHL,1752,Spain
China,CHN,1752,zzz. Not colonized
Colombia,COL,1752,Spain
Comoros,COM,1752,zzz. Not colonized
Congo,COG,1752,zzz. Not colonized
Costa Rica,CRI,1752,Spain
Cote d'Ivoire,CIV,1752,zzz. Not colonized
Cuba,CUB,1752,Spain
Democratic Republic of Congo,COD,1752,zzz. Not colonized
Djibouti,DJI,1752,zzz. Not colonized
Dominica,DMA,1752,France
Dominican Republic,DOM,1752,Spain
East Timor,TLS,1752,Portugal
Ecuador,ECU,1752,Spain
Egypt,EGY,1752,zzz. Not colonized
El Salvador,SLV,1752,Spain
Equatorial Guinea,GNQ,1752,zzz. Not colonized
Eritrea,ERI,1752,zzz. Not colonized
Eswatini,SWZ,1752,zzz. Not colonized
Ethiopia,ETH,1752,zzz. Not colonized
Fiji,FJI,1752,zzz. Not colonized
France,FRA,1752,zz. Colonizer
Gabon,GAB,1752,zzz. Not colonized
Gambia,GMB,1752,zzz. Not colonized
Georgia,GEO,1752,zzz. Not colonized
Germany,DEU,1752,zz. Colonizer
Ghana,GHA,1752,Portugal
Grenada,GRD,1752,France
Guatemala,GTM,1752,Spain
Guinea,GIN,1752,zzz. Not colonized
Guinea-Bissau,GNB,1752,zzz. Not colonized
Guyana,GUY,1752,Netherlands
Haiti,HTI,1752,France
Honduras,HND,1752,Spain
India,IND,1752,zzz. Not colonized
Indonesia,IDN,1752,Netherlands
Iran,IRN,1752,zzz. Not colonized
Iraq,IRQ,1752,zzz. Not colonized
Israel,ISR,1752,zzz. Not colonized
Italy,ITA,1752,zz. Colonizer
Jamaica,JAM,1752,United Kingdom
Japan,JPN,1752,zzz. Not colonized
Jordan,JOR,1752,zzz. Not colonized
Kazakhstan,KAZ,1752,zzz. Not colonized
Kenya,KEN,1752,zzz. Not colonized
Kiribati,KIR,1752,zzz. Not colonized
Kuwait,KWT,1752,zzz. Not colonized
Kyrgyzstan,KGZ,1752,zzz. Not colonized
Laos,LAO,1752,zzz. Not colonized
Lebanon,LBN,1752,zzz. Not colonized
Lesotho,LSO,1752,zzz. Not colonized
Liberia,LBR,1752,zzz. Not colonized
Libya,LBY,1752,zzz. Not colonized
Madagascar,MDG,1752,zzz. Not colonized
Malawi,MWI,1752,zzz. Not colonized
Malaysia,MYS,1752,zzzz. No longer colonized
Maldives,MDV,1752,zzz. Not colonized
Mali,MLI,1752,zzz. Not colonized
Marshall Islands,MHL,1752,zzz. Not colonized
Mauritania,MRT,1752,zzz. Not colonized
Mauritius,MUS,1752,France
Mexico,MEX,1752,Spain
Micronesia (country),FSM,1752,Spain
Mongolia,MNG,1752,zzz. Not colonized
Morocco,MAR,1752,zzz. Not colonized
Mozambique,MOZ,1752,zzz. Not colonized
Myanmar,MMR,1752,zzz. Not colonized
Namibia,NAM,1752,zzz. Not colonized
Nauru,NRU,1752,zzz. Not colonized
Nepal,NPL,1752,zzz. Not colonized
Netherlands,NLD,1752,zz. Colonizer
New Zealand,NZL,1752,zzz. Not colonized
Nicaragua,NIC,1752,Spain
Niger,NER,1752,zzz. Not colonized
Nigeria,NGA,1752,zzz. Not colonized
North Korea,PRK,1752,zzz. Not colonized
Oman,OMN,1752,zzz. Not colonized
Pakistan,PAK,1752,zzz. Not colonized
Palau,PLW,1752,zzz. Not colonized
Panama,PAN,1752,Spain
Papua New Guinea,PNG,1752,zzz. Not colonized
Paraguay,PRY,1752,Spain
Peru,PER,1752,Spain
Philippines,PHL,1752,Spain
Portugal,PRT,1752,zz. Colonizer
Qatar,QAT,1752,zzz. Not colonized
Rwanda,RWA,1752,zzz. Not colonized
Saint Kitts and Nevis,KNA,1752,United Kingdom
Saint Lucia,LCA,1752,France
Saint Vincent and the Grenadines,VCT,1752,zzz. Not colonized
Samoa,WSM,1752,zzz. Not colonized
Sao Tome and Principe,STP,1752,Portugal
Saudi Arabia,SAU,1752,zzz. Not colonized
Senegal,SEN,1752,United Kingdom
Seychelles,SYC,1752,zzz. Not colonized
Sierra Leone,SLE,1752,zzz. Not colonized
Singapore,SGP,1752,zzz. Not colonized
Solomon Islands,SLB,1752,zzz. Not colonized
Somalia,SOM,1752,zzz. Not colonized
South Africa,ZAF,1752,Netherlands
South Korea,KOR,1752,zzz. Not colonized
South Sudan,SSD,1752,zzz. Not colonized
Spain,ESP,1752,zz. Colonizer
Sri Lanka,LKA,1752,zzzz. No longer colonized
Sudan,SDN,1752,zzz. Not colonized
Suriname,SUR,1752,Netherlands
Syria,SYR,1752,zzz. Not colonized
Taiwan,TWN,1752,zzz. Not colonized
Tajikistan,TJK,1752,zzz. Not colonized
Tanzania,TZA,1752,zzz. Not colonized
Thailand,THA,1752,zzz. Not colonized
Togo,TGO,1752,zzz. Not colonized
Tonga,TON,1752,zzz. Not colonized
Trinidad and Tobago,TTO,1752,Spain
Tunisia,TUN,1752,zzz. Not colonized
Turkey,TUR,1752,zzz. Not colonized
Turkmenistan,TKM,1752,zzz. Not colonized
Tuvalu,TUV,1752,zzz. Not colonized
Uganda,UGA,1752,zzz. Not colonized
United Arab Emirates,ARE,1752,zzz. Not colonized
United Kingdom,GBR,1752,zz. Colonizer
United States,USA,1752,United Kingdom
Uruguay,URY,1752,z. Multiple colonizers
Uzbekistan,UZB,1752,zzz. Not colonized
Vanuatu,VUT,1752,zzz. Not colonized
Venezuela,VEN,1752,Spain
Vietnam,VNM,1752,zzz. Not colonized
Yemen,YEM,1752,zzz. Not colonized
Zambia,ZMB,1752,zzz. Not colonized
Zimbabwe,ZWE,1752,zzz. Not colonized
